,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,YMNCounter,YFNCounter,OMNCounter,OFNCounter,Action,Category,StimSequence,ResponseMatrix,PressCorrect,keyPressed,Accuracy,RT,FeedbackType,ACCCount,subject
97,97,Resp,3,98,96,96,0,24,26,23,24,1,YFN,1,1,v,m,0,939,2,87,1
98,98,Resp,3,99,97,97,0,25,26,23,24,2,YMN,2,4,m,m,1,829,1,88,1
99,99,Resp,3,100,98,98,0,25,26,24,24,4,OMN,4,2,b,b,1,756,1,89,1
100,100,Resp,3,101,99,99,0,25,26,25,24,4,OMN,4,2,b,b,1,692,1,90,1
101,101,Resp,3,102,100,100,0,25,26,26,24,4,OMN,4,2,b,b,1,588,1,91,1
102,102,Resp,3,103,101,101,0,25,27,26,24,1,YFN,1,1,v,v,1,727,1,92,1
103,103,Resp,3,104,102,102,0,25,27,27,24,4,OMN,4,2,b,b,1,634,1,93,1
104,104,Resp,3,105,103,103,0,26,27,27,24,2,YMN,2,4,m,m,1,675,1,94,1
105,105,Resp,3,106,104,104,0,27,27,27,24,2,YMN,2,4,m,m,1,718,1,95,1
106,106,Resp,3,107,105,105,0,28,27,27,24,2,YMN,2,4,m,m,1,537,1,96,1
107,107,Resp,3,108,106,106,0,28,27,27,25,3,OFN,3,3,n,n,1,692,1,97,1
108,108,Resp,3,109,107,107,0,28,27,28,25,4,OMN,4,2,b,b,1,779,1,98,1
109,109,Resp,3,110,108,108,0,28,27,29,25,4,OMN,4,2,b,b,1,623,1,99,1
110,110,Resp,3,111,109,109,0,28,27,29,26,3,OFN,3,3,n,n,1,740,1,100,1
111,111,Resp,3,112,110,110,0,28,27,29,27,3,OFN,3,3,n,n,1,811,1,101,1
112,112,Resp,3,113,111,111,0,28,28,29,27,1,YFN,1,1,v,v,1,763,1,102,1
113,113,Resp,3,114,112,112,0,28,28,30,27,4,OMN,4,2,b,b,1,756,1,103,1
114,114,Resp,3,115,113,113,0,28,28,30,28,3,OFN,3,3,n,n,1,919,1,104,1
115,115,Resp,3,116,114,114,0,28,29,30,28,1,YFN,1,1,v,v,1,647,1,105,1
116,116,Resp,3,117,115,115,0,28,29,30,29,3,OFN,3,3,n,n,1,991,1,106,1
117,117,Resp,3,118,116,116,0,29,29,30,29,2,YMN,2,4,m,m,1,644,1,107,1
118,118,Resp,3,119,117,117,0,29,29,30,30,3,OFN,3,3,n,n,1,680,1,108,1
119,119,Resp,3,120,118,118,0,29,30,30,30,1,YFN,1,1,v,v,1,638,1,109,1
120,120,Resp,3,121,119,119,0,30,30,30,30,2,YMN,2,4,m,m,1,874,1,110,1
0,0,Resp,3,1,0,0,0,0,1,0,0,1,YFN,1,1,v,v,1,652,1,1,2
1,1,RespITI,3,2,1,1,0,1,1,0,0,2,YMN,2,4,m,0,0,652,3,1,2
2,2,Resp,3,3,2,2,0,1,1,1,0,4,OMN,4,2,b,n,0,821,2,1,2
3,3,Resp,3,4,3,3,0,1,1,1,1,3,OFN,3,3,n,b,0,884,2,1,2
4,4,Resp,3,5,4,4,0,1,1,2,1,4,OMN,4,2,b,b,1,783,1,2,2
5,5,Resp,3,6,5,5,0,1,1,3,1,4,OMN,4,2,b,b,1,609,1,3,2
6,6,Resp,3,7,6,6,0,1,2,3,1,1,YFN,1,1,v,v,1,518,1,4,2
7,7,Resp,3,8,7,7,0,2,2,3,1,2,YMN,2,4,m,m,1,844,1,5,2
8,8,Resp,3,9,8,8,0,2,2,4,1,4,OMN,4,2,b,b,1,592,1,6,2
9,9,Resp,3,10,9,9,0,2,2,5,1,4,OMN,4,2,b,b,1,570,1,7,2
10,10,Resp,3,11,10,10,0,3,2,5,1,2,YMN,2,4,m,m,1,776,1,8,2
11,11,Resp,3,12,11,11,0,3,2,6,1,4,OMN,4,2,b,b,1,517,1,9,2
12,12,Resp,3,13,12,12,0,3,3,6,1,1,YFN,1,1,v,v,1,635,1,10,2
13,13,Resp,3,14,13,13,0,4,3,6,1,2,YMN,2,4,m,m,1,685,1,11,2
14,14,Resp,3,15,14,14,0,4,3,7,1,4,OMN,4,2,b,b,1,595,1,12,2
15,15,Resp,3,16,15,15,0,4,3,8,1,4,OMN,4,2,b,m,0,886,2,12,2
16,16,Resp,3,17,16,16,0,4,3,9,1,4,OMN,4,2,b,b,1,493,1,13,2
17,17,Resp,3,18,17,17,0,4,4,9,1,1,YFN,1,1,v,v,1,493,1,14,2
18,18,Resp,3,19,18,18,0,4,4,9,2,3,OFN,3,3,n,n,1,697,1,15,2
19,19,Resp,3,20,19,19,0,4,5,9,2,1,YFN,1,1,v,v,1,741,1,16,2
20,20,Resp,3,21,20,20,0,4,5,10,2,4,OMN,4,2,b,b,1,525,1,17,2
21,21,Resp,3,22,21,21,0,4,5,11,2,4,OMN,4,2,b,b,1,526,1,18,2
22,22,Resp,3,23,22,22,0,4,6,11,2,1,YFN,1,1,v,v,1,513,1,19,2
23,23,Resp,3,24,23,23,0,4,6,11,3,3,OFN,3,3,n,m,0,803,2,19,2
24,24,Resp,3,25,24,24,0,4,6,11,4,3,OFN,3,3,n,n,1,597,1,20,2
25,25,Resp,3,26,25,25,0,5,6,11,4,2,YMN,2,4,m,m,1,628,1,21,2
26,26,Resp,3,27,26,26,0,5,6,11,5,3,OFN,3,3,n,n,1,1041,1,22,2
27,27,Resp,3,28,27,27,0,6,6,11,5,2,YMN,2,4,m,m,1,640,1,23,2
28,28,Resp,3,29,28,28,0,6,6,12,5,4,OMN,4,2,b,b,1,470,1,24,2
29,29,Resp,3,30,29,29,0,6,6,12,6,3,OFN,3,3,n,n,1,560,1,25,2
30,30,Resp,3,31,30,30,0,7,6,12,6,2,YMN,2,4,m,m,1,619,1,26,2
31,31,Resp,3,32,31,31,0,8,6,12,6,2,YMN,2,4,m,m,1,584,1,27,2
32,32,Resp,3,33,32,32,0,9,6,12,6,2,YMN,2,4,m,m,1,624,1,28,2
33,33,Resp,3,34,33,33,0,9,7,12,6,1,YFN,1,1,v,v,1,587,1,29,2
34,34,Resp,3,35,34,34,0,10,7,12,6,2,YMN,2,4,m,m,1,638,1,30,2
35,35,Resp,3,36,35,35,0,10,7,12,7,3,OFN,3,3,n,n,1,761,1,31,2
36,36,Resp,3,37,36,36,0,11,7,12,7,2,YMN,2,4,m,m,1,614,1,32,2
37,37,Resp,3,38,37,37,0,12,7,12,7,2,YMN,2,4,m,m,1,556,1,33,2
38,38,Resp,3,39,38,38,0,12,8,12,7,1,YFN,1,1,v,v,1,579,1,34,2
39,39,Resp,3,40,39,39,0,12,9,12,7,1,YFN,1,1,v,v,1,576,1,35,2
40,40,Resp,3,41,40,40,0,12,9,12,8,3,OFN,3,3,n,n,1,618,1,36,2
41,41,Resp,3,42,41,41,0,12,9,13,8,4,OMN,4,2,b,b,1,481,1,37,2
42,42,Resp,3,43,42,42,0,12,10,13,8,1,YFN,1,1,v,v,1,623,1,38,2
43,43,Resp,3,44,43,43,0,12,10,14,8,4,OMN,4,2,b,b,1,679,1,39,2
44,44,Resp,3,45,44,44,0,12,11,14,8,1,YFN,1,1,v,v,1,592,1,40,2
45,45,Resp,3,46,45,45,0,12,11,15,8,4,OMN,4,2,b,b,1,601,1,41,2
46,46,Resp,3,47,46,46,0,12,12,15,8,1,YFN,1,1,v,v,1,523,1,42,2
47,47,Resp,3,48,47,47,0,12,12,15,9,3,OFN,3,3,n,n,1,741,1,43,2
48,48,Resp,3,49,48,48,0,12,13,15,9,1,YFN,1,1,v,v,1,598,1,44,2
49,49,Resp,3,50,49,49,0,12,13,15,10,3,OFN,3,3,n,n,1,594,1,45,2
50,50,Resp,3,51,50,50,0,13,13,15,10,2,YMN,2,4,m,m,1,625,1,46,2
51,51,Resp,3,52,51,51,0,13,13,15,11,3,OFN,3,3,n,n,1,604,1,47,2
52,52,Resp,3,53,52,52,0,13,13,15,12,3,OFN,3,3,n,n,1,626,1,48,2
53,53,Resp,3,54,53,53,0,14,13,15,12,2,YMN,2,4,m,m,1,591,1,49,2
54,54,Resp,3,55,54,54,0,14,14,15,12,1,YFN,1,1,v,v,1,549,1,50,2
55,55,Resp,3,56,55,55,0,14,14,16,12,4,OMN,4,2,b,b,1,479,1,51,2
56,56,Resp,3,57,56,56,0,14,15,16,12,1,YFN,1,1,v,v,1,623,1,52,2
57,57,Resp,3,58,57,57,0,15,15,16,12,2,YMN,2,4,m,m,1,541,1,53,2
58,58,Resp,3,59,58,58,0,16,15,16,12,2,YMN,2,4,m,m,1,636,1,54,2
59,59,Resp,3,60,59,59,0,16,15,17,12,4,OMN,4,2,b,b,1,455,1,55,2
60,60,Resp,3,61,60,60,0,17,15,17,12,2,YMN,2,4,m,m,1,502,1,56,2
61,61,Resp,3,62,61,61,0,18,15,17,12,2,YMN,2,4,m,n,0,745,2,56,2
62,62,Resp,3,63,62,62,0,18,15,17,13,3,OFN,3,3,n,n,1,684,1,57,2
63,63,Resp,3,64,63,63,0,18,15,17,14,3,OFN,3,3,n,n,1,566,1,58,2
64,64,Resp,3,65,64,64,0,18,15,18,14,4,OMN,4,2,b,b,1,589,1,59,2
65,65,Resp,3,66,65,65,0,18,16,18,14,1,YFN,1,1,v,v,1,663,1,60,2
66,66,Resp,3,67,66,66,0,18,16,19,14,4,OMN,4,2,b,b,1,522,1,61,2
67,67,Resp,3,68,67,67,0,18,17,19,14,1,YFN,1,1,v,v,1,509,1,62,2
68,68,Resp,3,69,68,68,0,18,17,19,15,3,OFN,3,3,n,n,1,586,1,63,2
69,69,Resp,3,70,69,69,0,18,17,19,16,3,OFN,3,3,n,n,1,614,1,64,2
70,70,Resp,3,71,70,70,0,19,17,19,16,2,YMN,2,4,m,m,1,663,1,65,2
71,71,Resp,3,72,71,71,0,19,18,19,16,1,YFN,1,1,v,v,1,512,1,66,2
72,72,Resp,3,73,72,72,0,19,18,20,16,4,OMN,4,2,b,b,1,438,1,67,2
73,73,Resp,3,74,73,73,0,19,18,20,17,3,OFN,3,3,n,n,1,493,1,68,2
74,74,Resp,3,75,74,74,0,19,18,20,18,3,OFN,3,3,n,n,1,586,1,69,2
75,75,Resp,3,76,75,75,0,19,18,21,18,4,OMN,4,2,b,b,1,648,1,70,2
76,76,Resp,3,77,76,76,0,20,18,21,18,2,YMN,2,4,m,m,1,482,1,71,2
77,77,Resp,3,78,77,77,0,20,19,21,18,1,YFN,1,1,v,v,1,564,1,72,2
78,78,Resp,3,79,78,78,0,20,20,21,18,1,YFN,1,1,v,v,1,530,1,73,2
79,79,Resp,3,80,79,79,0,20,20,21,19,3,OFN,3,3,n,b,0,847,2,73,2
80,80,Resp,3,81,80,80,0,20,20,21,20,3,OFN,3,3,n,n,1,658,1,74,2
81,81,Resp,3,82,81,81,0,20,20,21,21,3,OFN,3,3,n,n,1,682,1,75,2
82,82,Resp,3,83,82,82,0,20,20,22,21,4,OMN,4,2,b,b,1,539,1,76,2
83,83,Resp,3,84,83,83,0,20,21,22,21,1,YFN,1,1,v,v,1,600,1,77,2
84,84,Resp,3,85,84,84,0,20,22,22,21,1,YFN,1,1,v,v,1,583,1,78,2
85,85,Resp,3,86,85,85,0,20,23,22,21,1,YFN,1,1,v,v,1,566,1,79,2
86,86,Resp,3,87,86,86,0,21,23,22,21,2,YMN,2,4,m,m,1,673,1,80,2
87,87,Resp,3,88,87,87,0,21,23,23,21,4,OMN,4,2,b,b,1,648,1,81,2
88,88,Resp,3,89,88,88,0,21,24,23,21,1,YFN,1,1,v,v,1,576,1,82,2
89,89,Resp,3,90,89,89,0,22,24,23,21,2,YMN,2,4,m,m,1,695,1,83,2
90,90,Resp,3,91,90,90,0,23,24,23,21,2,YMN,2,4,m,m,1,555,1,84,2
91,91,Resp,3,92,91,91,0,23,24,24,21,4,OMN,4,2,b,b,1,500,1,85,2
92,92,Resp,3,93,92,92,0,23,24,25,21,4,OMN,4,2,b,b,1,668,1,86,2
93,93,Resp,3,94,93,93,0,23,24,25,22,3,OFN,3,3,n,n,1,823,1,87,2
94,94,Resp,3,95,94,94,0,23,25,25,22,1,YFN,1,1,v,v,1,749,1,88,2
95,95,Resp,3,96,95,95,0,24,25,25,22,2,YMN,2,4,m,m,1,651,1,89,2
96,96,Resp,3,97,96,96,0,24,26,25,22,1,YFN,1,1,v,m,0,882,2,89,2
97,97,Resp,3,98,97,97,0,24,27,25,22,1,YFN,1,1,v,v,1,619,1,90,2
98,98,Resp,3,99,98,98,0,25,27,25,22,2,YMN,2,4,m,m,1,735,1,91,2
99,99,Resp,3,100,99,99,0,25,27,25,23,3,OFN,3,3,n,b,0,765,2,91,2
100,100,Resp,3,101,100,100,0,25,28,25,23,1,YFN,1,1,v,v,1,615,1,92,2
101,101,Resp,3,102,101,101,0,25,28,25,24,3,OFN,3,3,n,n,1,666,1,93,2
102,102,Resp,3,103,102,102,0,26,28,25,24,2,YMN,2,4,m,m,1,544,1,94,2
103,103,Resp,3,104,103,103,0,26,28,25,25,3,OFN,3,3,n,n,1,563,1,95,2
104,104,Resp,3,105,104,104,0,26,28,25,26,3,OFN,3,3,n,n,1,490,1,96,2
105,105,Resp,3,106,105,105,0,27,28,25,26,2,YMN,2,4,m,m,1,543,1,97,2
106,106,Resp,3,107,106,106,0,27,28,26,26,4,OMN,4,2,b,b,1,522,1,98,2
107,107,Resp,3,108,107,107,0,27,29,26,26,1,YFN,1,1,v,v,1,540,1,99,2
108,108,Resp,3,109,108,108,0,28,29,26,26,2,YMN,2,4,m,m,1,631,1,100,2
109,109,Resp,3,110,109,109,0,29,29,26,26,2,YMN,2,4,m,m,1,619,1,101,2
110,110,Resp,3,111,110,110,0,29,29,27,26,4,OMN,4,2,b,b,1,531,1,102,2
111,111,Resp,3,112,111,111,0,29,29,27,27,3,OFN,3,3,n,n,1,473,1,103,2
112,112,Resp,3,113,112,112,0,29,29,27,28,3,OFN,3,3,n,n,1,706,1,104,2
113,113,Resp,3,114,113,113,0,30,29,27,28,2,YMN,2,4,m,m,1,535,1,105,2
114,114,Resp,3,115,114,114,0,30,29,27,29,3,OFN,3,3,n,n,1,601,1,106,2
115,115,Resp,3,116,115,115,0,30,29,27,30,3,OFN,3,3,n,n,1,574,1,107,2
116,116,Resp,3,117,116,116,0,30,30,27,30,1,YFN,1,1,v,v,1,522,1,108,2
117,117,Resp,3,118,117,117,0,30,30,28,30,4,OMN,4,2,b,b,1,499,1,109,2
118,118,Resp,3,119,118,118,0,30,30,29,30,4,OMN,4,2,b,b,1,584,1,110,2
119,119,Resp,3,120,119,119,0,30,30,30,30,4,OMN,4,2,b,b,1,526,1,111,2
0,0,RespITI,4,1,0,0,0,0,0,0,1,2,OFN,3,4,m,0,0,,3,0,3
1,1,Resp,4,2,1,1,0,0,0,1,1,4,OMN,4,2,b,v,0,672,2,0,3
2,2,Resp,4,3,2,2,0,0,0,1,2,2,OFN,3,4,m,v,0,863,2,0,3
3,3,RespITI,4,4,3,3,0,0,0,2,2,4,OMN,4,2,b,0,0,863,3,0,3
4,4,Resp,4,5,4,4,0,0,1,2,2,1,YFN,1,1,v,n,0,799,2,0,3
5,5,Resp,4,6,5,5,0,0,2,2,2,1,YFN,1,1,v,b,0,658,2,0,3
6,6,Resp,4,7,6,6,0,1,2,2,2,3,YMN,2,3,n,n,1,757,1,1,3
7,7,Resp,4,8,7,7,0,1,3,2,2,1,YFN,1,1,v,b,0,804,2,1,3
8,8,Resp,4,9,8,8,0,2,3,2,2,3,YMN,2,3,n,n,1,633,1,2,3
9,9,Resp,4,10,9,9,0,2,3,3,2,4,OMN,4,2,b,m,0,976,2,2,3
10,10,Resp,4,11,10,10,0,2,3,3,3,2,OFN,3,4,m,v,0,1022,2,2,3
11,11,Resp,4,12,11,11,0,2,3,3,4,2,OFN,3,4,m,m,1,603,1,3,3
12,12,Resp,4,13,12,12,0,3,3,3,4,3,YMN,2,3,n,n,1,584,1,4,3
13,13,Resp,4,14,13,13,0,3,3,4,4,4,OMN,4,2,b,v,0,960,2,4,3
14,14,Resp,4,15,14,14,0,4,3,4,4,3,YMN,2,3,n,n,1,758,1,5,3
15,15,Resp,4,16,15,15,0,4,3,5,4,4,OMN,4,2,b,b,1,1061,1,6,3
16,16,Resp,4,17,16,16,0,4,4,5,4,1,YFN,1,1,v,v,1,730,1,7,3
17,17,Resp,4,18,17,17,0,4,5,5,4,1,YFN,1,1,v,v,1,1064,1,8,3
18,18,Resp,4,19,18,18,0,4,5,5,5,2,OFN,3,4,m,b,0,878,2,8,3
19,19,RespITI,4,20,19,19,0,4,6,5,5,1,YFN,1,1,v,0,0,878,3,8,3
20,20,Resp,4,21,20,20,0,4,6,5,6,2,OFN,3,4,m,m,1,899,1,9,3
21,21,Resp,4,22,21,21,0,5,6,5,6,3,YMN,2,3,n,n,1,723,1,10,3
22,22,Resp,4,23,22,22,0,6,6,5,6,3,YMN,2,3,n,n,1,657,1,11,3
23,23,Resp,4,24,23,23,0,6,6,6,6,4,OMN,4,2,b,v,0,816,2,11,3
24,24,Resp,4,25,24,24,0,6,6,7,6,4,OMN,4,2,b,b,1,900,1,12,3
25,25,Resp,4,26,25,25,0,6,6,7,7,2,OFN,3,4,m,b,0,699,2,12,3
26,26,Resp,4,27,26,26,0,6,6,8,7,4,OMN,4,2,b,b,1,745,1,13,3
27,27,Resp,4,28,27,27,0,6,7,8,7,1,YFN,1,1,v,n,0,816,2,13,3
28,28,Resp,4,29,28,28,0,7,7,8,7,3,YMN,2,3,n,n,1,716,1,14,3
29,29,Resp,4,30,29,29,0,7,7,9,7,4,OMN,4,2,b,m,0,1196,2,14,3
30,30,Resp,4,31,30,30,0,7,7,9,8,2,OFN,3,4,m,v,0,779,2,14,3
31,31,Resp,4,32,31,31,0,8,7,9,8,3,YMN,2,3,n,n,1,688,1,15,3
32,32,Resp,4,33,32,32,0,8,7,10,8,4,OMN,4,2,b,m,0,1101,2,15,3
33,33,Resp,4,34,33,33,0,8,7,10,9,2,OFN,3,4,m,v,0,844,2,15,3
