,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Category,Gender,Age,FaceStimMatrix,oldYMcounter,oldYFcounter,oldOMcounter,oldOFcounter,newYMcounter,newYFcounter,newOMcounter,newOFcounter,keyPressed,Mem,Hit,FA,CR,Miss,RT,subject
21,22,MemResp,3,22,21,21,0,OF,2,2,4,5,4,3,5,1,1,2,1,a,2,1,0,0,0,610,6
22,23,MemResp,3,23,22,22,0,OF,2,2,4,5,4,3,6,1,1,2,1,a,2,1,0,0,0,613,6
23,24,MemResp,3,24,23,23,0,YM,1,1,9,5,4,3,6,2,1,2,1,a,1,0,1,0,0,623,6
24,25,MemResp,3,25,24,24,0,YM,1,1,1,6,4,3,6,2,1,2,1,a,2,1,0,0,0,913,6
25,26,MemResp,3,26,25,25,0,YM,1,1,9,6,4,3,6,3,1,2,1,a,1,0,1,0,0,609,6
26,27,MemResp,3,27,26,26,0,OM,1,2,3,6,4,4,6,3,1,2,1,a,2,1,0,0,0,913,6
27,28,MemResp,3,28,27,27,0,YF,2,1,10,6,4,4,6,3,2,2,1,a,1,0,1,0,0,894,6
28,29,MemResp,3,29,28,28,0,YM,1,1,9,6,4,4,6,4,2,2,1,l,1,0,0,1,0,1191,6
29,30,MemResp,3,30,29,29,0,YF,2,1,2,6,5,4,6,4,2,2,1,a,2,1,0,0,0,1089,6
30,31,MemResp,3,31,30,30,0,YF,2,1,2,6,6,4,6,4,2,2,1,a,2,1,0,0,0,1917,6
31,32,MemResp,3,32,31,31,0,YM,1,1,1,7,6,4,6,4,2,2,1,a,2,1,0,0,0,841,6
32,33,MemResp,3,33,32,32,0,OF,2,2,4,7,6,4,7,4,2,2,1,s,2,1,0,0,0,1147,6
33,34,MemResp,3,34,33,33,0,OF,2,2,4,7,6,4,8,4,2,2,1,a,2,1,0,0,0,1037,6
34,35,MemResp,3,35,34,34,0,OF,2,2,4,7,6,4,9,4,2,2,1,s,2,1,0,0,0,1093,6
35,36,MemResp,3,36,35,35,0,YM,1,1,1,8,6,4,9,4,2,2,1,a,2,1,0,0,0,1082,6
36,37,MemResp,3,37,36,36,0,OM,1,2,3,8,6,5,9,4,2,2,1,a,2,1,0,0,0,835,6
37,38,MemResp,3,38,37,37,0,OM,1,2,3,8,6,6,9,4,2,2,1,a,2,1,0,0,0,629,6
38,39,MemResp,3,39,38,38,0,OM,1,2,3,8,6,7,9,4,2,2,1,a,2,1,0,0,0,709,6
39,40,MemResp,3,40,39,39,0,YF,2,1,2,8,7,7,9,4,2,2,1,a,2,1,0,0,0,690,6
40,41,MemResp,3,41,40,40,0,YF,2,1,2,8,8,7,9,4,2,2,1,a,2,1,0,0,0,628,6
41,42,MemResp,3,42,41,41,0,OM,1,2,11,8,8,7,9,4,2,3,1,k,1,0,0,1,0,1261,6
42,43,MemResp,3,43,42,42,0,OM,1,2,11,8,8,7,9,4,2,4,1,k,1,0,0,1,0,1899,6
43,44,MemResp,3,44,43,43,0,OF,2,2,4,8,8,7,10,4,2,4,1,a,2,1,0,0,0,875,6
44,45,MemResp,3,45,44,44,0,OM,1,2,3,8,8,8,10,4,2,4,1,a,2,1,0,0,0,772,6
45,46,MemResp,3,46,45,45,0,YM,1,1,1,9,8,8,10,4,2,4,1,k,2,0,0,0,1,975,6
46,47,MemResp,3,47,46,46,0,YM,1,1,1,10,8,8,10,4,2,4,1,a,2,1,0,0,0,1092,6
47,48,MemResp,3,48,47,47,0,OM,1,2,3,10,8,9,10,4,2,4,1,a,2,1,0,0,0,754,6
48,49,MemResp,3,49,48,48,0,OF,2,2,12,10,8,9,10,4,2,4,2,k,1,0,0,1,0,895,6
49,50,MemResp,3,50,49,49,0,YM,1,1,1,11,8,9,10,4,2,4,2,a,2,1,0,0,0,1222,6
50,51,MemResp,3,51,50,50,0,OM,1,2,3,11,8,10,10,4,2,4,2,a,2,1,0,0,0,986,6
51,52,MemResp,3,52,51,51,0,OF,2,2,12,11,8,10,10,4,2,4,3,a,1,0,1,0,0,779,6
52,53,MemResp,3,53,52,52,0,OM,1,2,3,11,8,11,10,4,2,4,3,a,2,1,0,0,0,855,6
53,54,MemResp,3,54,53,53,0,OF,2,2,4,11,8,11,11,4,2,4,3,a,2,1,0,0,0,659,6
54,55,MemResp,3,55,54,54,0,OM,1,2,3,11,8,12,11,4,2,4,3,a,2,1,0,0,0,787,6
55,56,MemResp,3,56,55,55,0,YF,2,1,2,11,9,12,11,4,2,4,3,a,2,1,0,0,0,796,6
56,57,MemResp,3,57,56,56,0,YF,2,1,2,11,10,12,11,4,2,4,3,k,2,0,0,0,1,999,6
57,58,MemResp,3,58,57,57,0,OM,1,2,3,11,10,13,11,4,2,4,3,k,2,0,0,0,1,1133,6
58,59,MemResp,3,59,58,58,0,YF,2,1,10,11,10,13,11,4,3,4,3,a,1,0,1,0,0,967,6
59,60,MemResp,3,60,59,59,0,YF,2,1,2,11,11,13,11,4,3,4,3,k,2,0,0,0,1,1012,6
60,61,MemResp,3,61,60,60,0,OM,1,2,3,11,11,14,11,4,3,4,3,a,2,1,0,0,0,1007,6
61,62,MemResp,3,62,61,61,0,YM,1,1,1,12,11,14,11,4,3,4,3,a,2,1,0,0,0,723,6
62,63,MemResp,3,63,62,62,0,OF,2,2,12,12,11,14,11,4,3,4,4,k,1,0,0,1,0,1063,6
63,64,MemResp,3,64,63,63,0,YM,1,1,9,12,11,14,11,5,3,4,4,l,1,0,0,1,0,1089,6
64,65,MemResp,3,65,64,64,0,OM,1,2,11,12,11,14,11,5,3,5,4,l,1,0,0,1,0,1282,6
65,66,MemResp,3,66,65,65,0,YF,2,1,2,12,12,14,11,5,3,5,4,a,2,1,0,0,0,969,6
66,67,MemResp,3,67,66,66,0,YF,2,1,2,12,13,14,11,5,3,5,4,a,2,1,0,0,0,1021,6
67,68,MemResp,3,68,67,67,0,OF,2,2,4,12,13,14,12,5,3,5,4,k,2,0,0,0,1,1505,6
68,69,MemResp,3,69,68,68,0,OF,2,2,4,12,13,14,13,5,3,5,4,a,2,1,0,0,0,1003,6
69,70,MemResp,3,70,69,69,0,OF,2,2,4,12,13,14,14,5,3,5,4,a,2,1,0,0,0,965,6
70,71,MemResp,3,71,70,70,0,YM,1,1,1,13,13,14,14,5,3,5,4,k,2,0,0,0,1,1144,6
71,72,MemResp,3,72,71,71,0,OM,1,2,3,13,13,15,14,5,3,5,4,k,2,0,0,0,1,1269,6
72,73,MemResp,3,73,72,72,0,YF,2,1,2,13,14,15,14,5,3,5,4,a,2,1,0,0,0,1198,6
73,74,MemResp,3,74,73,73,0,YM,1,1,1,14,14,15,14,5,3,5,4,k,2,0,0,0,1,1337,6
74,75,MemResp,3,75,74,74,0,YF,2,1,10,14,14,15,14,5,4,5,4,l,1,0,0,1,0,915,6
75,76,MemResp,3,76,75,75,0,OF,2,2,4,14,14,15,15,5,4,5,4,l,2,0,0,0,1,992,6
76,77,MemResp,3,77,76,76,0,YF,2,1,10,14,14,15,15,5,5,5,4,l,1,0,0,1,0,821,6
77,78,MemResp,3,78,77,77,0,YF,2,1,2,14,15,15,15,5,5,5,4,l,2,0,0,0,1,928,6
78,79,MemResp,3,79,78,78,0,OF,2,2,12,14,15,15,15,5,5,5,5,k,1,0,0,1,0,1347,6
79,80,MemResp,3,80,79,79,0,YM,1,1,1,15,15,15,15,5,5,5,5,a,2,1,0,0,0,1005,6
80,81,MemRespITI,3,81,0,80,1,OF,2,2,12,15,15,15,15,5,5,5,6,0,1,0,0,0,0,1005,6
81,82,MemResp,3,82,1,81,1,YF,2,1,2,15,16,15,15,5,5,5,6,a,2,1,0,0,0,1128,6
82,83,MemRespITI,3,83,2,82,1,YF,2,1,2,15,17,15,15,5,5,5,6,0,2,0,0,0,0,1128,6
83,84,MemResp,3,84,3,83,1,OM,1,2,3,15,17,16,15,5,5,5,6,a,2,1,0,0,0,1140,6
84,85,MemResp,3,85,4,84,1,YF,2,1,10,15,17,16,15,5,6,5,6,l,1,0,0,1,0,1011,6
85,86,MemResp,3,86,5,85,1,OF,2,2,4,15,17,16,16,5,6,5,6,a,2,1,0,0,0,979,6
86,87,MemResp,3,87,6,86,1,YM,1,1,1,16,17,16,16,5,6,5,6,l,2,0,0,0,1,1041,6
87,88,MemResp,3,88,7,87,1,YM,1,1,1,17,17,16,16,5,6,5,6,l,2,0,0,0,1,865,6
88,89,MemResp,3,89,8,88,1,OF,2,2,4,17,17,16,17,5,6,5,6,a,2,1,0,0,0,949,6
89,90,MemResp,3,90,9,89,1,YM,1,1,1,18,17,16,17,5,6,5,6,a,2,1,0,0,0,1094,6
90,91,MemResp,3,91,10,90,1,OM,1,2,3,18,17,17,17,5,6,5,6,a,2,1,0,0,0,871,6
91,92,MemResp,3,92,11,91,1,OM,1,2,3,18,17,18,17,5,6,5,6,a,2,1,0,0,0,813,6
92,93,MemResp,3,93,12,92,1,YM,1,1,1,19,17,18,17,5,6,5,6,a,2,1,0,0,0,1114,6
93,94,MemResp,3,94,13,93,1,OM,1,2,3,19,17,19,17,5,6,5,6,a,2,1,0,0,0,780,6
94,95,MemResp,3,95,14,94,1,YF,2,1,10,19,17,19,17,5,7,5,6,l,1,0,0,1,0,1208,6
95,96,MemResp,3,96,15,95,1,YM,1,1,1,20,17,19,17,5,7,5,6,k,2,0,0,0,1,1149,6
96,97,MemResp,3,97,16,96,1,YF,2,1,2,20,18,19,17,5,7,5,6,k,2,0,0,0,1,1217,6
97,98,MemResp,3,98,17,97,1,YF,2,1,2,20,19,19,17,5,7,5,6,a,2,1,0,0,0,1099,6
98,99,MemResp,3,99,18,98,1,YF,2,1,2,20,20,19,17,5,7,5,6,k,2,0,0,0,1,1072,6
99,100,MemResp,3,100,19,99,1,OM,1,2,11,20,20,19,17,5,7,6,6,l,1,0,0,1,0,1109,6
100,101,MemResp,3,101,20,100,1,YM,1,1,1,21,20,19,17,5,7,6,6,a,2,1,0,0,0,932,6
101,102,MemResp,3,102,21,101,1,YM,1,1,9,21,20,19,17,6,7,6,6,k,1,0,0,1,0,1098,6
102,103,MemResp,3,103,22,102,1,OF,2,2,4,21,20,19,18,6,7,6,6,a,2,1,0,0,0,727,6
103,104,MemResp,3,104,23,103,1,YF,2,1,2,21,21,19,18,6,7,6,6,l,2,0,0,0,1,929,6
104,105,MemResp,3,105,24,104,1,YF,2,1,2,21,22,19,18,6,7,6,6,a,2,1,0,0,0,997,6
105,106,MemResp,3,106,25,105,1,YF,2,1,10,21,22,19,18,6,8,6,6,k,1,0,0,1,0,1301,6
106,107,MemResp,3,107,26,106,1,YM,1,1,1,22,22,19,18,6,8,6,6,k,2,0,0,0,1,1052,6
107,108,MemResp,3,108,27,107,1,OM,1,2,3,22,22,20,18,6,8,6,6,k,2,0,0,0,1,1149,6
108,109,MemResp,3,109,28,108,1,YF,2,1,2,22,23,20,18,6,8,6,6,a,2,1,0,0,0,978,6
109,110,MemResp,3,110,29,109,1,OF,2,2,12,22,23,20,18,6,8,6,7,l,1,0,0,1,0,1393,6
110,111,MemResp,3,111,30,110,1,YM,1,1,9,22,23,20,18,7,8,6,7,l,1,0,0,1,0,907,6
111,112,MemResp,3,112,31,111,1,OM,1,2,11,22,23,20,18,7,8,7,7,l,1,0,0,1,0,724,6
112,113,MemResp,3,113,32,112,1,YM,1,1,9,22,23,20,18,8,8,7,7,l,1,0,0,1,0,715,6
113,114,MemResp,3,114,33,113,1,OF,2,2,4,22,23,20,19,8,8,7,7,a,2,1,0,0,0,899,6
114,115,MemResp,3,115,34,114,1,OM,1,2,11,22,23,20,19,8,8,8,7,a,1,0,1,0,0,951,6
115,116,MemResp,3,116,35,115,1,OF,2,2,4,22,23,20,20,8,8,8,7,l,2,0,0,0,1,1541,6
116,117,MemResp,3,117,36,116,1,OF,2,2,12,22,23,20,20,8,8,8,8,l,1,0,0,1,0,871,6
117,118,MemResp,3,118,37,117,1,YM,1,1,1,23,23,20,20,8,8,8,8,l,2,0,0,0,1,1351,6
118,119,MemResp,3,119,38,118,1,OM,1,2,3,23,23,21,20,8,8,8,8,l,2,0,0,0,1,870,6
119,120,MemResp,3,120,39,119,1,OF,2,2,12,23,23,21,20,8,8,8,9,k,1,0,0,1,0,947,6
120,121,MemResp,3,121,40,120,1,OM,1,2,11,23,23,21,20,8,8,9,9,l,1,0,0,1,0,883,6
121,122,MemResp,3,122,41,121,1,YF,2,1,2,23,24,21,20,8,8,9,9,l,2,0,0,0,1,1167,6
122,123,MemResp,3,123,42,122,1,OF,2,2,4,23,24,21,21,8,8,9,9,l,2,0,0,0,1,945,6
123,124,MemResp,3,124,43,123,1,OF,2,2,4,23,24,21,22,8,8,9,9,l,2,0,0,0,1,973,6
124,125,MemResp,3,125,44,124,1,YM,1,1,1,24,24,21,22,8,8,9,9,a,2,1,0,0,0,862,6
125,126,MemResp,3,126,45,125,1,YF,2,1,2,24,25,21,22,8,8,9,9,s,2,1,0,0,0,1026,6
126,127,MemResp,3,127,46,126,1,OF,2,2,4,24,25,21,23,8,8,9,9,a,2,1,0,0,0,1376,6
127,128,MemResp,3,128,47,127,1,YF,2,1,10,24,25,21,23,8,9,9,9,a,1,0,1,0,0,1179,6
128,129,MemResp,3,129,48,128,1,OM,1,2,11,24,25,21,23,8,9,10,9,l,1,0,0,1,0,1194,6
129,130,MemResp,3,130,49,129,1,OF,2,2,4,24,25,21,24,8,9,10,9,a,2,1,0,0,0,852,6
130,131,MemResp,3,131,50,130,1,YF,2,1,2,24,26,21,24,8,9,10,9,l,2,0,0,0,1,1344,6
131,132,MemResp,3,132,51,131,1,YM,1,1,1,25,26,21,24,8,9,10,9,l,2,0,0,0,1,1043,6
132,133,MemResp,3,133,52,132,1,OM,1,2,3,25,26,22,24,8,9,10,9,k,2,0,0,0,1,1235,6
133,134,MemResp,3,134,53,133,1,OM,1,2,3,25,26,23,24,8,9,10,9,a,2,1,0,0,0,1237,6
134,135,MemResp,3,135,54,134,1,YM,1,1,1,26,26,23,24,8,9,10,9,l,2,0,0,0,1,1256,6
135,136,MemResp,3,136,55,135,1,OM,1,2,3,26,26,24,24,8,9,10,9,l,2,0,0,0,1,1310,6
136,137,MemResp,3,137,56,136,1,YM,1,1,1,27,26,24,24,8,9,10,9,k,2,0,0,0,1,1151,6
137,138,MemResp,3,138,57,137,1,YF,2,1,2,27,27,24,24,8,9,10,9,a,2,1,0,0,0,1306,6
138,139,MemResp,3,139,58,138,1,OF,2,2,4,27,27,24,25,8,9,10,9,a,2,1,0,0,0,1096,6
139,140,MemResp,3,140,59,139,1,YF,2,1,2,27,28,24,25,8,9,10,9,l,2,0,0,0,1,898,6
140,141,MemResp,3,141,60,140,1,OF,2,2,4,27,28,24,26,8,9,10,9,a,2,1,0,0,0,950,6
141,142,MemResp,3,142,61,141,1,YF,2,1,2,27,29,24,26,8,9,10,9,l,2,0,0,0,1,969,6
142,143,MemResp,3,143,62,142,1,OM,1,2,3,27,29,25,26,8,9,10,9,s,2,1,0,0,0,1200,6
143,144,MemResp,3,144,63,143,1,OM,1,2,3,27,29,26,26,8,9,10,9,a,2,1,0,0,0,1471,6
144,145,MemResp,3,145,64,144,1,YM,1,1,1,28,29,26,26,8,9,10,9,l,2,0,0,0,1,1172,6
145,146,MemResp,3,146,65,145,1,YM,1,1,9,28,29,26,26,9,9,10,9,k,1,0,0,1,0,1394,6
146,147,MemResp,3,147,66,146,1,OF,2,2,4,28,29,26,27,9,9,10,9,a,2,1,0,0,0,1071,6
147,148,MemResp,3,148,67,147,1,OF,2,2,12,28,29,26,27,9,9,10,10,k,1,0,0,1,0,1599,6
148,149,MemResp,3,149,68,148,1,YF,2,1,10,28,29,26,27,9,10,10,10,l,1,0,0,1,0,1236,6
149,150,MemResp,3,150,69,149,1,OF,2,2,4,28,29,26,28,9,10,10,10,a,2,1,0,0,0,1588,6
150,151,MemResp,3,151,70,150,1,OF,2,2,4,28,29,26,29,9,10,10,10,a,2,1,0,0,0,1383,6
151,152,MemResp,3,152,71,151,1,YM,1,1,1,29,29,26,29,9,10,10,10,l,2,0,0,0,1,1339,6
152,153,MemResp,3,153,72,152,1,OM,1,2,3,29,29,27,29,9,10,10,10,a,2,1,0,0,0,812,6
153,154,MemResp,3,154,73,153,1,YM,1,1,9,29,29,27,29,10,10,10,10,k,1,0,0,1,0,836,6
154,155,MemResp,3,155,74,154,1,OM,1,2,3,29,29,28,29,10,10,10,10,a,2,1,0,0,0,1231,6
155,156,MemResp,3,156,75,155,1,YF,2,1,2,29,30,28,29,10,10,10,10,a,2,1,0,0,0,994,6
156,157,MemResp,3,157,76,156,1,OM,1,2,3,29,30,29,29,10,10,10,10,l,2,0,0,0,1,1009,6
157,158,MemResp,3,158,77,157,1,OM,1,2,3,29,30,30,29,10,10,10,10,l,2,0,0,0,1,1002,6
158,159,MemResp,3,159,78,158,1,OF,2,2,4,29,30,30,30,10,10,10,10,a,2,1,0,0,0,1102,6
159,160,MemResp,3,160,79,159,1,YM,1,1,1,30,30,30,30,10,10,10,10,l,2,0,0,0,1,"964
Filler",6
0,1,MemResp,2,1,0,0,0,YF,2,1,10,0,0,0,0,0,1,0,0,s,1,0,1,0,0,1269,7
1,2,MemRespITI,2,2,1,1,0,OF,2,2,12,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1269,7
2,3,MemResp,2,3,2,2,0,YM,1,1,1,1,0,0,0,0,1,0,1,k,2,0,0,0,1,1085,7
3,4,MemResp,2,4,3,3,0,YM,1,1,1,2,0,0,0,0,1,0,1,l,2,0,0,0,1,1260,7
4,5,MemResp,2,5,4,4,0,OM,1,2,3,2,0,1,0,0,1,0,1,k,2,0,0,0,1,1227,7
5,6,MemResp,2,6,5,5,0,OM,1,2,3,2,0,2,0,0,1,0,1,l,2,0,0,0,1,1140,7
6,7,MemResp,2,7,6,6,0,OF,2,2,4,2,0,2,1,0,1,0,1,s,2,1,0,0,0,1235,7
7,8,MemRespITI,2,8,7,7,0,YM,1,1,9,2,0,2,1,1,1,0,1,0,1,0,0,0,0,1235,7
8,9,MemRespITI,2,9,8,8,0,OM,1,2,3,2,0,3,1,1,1,0,1,0,2,0,0,0,0,1235,7
9,10,MemResp,2,10,9,9,0,YM,1,1,1,3,0,3,1,1,1,0,1,a,2,1,0,0,0,1176,7
10,11,MemResp,2,11,10,10,0,OM,1,2,3,3,0,4,1,1,1,0,1,s,2,1,0,0,0,1173,7
11,12,MemResp,2,12,11,11,0,OM,1,2,11,3,0,4,1,1,1,1,1,k,1,0,0,1,0,1053,7
12,13,MemResp,2,13,12,12,0,OF,2,2,4,3,0,4,2,1,1,1,1,s,2,1,0,0,0,1219,7
13,14,MemResp,2,14,13,13,0,YM,1,1,9,3,0,4,2,2,1,1,1,a,1,0,1,0,0,1531,7
14,15,MemResp,2,15,14,14,0,OM,1,2,11,3,0,4,2,2,1,2,1,l,1,0,0,1,0,1650,7
15,16,MemResp,2,16,15,15,0,OM,1,2,11,3,0,4,2,2,1,3,1,l,1,0,0,1,0,1376,7
16,17,MemResp,2,17,16,16,0,YF,2,1,2,3,1,4,2,2,1,3,1,a,2,1,0,0,0,1055,7
17,18,MemResp,2,18,17,17,0,OF,2,2,4,3,1,4,3,2,1,3,1,s,2,1,0,0,0,1622,7
18,19,MemResp,2,19,18,18,0,YM,1,1,9,3,1,4,3,3,1,3,1,l,1,0,0,1,0,1627,7
19,20,MemResp,2,20,19,19,0,OM,1,2,11,3,1,4,3,3,1,4,1,k,1,0,0,1,0,1282,7
20,21,MemResp,2,21,20,20,0,YF,2,1,2,3,2,4,3,3,1,4,1,a,2,1,0,0,0,1531,7
21,22,MemResp,2,22,21,21,0,OF,2,2,12,3,2,4,3,3,1,4,2,l,1,0,0,1,0,1272,7
22,23,MemResp,2,23,22,22,0,YF,2,1,2,3,3,4,3,3,1,4,2,s,2,1,0,0,0,1343,7
23,24,MemResp,2,24,23,23,0,OF,2,2,4,3,3,4,4,3,1,4,2,s,2,1,0,0,0,1638,7
24,25,MemResp,2,25,24,24,0,OM,1,2,3,3,3,5,4,3,1,4,2,k,2,0,0,0,1,1519,7
25,26,MemResp,2,26,25,25,0,OM,1,2,3,3,3,6,4,3,1,4,2,k,2,0,0,0,1,1310,7
26,27,MemResp,2,27,26,26,0,OF,2,2,4,3,3,6,5,3,1,4,2,s,2,1,0,0,0,1207,7
27,28,MemResp,2,28,27,27,0,YF,2,1,2,3,4,6,5,3,1,4,2,a,2,1,0,0,0,1397,7
28,29,MemResp,2,29,28,28,0,YM,1,1,1,4,4,6,5,3,1,4,2,l,2,0,0,0,1,1157,7
29,30,MemResp,2,30,29,29,0,OF,2,2,4,4,4,6,6,3,1,4,2,k,2,0,0,0,1,1293,7
30,31,MemResp,2,31,30,30,0,YF,2,1,2,4,5,6,6,3,1,4,2,k,2,0,0,0,1,1612,7
31,32,MemResp,2,32,31,31,0,YF,2,1,2,4,6,6,6,3,1,4,2,a,2,1,0,0,0,1436,7
32,33,MemResp,2,33,32,32,0,OM,1,2,3,4,6,7,6,3,1,4,2,l,2,0,0,0,1,1108,7
33,34,MemResp,2,34,33,33,0,OF,2,2,4,4,6,7,7,3,1,4,2,s,2,1,0,0,0,1013,7
34,35,MemResp,2,35,34,34,0,YF,2,1,2,4,7,7,7,3,1,4,2,a,2,1,0,0,0,1012,7
35,36,MemResp,2,36,35,35,0,OM,1,2,3,4,7,8,7,3,1,4,2,k,2,0,0,0,1,1187,7
36,37,MemResp,2,37,36,36,0,OM,1,2,11,4,7,8,7,3,1,5,2,k,1,0,0,1,0,890,7
37,38,MemResp,2,38,37,37,0,OF,2,2,12,4,7,8,7,3,1,5,3,l,1,0,0,1,0,1065,7
38,39,MemResp,2,39,38,38,0,OF,2,2,4,4,7,8,8,3,1,5,3,l,2,0,0,0,1,1128,7
39,40,MemResp,2,40,39,39,0,YM,1,1,1,5,7,8,8,3,1,5,3,s,2,1,0,0,0,1272,7
40,41,MemResp,2,41,40,40,0,OF,2,2,4,5,7,8,9,3,1,5,3,l,2,0,0,0,1,1213,7
41,42,MemResp,2,42,41,41,0,OM,1,2,3,5,7,9,9,3,1,5,3,s,2,1,0,0,0,1444,7
42,43,MemResp,2,43,42,42,0,YF,2,1,2,5,8,9,9,3,1,5,3,l,2,0,0,0,1,1724,7
43,44,MemResp,2,44,43,43,0,YF,2,1,10,5,8,9,9,3,2,5,3,l,1,0,0,1,0,1180,7
44,45,MemResp,2,45,44,44,0,YM,1,1,9,5,8,9,9,4,2,5,3,a,1,0,1,0,0,1322,7
45,46,MemResp,2,46,45,45,0,YM,1,1,1,6,8,9,9,4,2,5,3,a,2,1,0,0,0,955,7
46,47,MemResp,2,47,46,46,0,OF,2,2,4,6,8,9,10,4,2,5,3,k,2,0,0,0,1,1120,7
47,48,MemResp,2,48,47,47,0,YM,1,1,1,7,8,9,10,4,2,5,3,s,2,1,0,0,0,1441,7
48,49,MemResp,2,49,48,48,0,OF,2,2,4,7,8,9,11,4,2,5,3,l,2,0,0,0,1,1469,7
49,50,MemResp,2,50,49,49,0,YM,1,1,1,8,8,9,11,4,2,5,3,a,2,1,0,0,0,1724,7
50,51,MemResp,2,51,50,50,0,YF,2,1,2,8,9,9,11,4,2,5,3,l,2,0,0,0,1,1282,7
51,52,MemResp,2,52,51,51,0,YF,2,1,2,8,10,9,11,4,2,5,3,a,2,1,0,0,0,1083,7
52,53,MemResp,2,53,52,52,0,YF,2,1,2,8,11,9,11,4,2,5,3,s,2,1,0,0,0,1105,7
53,54,MemResp,2,54,53,53,0,OM,1,2,3,8,11,10,11,4,2,5,3,l,2,0,0,0,1,1025,7
54,55,MemResp,2,55,54,54,0,YF,2,1,2,8,12,10,11,4,2,5,3,l,2,0,0,0,1,1079,7
55,56,MemResp,2,56,55,55,0,OF,2,2,12,8,12,10,11,4,2,5,4,k,1,0,0,1,0,1175,7
56,57,MemResp,2,57,56,56,0,OF,2,2,4,8,12,10,12,4,2,5,4,l,2,0,0,0,1,1543,7
57,58,MemResp,2,58,57,57,0,OF,2,2,4,8,12,10,13,4,2,5,4,a,2,1,0,0,0,1223,7
58,59,MemResp,2,59,58,58,0,OM,1,2,3,8,12,11,13,4,2,5,4,l,2,0,0,0,1,957,7
59,60,MemResp,2,60,59,59,0,YF,2,1,10,8,12,11,13,4,3,5,4,l,1,0,0,1,0,1173,7
60,61,MemResp,2,61,60,60,0,OF,2,2,12,8,12,11,13,4,3,5,5,k,1,0,0,1,0,1389,7
61,62,MemResp,2,62,61,61,0,YM,1,1,1,9,12,11,13,4,3,5,5,l,2,0,0,0,1,1395,7
62,63,MemResp,2,63,62,62,0,YM,1,1,1,10,12,11,13,4,3,5,5,a,2,1,0,0,0,1116,7
63,64,MemResp,2,64,63,63,0,OF,2,2,4,10,12,11,14,4,3,5,5,l,2,0,0,0,1,1018,7
64,65,MemResp,2,65,64,64,0,YF,2,1,2,10,13,11,14,4,3,5,5,a,2,1,0,0,0,1019,7
65,66,MemResp,2,66,65,65,0,OM,1,2,3,10,13,12,14,4,3,5,5,k,2,0,0,0,1,1147,7
66,67,MemResp,2,67,66,66,0,YF,2,1,2,10,14,12,14,4,3,5,5,a,2,1,0,0,0,921,7
67,68,MemResp,2,68,67,67,0,YM,1,1,1,11,14,12,14,4,3,5,5,l,2,0,0,0,1,1267,7
68,69,MemResp,2,69,68,68,0,YM,1,1,1,12,14,12,14,4,3,5,5,l,2,0,0,0,1,1179,7
69,70,MemResp,2,70,69,69,0,OM,1,2,3,12,14,13,14,4,3,5,5,k,2,0,0,0,1,1193,7
70,71,MemResp,2,71,70,70,0,YF,2,1,10,12,14,13,14,4,4,5,5,k,1,0,0,1,0,1302,7
71,72,MemResp,2,72,71,71,0,YM,1,1,9,12,14,13,14,5,4,5,5,s,1,0,1,0,0,1445,7
72,73,MemResp,2,73,72,72,0,OM,1,2,3,12,14,14,14,5,4,5,5,l,2,0,0,0,1,1446,7
73,74,MemResp,2,74,73,73,0,OF,2,2,4,12,14,14,15,5,4,5,5,l,2,0,0,0,1,1076,7
74,75,MemResp,2,75,74,74,0,YM,1,1,1,13,14,14,15,5,4,5,5,l,2,0,0,0,1,1210,7
75,76,MemResp,2,76,75,75,0,YM,1,1,1,14,14,14,15,5,4,5,5,l,2,0,0,0,1,946,7
76,77,MemResp,2,77,76,76,0,OM,1,2,3,14,14,15,15,5,4,5,5,a,2,1,0,0,0,1369,7
77,78,MemResp,2,78,77,77,0,YM,1,1,1,15,14,15,15,5,4,5,5,k,2,0,0,0,1,1170,7
78,79,MemResp,2,79,78,78,0,YF,2,1,2,15,15,15,15,5,4,5,5,a,2,1,0,0,0,1072,7
79,80,MemResp,2,80,79,79,0,YF,2,1,10,15,15,15,15,5,5,5,5,s,1,0,1,0,0,1552,7
80,81,MemResp,2,81,0,80,1,YM,1,1,1,16,15,15,15,5,5,5,5,l,2,0,0,0,1,1204,7
81,82,MemResp,2,82,1,81,1,YM,1,1,1,17,15,15,15,5,5,5,5,l,2,0,0,0,1,937,7
82,83,MemResp,2,83,2,82,1,YM,1,1,1,18,15,15,15,5,5,5,5,k,2,0,0,0,1,1280,7
83,84,MemResp,2,84,3,83,1,YF,2,1,2,18,16,15,15,5,5,5,5,s,2,1,0,0,0,1632,7
84,85,MemResp,2,85,4,84,1,YM,1,1,9,18,16,15,15,6,5,5,5,l,1,0,0,1,0,767,7
85,86,MemResp,2,86,5,85,1,YF,2,1,2,18,17,15,15,6,5,5,5,a,2,1,0,0,0,1232,7
86,87,MemResp,2,87,6,86,1,OF,2,2,4,18,17,15,16,6,5,5,5,l,2,0,0,0,1,1023,7
87,88,MemResp,2,88,7,87,1,OM,1,2,3,18,17,16,16,6,5,5,5,a,2,1,0,0,0,1519,7
