,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Category,ObjectStimMatrix,StimSequence,NewStimMatrix,oldLLcounter,oldLScounter,oldNLcounter,oldNScounter,newLScounter,newLLcounter,newNScounter,newNLcounter,keyPressed,PressCorrect,Accuracy,RT,ResponseMatrix,subject
0,345,SourceMemShapeResp,1,1,0,0,0,NL,2,2,,1,0,0,0,0,0,0,0,a,s,0,1096,2,1
1,346,SourceMemShapeResp,1,2,1,1,0,ML,2,10,1,1,0,1,0,0,0,0,0,a,s,0,1809,1,1
2,347,SourceMemShapeResp,1,3,2,2,0,MS,2,15,1,1,0,1,1,0,0,0,0,a,a,1,1242,1,1
3,348,SourceMemShapeResp,1,4,3,3,0,NS,1,15,1,1,0,1,1,1,0,0,0,a,0,0,1522,0,1
4,349,SourceMemShapeResp,1,5,4,4,0,MS,2,15,3,1,0,1,2,1,0,0,0,a,a,1,919,2,1
5,350,SourceMemShapeResp,1,6,5,5,0,NL,2,2,3,2,0,1,2,1,0,0,0,a,s,0,942,1,1
6,351,SourceMemShapeResp,1,7,6,6,0,ML,2,9,3,2,0,2,2,1,0,0,0,s,a,0,581,2,1
7,352,SourceMemShapeResp,1,8,7,7,0,MS,1,2,3,2,0,2,2,1,0,1,0,a,0,0,869,0,1
8,353,SourceMemShapeResp,1,9,8,8,0,NL,2,2,2,3,0,2,2,1,0,1,0,a,s,0,750,1,1
9,354,SourceMemShapeResp,1,10,9,9,0,NL,1,9,2,3,0,2,2,1,1,1,0,a,0,0,711,0,1
10,355,SourceMemShapeResp,1,11,10,10,0,ML,2,9,2,3,0,3,2,1,1,1,0,s,a,0,720,2,1
11,356,SourceMemShapeResp,1,12,11,11,0,MS,2,16,2,3,0,3,3,1,1,1,0,a,s,0,282,2,1
12,357,SourceMemShapeResp,1,13,12,12,0,NL,2,4,2,4,0,3,3,1,1,1,0,a,s,0,186,2,1
13,358,SourceMemShapeResp,1,14,13,13,0,NL,1,14,2,4,0,3,3,1,2,1,0,s,0,0,449,0,1
14,359,SourceMemShapeResp,1,15,14,14,0,MS,2,14,1,4,0,3,4,1,2,1,0,s,s,1,1242,1,1
15,360,SourceMemShapeResp,1,16,15,15,0,ML,2,9,1,4,0,4,4,1,2,1,0,s,a,0,291,2,1
16,361,SourceMemShapeResp,1,17,16,16,0,NS,1,6,1,4,0,4,4,2,2,1,0,a,0,0,746,0,1
17,362,SourceMemShapeResp,1,18,17,17,0,NS,2,6,3,4,1,4,4,2,2,1,0,a,s,0,387,1,1
18,363,SourceMemShapeResp,1,19,18,18,0,MS,1,15,3,4,1,4,4,2,2,2,0,a,0,0,762,0,1
19,364,SourceMemShapeResp,1,20,19,19,0,ML,1,15,4,4,1,4,4,2,2,2,1,s,0,0,34,0,1
20,365,SourceMemShapeResp,1,21,20,20,0,MS,1,15,3,4,1,4,4,2,2,3,1,a,0,0,378,0,1
21,366,SourceMemShapeResp,1,22,21,21,0,MS,2,15,4,4,1,4,5,2,2,3,1,a,a,1,674,2,1
22,367,SourceMemShapeResp,1,23,22,22,0,NL,2,2,4,5,1,4,5,2,2,3,1,s,s,1,832,1,1
23,368,SourceMemShapeResp,1,24,23,23,0,MS,2,15,4,5,1,4,6,2,2,3,1,a,a,1,955,1,1
24,369,SourceMemShapeResp,1,25,24,24,0,NL,2,1,4,6,1,4,6,2,2,3,1,a,a,1,298,1,1
25,370,SourceMemShapeResp,1,26,25,25,0,NL,2,3,4,7,1,4,6,2,2,3,1,a,a,1,964,1,1
26,371,SourceMemShapeResp,1,27,26,26,0,NS,2,5,4,7,2,4,6,2,2,3,1,a,a,1,94,2,1
27,372,SourceMemShapeResp,1,28,27,27,0,ML,1,14,4,7,2,4,6,2,2,3,2,s,0,0,232,0,1
28,373,SourceMemShapeResp,1,29,28,28,0,MS,2,14,4,7,2,4,7,2,2,3,2,a,s,0,630,2,1
29,374,SourceMemShapeRespITI,1,30,29,29,0,MS,2,16,4,7,2,4,8,2,2,3,2,a,s,0,630,1,1
30,375,SourceMemShapeResp,1,31,30,30,0,NS,2,7,4,7,3,4,8,2,2,3,2,a,a,1,767,2,1
31,376,SourceMemShapeResp,1,32,31,31,0,NS,2,6,4,7,4,4,8,2,2,3,2,a,s,0,361,2,1
32,377,SourceMemShapeResp,1,33,32,32,0,ML,1,12,4,7,4,4,8,2,2,3,3,a,0,0,211,0,1
33,378,SourceMemShapeRespITI,1,34,33,33,0,ML,2,12,2,7,4,5,8,2,2,3,3,k,s,0,211,2,1
34,379,SourceMemShapeResp,1,35,34,34,0,MS,2,16,2,7,4,5,9,2,2,3,3,a,s,0,194,1,1
35,380,SourceMemShapeResp,1,36,35,35,0,NL,1,15,2,7,4,5,9,2,3,3,3,s,0,0,313,0,1
36,381,SourceMemShapeResp,1,37,36,36,0,MS,2,15,1,7,4,5,10,2,3,3,3,s,a,0,291,1,1
37,382,SourceMemShapeResp,1,38,37,37,0,NS,1,13,1,7,4,5,10,3,3,3,3,a,0,0,1100,0,1
38,383,SourceMemShapeResp,1,39,38,38,0,MS,2,13,2,7,4,5,11,3,3,3,3,a,a,1,196,2,1
39,384,SourceMemShapeResp,1,40,39,39,0,NS,2,6,2,7,5,5,11,3,3,3,3,a,s,0,287,2,1
40,385,SourceMemShapeResp,1,41,40,40,0,ML,2,12,2,7,5,6,11,3,3,3,3,a,s,0,21,2,1
41,386,SourceMemShapeResp,1,42,41,41,0,NL,1,10,2,7,5,6,11,3,4,3,3,a,0,0,542,0,1
42,387,SourceMemShapeResp,1,43,42,42,0,ML,2,10,4,7,5,7,11,3,4,3,3,a,s,0,501,2,1
43,388,SourceMemShapeRespITI,1,44,43,43,0,NS,2,8,4,7,6,7,11,3,4,3,3,a,s,0,501,2,1
44,389,SourceMemShapeResp,1,45,44,44,0,ML,1,12,4,7,6,7,11,3,4,3,4,a,0,0,556,0,1
45,390,SourceMemShapeResp,1,46,45,45,0,ML,2,12,2,7,6,8,11,3,4,3,4,a,s,0,852,1,1
46,391,SourceMemShapeResp,1,47,46,46,0,NL,2,3,2,8,6,8,11,3,4,3,4,a,a,1,637,1,1
47,392,SourceMemShapeResp,1,48,47,47,0,MS,2,13,2,8,6,8,12,3,4,3,4,a,a,1,566,1,1
48,393,SourceMemShapeResp,1,49,48,48,0,NL,2,1,2,9,6,8,12,3,4,3,4,a,a,1,621,2,1
49,394,SourceMemShapeResp,1,50,49,49,0,ML,2,12,2,9,6,9,12,3,4,3,4,a,s,0,358,1,1
50,395,SourceMemShapeResp,1,51,50,50,0,NS,2,7,2,9,7,9,12,3,4,3,4,a,a,1,364,1,1
51,396,SourceMemShapeResp,1,52,51,51,0,NL,2,1,2,10,7,9,12,3,4,3,4,a,a,1,21,2,1
52,397,SourceMemShapeResp,1,53,52,52,0,MS,2,16,2,10,7,9,13,3,4,3,4,a,s,0,299,2,1
53,398,SourceMemShapeResp,1,54,53,53,0,NL,1,6,2,10,7,9,13,3,5,3,4,a,0,0,1259,0,1
54,399,SourceMemShapeResp,1,55,54,54,0,NS,2,6,2,10,8,9,13,3,5,3,4,a,s,0,275,2,1
55,400,SourceMemShapeResp,1,56,55,55,0,NL,1,2,2,10,8,9,13,3,6,3,4,a,0,0,555,0,1
56,401,SourceMemShapeResp,1,57,56,56,0,NS,1,2,1,10,8,9,13,4,6,3,4,s,0,0,868,0,1
57,402,SourceMemShapeResp,1,58,57,57,0,NL,2,2,4,11,8,9,13,4,6,3,4,s,s,1,291,2,1
58,403,SourceMemShapeResp,1,59,58,58,0,ML,2,12,4,11,8,10,13,4,6,3,4,a,s,0,699,1,1
59,404,SourceMemShapeResp,1,60,59,59,0,NS,2,7,4,11,9,10,13,4,6,3,4,a,a,1,482,1,1
60,405,SourceMemShapeResp,1,61,60,60,0,NS,2,7,4,11,10,10,13,4,6,3,4,s,a,0,154,2,1
61,406,SourceMemShapeResp,1,62,61,61,0,NS,2,8,4,11,11,10,13,4,6,3,4,s,s,1,499,1,1
62,407,SourceMemShapeResp,1,63,62,62,0,MS,2,15,4,11,11,10,14,4,6,3,4,s,a,0,77,2,1
63,408,SourceMemShapeResp,1,64,63,63,0,ML,1,16,4,11,11,10,14,4,6,3,5,s,0,0,310,0,1
64,409,SourceMemShapeResp,1,65,64,64,0,MS,2,16,1,11,11,10,15,4,6,3,5,a,s,0,1165,1,1
65,410,SourceMemShapeResp,1,66,65,65,0,MS,2,13,1,11,11,10,16,4,6,3,5,a,a,1,245,1,1
66,411,SourceMemShapeResp,1,67,66,66,0,NL,2,3,1,12,11,10,16,4,6,3,5,a,a,1,27,1,1
67,412,SourceMemShapeResp,1,68,67,67,0,NS,1,1,1,12,11,10,16,5,6,3,5,s,0,0,694,0,1
68,413,SourceMemShapeResp,1,69,68,68,0,NL,2,1,4,13,11,10,16,5,6,3,5,a,a,1,301,2,1
69,414,SourceMemShapeResp,1,70,69,69,0,NL,2,4,4,14,11,10,16,5,6,3,5,a,s,0,517,1,1
70,415,SourceMemShapeResp,1,71,70,70,0,MS,2,13,4,14,11,10,17,5,6,3,5,a,a,1,624,2,1
71,416,SourceMemShapeResp,1,72,71,71,0,NL,2,4,4,15,11,10,17,5,6,3,5,a,s,0,536,1,1
72,417,SourceMemShapeResp,1,73,72,72,0,MS,2,13,4,15,11,10,18,5,6,3,5,s,a,0,33,1,1
73,418,SourceMemShapeResp,1,74,73,73,0,ML,1,5,4,15,11,10,18,5,6,3,6,a,0,0,617,0,1
74,419,SourceMemShapeResp,1,75,74,74,0,NS,2,5,3,15,12,10,18,5,6,3,6,a,a,1,82,1,1
75,420,SourceMemShapeResp,1,76,75,75,0,NL,2,3,3,16,12,10,18,5,6,3,6,s,a,0,1097,1,1
76,421,SourceMemShapeResp,1,77,76,76,0,ML,2,9,3,16,12,11,18,5,6,3,6,a,a,1,544,1,1
77,422,SourceMemShapeResp,1,78,77,77,0,MS,1,11,3,16,12,11,18,5,6,4,6,s,0,0,347,0,1
78,423,SourceMemShapeResp,1,79,78,78,0,ML,2,11,2,16,12,12,18,5,6,4,6,a,a,1,373,2,1
79,424,SourceMemShapeResp,1,80,79,79,0,NL,1,8,2,16,12,12,18,5,7,4,6,a,0,0,348,0,1
80,425,SourceMemShapeResp,1,81,80,80,0,NS,2,8,4,16,13,12,18,5,7,4,6,s,s,1,277,2,1
81,426,SourceMemShapeResp,1,82,81,81,0,NS,2,8,4,16,14,12,18,5,7,4,6,a,s,0,301,1,1
82,427,SourceMemShapeResp,1,83,82,82,0,MS,2,13,4,16,14,12,19,5,7,4,6,s,a,0,263,2,1
83,428,SourceMemShapeResp,1,84,83,83,0,NL,2,2,4,17,14,12,19,5,7,4,6,a,s,0,975,1,1
84,429,SourceMemShapeResp,1,85,84,84,0,NL,2,3,4,18,14,12,19,5,7,4,6,s,a,0,295,1,1
85,430,SourceMemShapeResp,1,86,85,85,0,ML,2,9,4,18,14,13,19,5,7,4,6,a,a,1,1086,2,1
86,431,SourceMemShapeResp,1,87,0,86,1,ML,1,10,4,18,14,13,19,5,7,4,7,a,0,0,342,0,1
87,432,SourceMemShapeResp,1,88,1,87,1,ML,2,10,3,18,14,14,19,5,7,4,7,a,s,0,257,1,1
88,433,SourceMemShapeResp,1,89,2,88,1,NL,2,3,3,19,14,14,19,5,7,4,7,a,a,1,712,2,1
89,434,SourceMemShapeResp,1,90,3,89,1,NL,2,2,3,20,14,14,19,5,7,4,7,s,s,1,1921,2,1
90,435,SourceMemShapeResp,1,91,4,90,1,ML,2,10,3,20,14,15,19,5,7,4,7,a,s,0,536,1,1
91,436,SourceMemShapeResp,1,92,5,91,1,NL,2,1,3,21,14,15,19,5,7,4,7,a,a,1,785,2,1
92,437,SourceMemShapeResp,1,93,6,92,1,MS,2,14,3,21,14,15,20,5,7,4,7,s,s,1,120,2,1
93,438,SourceMemShapeResp,1,94,7,93,1,MS,1,8,3,21,14,15,20,5,7,5,7,a,0,0,402,0,1
94,439,SourceMemShapeResp,1,95,8,94,1,NS,2,8,1,21,15,15,20,5,7,5,7,s,s,1,649,1,1
95,440,SourceMemShapeResp,1,96,9,95,1,NS,2,5,1,21,16,15,20,5,7,5,7,a,a,1,289,1,1
96,441,SourceMemShapeResp,1,97,10,96,1,NS,2,7,1,21,17,15,20,5,7,5,7,a,a,1,314,1,1
97,442,SourceMemShapeResp,1,98,11,97,1,NS,2,5,1,21,18,15,20,5,7,5,7,a,a,1,498,1,1
98,443,SourceMemShapeResp,1,99,12,98,1,NS,2,5,1,21,19,15,20,5,7,5,7,a,a,1,315,2,1
99,444,SourceMemShapeResp,1,100,13,99,1,MS,2,16,1,21,19,15,21,5,7,5,7,a,s,0,682,1,1
100,445,SourceMemShapeResp,1,101,14,100,1,NS,2,5,1,21,20,15,21,5,7,5,7,s,a,0,71,1,1
101,446,SourceMemShapeResp,1,102,15,101,1,NS,1,9,1,21,20,15,21,6,7,5,7,a,0,0,988,0,1
102,447,SourceMemShapeResp,1,103,16,102,1,ML,1,9,4,21,20,15,21,6,7,5,8,a,0,0,309,0,1
103,448,SourceMemShapeResp,1,104,17,103,1,ML,2,9,3,21,20,16,21,6,7,5,8,a,a,1,491,1,1
104,449,SourceMemShapeResp,1,105,18,104,1,MS,2,13,3,21,20,16,22,6,7,5,8,a,a,1,323,1,1
105,450,SourceMemShapeResp,1,106,19,105,1,MS,2,13,3,21,20,16,23,6,7,5,8,a,a,1,378,2,1
106,451,SourceMemShapeResp,1,107,20,106,1,MS,2,14,3,21,20,16,24,6,7,5,8,s,s,1,995,2,1
107,452,SourceMemShapeResp,1,108,21,107,1,ML,2,12,3,21,20,17,24,6,7,5,8,a,s,0,251,2,1
108,453,SourceMemShapeResp,1,109,22,108,1,MS,2,16,3,21,20,17,25,6,7,5,8,a,s,0,435,2,1
109,454,SourceMemShapeResp,1,110,23,109,1,ML,2,10,3,21,20,18,25,6,7,5,8,s,s,1,1020,2,1
110,455,SourceMemShapeResp,1,111,24,110,1,MS,1,14,3,21,20,18,25,6,7,6,8,a,0,0,325,0,1
111,456,SourceMemShapeResp,1,112,25,111,1,MS,2,14,3,21,20,18,26,6,7,6,8,s,s,1,349,2,1
112,457,SourceMemShapeResp,1,113,26,112,1,NL,2,4,3,22,20,18,26,6,7,6,8,a,s,0,328,1,1
113,458,SourceMemShapeResp,1,114,27,113,1,ML,2,11,3,22,20,19,26,6,7,6,8,a,a,1,704,1,1
114,459,SourceMemShapeResp,1,115,28,114,1,MS,1,11,3,22,20,19,26,6,7,7,8,a,0,0,282,0,1
115,460,SourceMemShapeResp,1,116,29,115,1,ML,2,11,2,22,20,20,26,6,7,7,8,a,a,1,275,1,1
116,461,SourceMemShapeResp,1,117,30,116,1,NS,2,7,2,22,21,20,26,6,7,7,8,s,a,0,572,2,1
117,462,SourceMemShapeResp,1,118,31,117,1,NL,2,2,2,23,21,20,26,6,7,7,8,a,s,0,99,1,1
118,463,SourceMemShapeResp,1,119,32,118,1,MS,2,15,2,23,21,20,27,6,7,7,8,a,a,1,411,2,1
119,464,SourceMemShapeResp,1,120,33,119,1,NS,2,8,2,23,22,20,27,6,7,7,8,a,s,0,453,2,1
120,465,SourceMemShapeResp,1,121,34,120,1,NL,1,8,2,23,22,20,27,6,8,7,8,a,0,0,415,0,1
121,466,SourceMemShapeResp,1,122,35,121,1,NS,2,8,3,23,23,20,27,6,8,7,8,s,s,1,326,2,1
122,467,SourceMemShapeResp,1,123,36,122,1,NL,2,4,3,24,23,20,27,6,8,7,8,a,s,0,319,2,1
123,468,SourceMemShapeResp,1,124,37,123,1,MS,1,8,3,24,23,20,27,6,8,8,8,s,0,0,295,0,1
124,469,SourceMemShapeResp,1,125,38,124,1,NS,2,8,2,24,24,20,27,6,8,8,8,a,s,0,927,2,1
125,470,SourceMemShapeResp,1,126,39,125,1,NL,2,4,2,25,24,20,27,6,8,8,8,s,s,1,265,1,1
126,471,SourceMemShapeResp,1,127,40,126,1,ML,2,11,2,25,24,21,27,6,8,8,8,a,a,1,497,1,1
127,472,SourceMemShapeResp,1,128,41,127,1,ML,2,11,2,25,24,22,27,6,8,8,8,a,a,1,346,1,1
128,473,SourceMemShapeResp,1,129,42,128,1,NL,1,1,2,25,24,22,27,6,9,8,8,a,0,0,370,0,1
129,474,SourceMemShapeResp,1,130,43,129,1,NS,1,1,1,25,24,22,27,7,9,8,8,a,0,0,315,0,1
130,475,SourceMemShapeResp,1,131,44,130,1,NL,2,1,3,26,24,22,27,7,9,8,8,s,a,0,276,2,1
131,476,SourceMemShapeResp,1,132,45,131,1,MS,2,14,3,26,24,22,28,7,9,8,8,a,s,0,511,2,1
132,477,SourceMemShapeResp,1,133,46,132,1,ML,2,10,3,26,24,23,28,7,9,8,8,a,s,0,313,2,1
133,478,SourceMemShapeResp,1,134,47,133,1,MS,1,14,3,26,24,23,28,7,9,9,8,a,0,0,289,0,1
134,479,SourceMemShapeResp,1,135,48,134,1,NS,1,14,1,26,24,23,28,8,9,9,8,a,0,0,216,0,1
135,480,SourceMemShapeResp,1,136,49,135,1,MS,2,14,4,26,24,23,29,8,9,9,8,a,s,0,177,1,1
136,481,SourceMemShapeResp,1,137,50,136,1,ML,1,11,4,26,24,23,29,8,9,9,9,a,0,0,554,0,1
137,482,SourceMemShapeResp,1,138,51,137,1,ML,2,11,3,26,24,24,29,8,9,9,9,a,a,1,469,1,1
138,483,SourceMemShapeResp,1,139,52,138,1,NL,2,1,3,27,24,24,29,8,9,9,9,s,a,0,707,2,1
139,484,SourceMemShapeResp,1,140,53,139,1,MS,2,14,3,27,24,24,30,8,9,9,9,a,s,0,28,1,1
140,485,SourceMemShapeResp,1,141,54,140,1,MS,1,1,3,27,24,24,30,8,9,10,9,s,0,0,291,0,1
141,486,SourceMemShapeResp,1,142,55,141,1,NL,2,1,1,28,24,24,30,8,9,10,9,s,a,0,538,2,1
142,487,SourceMemShapeResp,1,143,56,142,1,NS,2,6,1,28,25,24,30,8,9,10,9,s,s,1,100,1,1
143,488,SourceMemShapeResp,1,144,57,143,1,NL,2,3,1,29,25,24,30,8,9,10,9,a,a,1,443,1,1
144,489,SourceMemShapeResp,1,145,58,144,1,NS,2,5,1,29,26,24,30,8,9,10,9,a,a,1,1188,2,1
145,490,SourceMemShapeResp,1,146,59,145,1,MS,2,16,1,29,26,24,31,8,9,10,9,a,s,0,1502,1,1
146,491,SourceMemShapeResp,1,147,60,146,1,ML,2,9,1,29,26,25,31,8,9,10,9,s,a,0,393,2,1
147,492,SourceMemShapeResp,1,148,61,147,1,ML,2,10,1,29,26,26,31,8,9,10,9,a,s,0,288,1,1
148,493,SourceMemShapeResp,1,149,62,148,1,NL,2,3,1,30,26,26,31,8,9,10,9,a,a,1,9,2,1
149,494,SourceMemShapeResp,1,150,63,149,1,NS,1,4,1,30,26,26,31,9,9,10,9,a,0,0,257,0,1
150,495,SourceMemShapeResp,1,151,64,150,1,NL,2,4,4,31,26,26,31,9,9,10,9,a,s,0,315,1,1
151,496,SourceMemShapeResp,1,152,65,151,1,ML,1,11,4,31,26,26,31,9,9,10,10,a,0,0,323,0,1
152,497,SourceMemShapeResp,1,153,66,152,1,NS,1,11,1,31,26,26,31,10,9,10,10,a,0,0,286,0,1
153,498,SourceMemShapeResp,1,154,67,153,1,ML,2,11,2,31,26,27,31,10,9,10,10,a,a,1,23,1,1
154,499,SourceMemShapeResp,1,155,68,154,1,ML,2,9,2,31,26,28,31,10,9,10,10,a,a,1,398,2,1
155,500,SourceMemShapeResp,1,156,69,155,1,ML,2,10,2,31,26,29,31,10,9,10,10,a,s,0,984,2,1
156,501,SourceMemShapeResp,1,157,70,156,1,NS,2,6,2,31,27,29,31,10,9,10,10,a,s,0,719,1,1
157,502,SourceMemShapeResp,1,158,71,157,1,MS,2,15,2,31,27,29,32,10,9,10,10,a,a,1,1143,2,1
158,503,SourceMemShapeResp,1,159,72,158,1,NL,1,12,2,31,27,29,32,10,10,10,10,a,0,0,521,0,1
159,504,SourceMemShapeResp,1,160,73,159,1,NS,1,12,1,31,27,29,32,11,10,10,10,a,0,0,9,0,1
160,505,SourceMemShapeResp,1,161,74,160,1,ML,2,12,2,31,27,30,32,11,10,10,10,a,s,0,242,1,1
161,506,SourceMemShapeResp,1,162,75,161,1,NS,2,7,2,31,28,30,32,11,10,10,10,s,a,0,346,2,1
162,507,SourceMemShapeResp,1,163,76,162,1,NL,1,12,2,31,28,30,32,11,11,10,10,a,0,0,372,0,1
163,508,SourceMemShapeRespITI,1,164,77,163,1,ML,2,12,3,31,28,31,32,11,11,10,10,a,s,0,372,1,1
164,509,SourceMemShapeResp,1,165,78,164,1,ML,2,11,3,31,28,32,32,11,11,10,10,s,a,0,1112,2,1
165,510,SourceMemShapeResp,1,166,79,165,1,NL,2,4,3,32,28,32,32,11,11,10,10,s,s,1,478,2,1
166,511,SourceMemShapeResp,1,167,80,166,1,NS,2,6,3,32,29,32,32,11,11,10,10,a,s,0,553,2,1
167,512,SourceMemShapeResp,1,168,81,167,1,MS,1,6,3,32,29,32,32,11,11,11,10,a,0,0,707,0,1
168,513,SourceMemShapeResp,1,169,82,168,1,NS,2,6,4,32,30,32,32,11,11,11,10,s,s,1,627,1,1
169,514,SourceMemShapeResp,1,170,83,169,1,ML,1,7,4,32,30,32,32,11,11,11,11,a,0,0,311,0,1
170,515,SourceMemShapeResp,1,171,84,170,1,NS,2,7,,32,31,32,32,11,11,11,11,a,a,1,128,1,1
171,516,SourceMemShapeResp,1,172,85,171,1,NS,2,5,,32,32,32,32,11,11,11,11,a,a,1,809,"1
Filler",1
0,345,SourceMemShapeRespITI,3,1,0,0,0,NS,2,5,,0,1,0,0,0,0,0,0,a,a,1,,2,2
1,346,SourceMemShapeResp,3,2,1,1,0,ML,1,2,4,0,1,0,0,0,0,0,1,a,0,0,40,0,2
2,347,SourceMemShapeRespITI,3,3,2,2,0,NL,2,2,2,1,1,0,0,0,0,0,1,s,s,1,40,1,2
3,348,SourceMemShapeResp,3,4,3,3,0,ML,2,11,2,1,1,1,0,0,0,0,1,s,a,0,1196,2,2
4,349,SourceMemShapeRespITI,3,5,4,4,0,NL,1,10,2,1,1,1,0,0,1,0,1,0,0,1,1196,0,2
5,350,SourceMemShapeRespITI,3,6,5,5,0,NS,1,10,1,1,1,1,0,1,1,0,1,0,0,1,1196,0,2
6,351,SourceMemShapeResp,3,7,6,6,0,ML,2,10,2,1,1,2,0,1,1,0,1,a,s,0,1735,1,2
7,352,SourceMemShapeResp,3,8,7,7,0,NL,2,3,2,2,1,2,0,1,1,0,1,s,a,0,1095,1,2
8,353,SourceMemShapeResp,3,9,8,8,0,MS,2,13,2,2,1,2,1,1,1,0,1,s,a,0,953,1,2
9,354,SourceMemShapeResp,3,10,9,9,0,NS,2,7,2,2,2,2,1,1,1,0,1,s,a,0,1822,2,2
10,355,SourceMemShapeResp,3,11,10,10,0,ML,2,12,2,2,2,3,1,1,1,0,1,a,s,0,1178,1,2
11,356,SourceMemShapeResp,3,12,11,11,0,NS,2,5,2,2,3,3,1,1,1,0,1,s,a,0,825,2,2
12,357,SourceMemShapeResp,3,13,12,12,0,NL,2,4,2,3,3,3,1,1,1,0,1,s,s,1,1050,2,2
13,358,SourceMemShapeResp,3,14,13,13,0,NS,2,6,2,3,4,3,1,1,1,0,1,a,s,0,1521,1,2
14,359,SourceMemShapeResp,3,15,14,14,0,NS,2,7,2,3,5,3,1,1,1,0,1,a,a,1,840,1,2
15,360,SourceMemShapeResp,3,16,15,15,0,NL,2,3,2,4,5,3,1,1,1,0,1,a,a,1,776,2,2
16,361,SourceMemShapeResp,3,17,16,16,0,NS,2,6,2,4,6,3,1,1,1,0,1,s,s,1,816,2,2
17,362,SourceMemShapeResp,3,18,17,17,0,NS,2,8,2,4,7,3,1,1,1,0,1,s,s,1,583,1,2
18,363,SourceMemShapeResp,3,19,18,18,0,NL,2,3,2,5,7,3,1,1,1,0,1,a,a,1,1082,2,2
19,364,SourceMemShapeResp,3,20,19,19,0,ML,2,12,2,5,7,4,1,1,1,0,1,a,s,0,657,2,2
20,365,SourceMemShapeResp,3,21,20,20,0,NL,1,10,2,5,7,4,1,1,2,0,1,a,0,0,465,0,2
21,366,SourceMemShapeResp,3,22,21,21,0,ML,2,10,3,5,7,5,1,1,2,0,1,s,s,1,1077,2,2
22,367,SourceMemShapeResp,3,23,22,22,0,MS,2,16,3,5,7,5,2,1,2,0,1,a,s,0,687,2,2
23,368,SourceMemShapeResp,3,24,23,23,0,NL,2,2,3,6,7,5,2,1,2,0,1,a,s,0,781,1,2
24,369,SourceMemShapeResp,3,25,24,24,0,MS,1,15,3,6,7,5,2,1,2,1,1,a,0,0,410,0,2
25,370,SourceMemShapeResp,3,26,25,25,0,NS,1,15,1,6,7,5,2,2,2,1,1,a,0,0,694,0,2
26,371,SourceMemShapeRespITI,3,27,26,26,0,MS,2,15,3,6,7,5,3,2,2,1,1,a,a,1,694,1,2
27,372,SourceMemShapeResp,3,28,27,27,0,NS,2,7,3,6,8,5,3,2,2,1,1,s,a,0,1249,1,2
28,373,SourceMemShapeResp,3,29,28,28,0,MS,1,9,3,6,8,5,3,2,2,2,1,a,0,0,526,0,2
29,374,SourceMemShapeResp,3,30,29,29,0,ML,2,9,1,6,8,6,3,2,2,2,1,a,a,1,1896,1,2
30,375,SourceMemShapeResp,3,31,30,30,0,NL,2,1,1,7,8,6,3,2,2,2,1,a,a,1,706,1,2
31,376,SourceMemShapeResp,3,32,31,31,0,ML,2,9,1,7,8,7,3,2,2,2,1,s,a,0,818,1,2
32,377,SourceMemShapeResp,3,33,32,32,0,MS,2,15,1,7,8,7,4,2,2,2,1,s,a,0,419,2,2
33,378,SourceMemShapeResp,3,34,33,33,0,MS,2,14,1,7,8,7,5,2,2,2,1,a,s,0,1031,1,2
34,379,SourceMemShapeResp,3,35,34,34,0,NS,1,11,1,7,8,7,5,3,2,2,1,a,0,0,627,0,2
35,380,SourceMemShapeRespITI,3,36,35,35,0,ML,1,11,4,7,8,7,5,3,2,2,2,a,0,0,627,0,2
36,381,SourceMemShapeResp,3,37,36,36,0,ML,2,11,1,7,8,8,5,3,2,2,2,a,a,1,408,2,2
37,382,SourceMemShapeResp,3,38,37,37,0,NS,1,8,1,7,8,8,5,4,2,2,2,a,0,0,1443,0,2
38,383,SourceMemShapeResp,3,39,38,38,0,NS,2,8,4,7,9,8,5,4,2,2,2,s,s,1,797,2,2
39,384,SourceMemShapeResp,3,40,39,39,0,NL,2,2,4,8,9,8,5,4,2,2,2,a,s,0,947,2,2
40,385,SourceMemShapeResp,3,41,40,40,0,NL,2,2,4,9,9,8,5,4,2,2,2,a,s,0,374,1,2
41,386,SourceMemShapeResp,3,42,41,41,0,MS,2,13,4,9,9,8,6,4,2,2,2,a,a,1,1518,1,2
42,387,SourceMemShapeResp,3,43,42,42,0,NL,2,1,4,10,9,8,6,4,2,2,2,a,a,1,946,2,2
43,388,SourceMemShapeResp,3,44,43,43,0,MS,2,16,4,10,9,8,7,4,2,2,2,a,s,0,1560,1,2
44,389,SourceMemShapeResp,3,45,44,44,0,NL,2,3,4,11,9,8,7,4,2,2,2,a,a,1,806,1,2
45,390,SourceMemShapeRespITI,3,46,45,45,0,ML,2,9,4,11,9,9,7,4,2,2,2,s,a,0,806,1,2
46,391,SourceMemShapeResp,3,47,46,46,0,NL,2,3,4,12,9,9,7,4,2,2,2,s,a,0,524,2,2
47,392,SourceMemShapeResp,3,48,47,47,0,ML,1,16,4,12,9,9,7,4,2,2,3,s,0,0,584,0,2
48,393,SourceMemShapeResp,3,49,48,48,0,MS,2,16,3,12,9,9,8,4,2,2,3,a,s,0,769,1,2
49,394,SourceMemShapeResp,3,50,49,49,0,MS,2,13,3,12,9,9,9,4,2,2,3,a,a,1,1027,1,2
