,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Category,Gender,Age,FaceStimMatrix,oldYMcounter,oldYFcounter,oldOMcounter,oldOFcounter,newYMcounter,newYFcounter,newOMcounter,newOFcounter,keyPressed,Mem,Hit,FA,CR,Miss,RT,subject
0,1,MemRespITI,3,1,0,0,0,OF,2,2,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,1
1,2,MemResp,3,2,1,1,0,OF,2,2,4,0,0,0,1,0,0,0,1,k,2,0,0,0,1,1300,1
2,3,MemResp,3,3,2,2,0,YM,1,1,1,1,0,0,1,0,0,0,1,a,2,1,0,0,0,1532,1
3,4,MemResp,3,4,3,3,0,OF,2,2,4,1,0,0,2,0,0,0,1,a,2,1,0,0,0,1045,1
4,5,MemResp,3,5,4,4,0,OF,2,2,12,1,0,0,2,0,0,0,2,s,1,0,1,0,0,886,1
5,6,MemResp,3,6,5,5,0,YF,2,1,10,1,0,0,2,0,1,0,2,a,1,0,1,0,0,1130,1
6,7,MemResp,3,7,6,6,0,YF,2,1,2,1,1,0,2,0,1,0,2,a,2,1,0,0,0,791,1
7,8,MemResp,3,8,7,7,0,YF,2,1,2,1,2,0,2,0,1,0,2,k,2,0,0,0,1,886,1
8,9,MemResp,3,9,8,8,0,YF,2,1,10,1,2,0,2,0,2,0,2,k,1,0,0,1,0,847,1
9,10,MemResp,3,10,9,9,0,YM,1,1,1,2,2,0,2,0,2,0,2,a,2,1,0,0,0,945,1
10,11,MemResp,3,11,10,10,0,OM,1,2,3,2,2,1,2,0,2,0,2,s,2,1,0,0,0,977,1
11,12,MemResp,3,12,11,11,0,OM,1,2,3,2,2,2,2,0,2,0,2,s,2,1,0,0,0,1000,1
12,13,MemResp,3,13,12,12,0,OF,2,2,4,2,2,2,3,0,2,0,2,l,2,0,0,0,1,1231,1
13,14,MemResp,3,14,13,13,0,OF,2,2,4,2,2,2,4,0,2,0,2,l,2,0,0,0,1,784,1
14,15,MemResp,3,15,14,14,0,YF,2,1,2,2,3,2,4,0,2,0,2,l,2,0,0,0,1,791,1
15,16,MemResp,3,16,15,15,0,YF,2,1,2,2,4,2,4,0,2,0,2,a,2,1,0,0,0,1209,1
16,17,MemResp,3,17,16,16,0,YM,1,1,1,3,4,2,4,0,2,0,2,l,2,0,0,0,1,814,1
17,18,MemResp,3,18,17,17,0,OF,2,2,12,3,4,2,4,0,2,0,3,l,1,0,0,1,0,1133,1
18,19,MemResp,3,19,18,18,0,OF,2,2,4,3,4,2,5,0,2,0,3,k,2,0,0,0,1,954,1
19,20,MemResp,3,20,19,19,0,YM,1,1,1,4,4,2,5,0,2,0,3,l,2,0,0,0,1,850,1
20,21,MemResp,3,21,20,20,0,YF,2,1,2,4,5,2,5,0,2,0,3,a,2,1,0,0,0,1069,1
21,22,MemResp,3,22,21,21,0,YM,1,1,1,5,5,2,5,0,2,0,3,a,2,1,0,0,0,892,1
22,23,MemResp,3,23,22,22,0,OF,2,2,4,5,5,2,6,0,2,0,3,s,2,1,0,0,0,1139,1
23,24,MemResp,3,24,23,23,0,YM,1,1,9,5,5,2,6,1,2,0,3,k,1,0,0,1,0,1281,1
24,25,MemResp,3,25,24,24,0,YF,2,1,10,5,5,2,6,1,3,0,3,k,1,0,0,1,0,1037,1
25,26,MemResp,3,26,25,25,0,OM,1,2,3,5,5,3,6,1,3,0,3,k,2,0,0,0,1,730,1
26,27,MemResp,3,27,26,26,0,OM,1,2,3,5,5,4,6,1,3,0,3,l,2,0,0,0,1,594,1
27,28,MemResp,3,28,27,27,0,OM,1,2,11,5,5,4,6,1,3,1,3,l,1,0,0,1,0,1474,1
28,29,MemResp,3,29,28,28,0,OF,2,2,12,5,5,4,6,1,3,1,4,l,1,0,0,1,0,1092,1
29,30,MemResp,3,30,29,29,0,OF,2,2,4,5,5,4,7,1,3,1,4,a,2,1,0,0,0,1006,1
30,31,MemResp,3,31,30,30,0,OF,2,2,4,5,5,4,8,1,3,1,4,a,2,1,0,0,0,802,1
31,32,MemResp,3,32,31,31,0,YF,2,1,2,5,6,4,8,1,3,1,4,a,2,1,0,0,0,1308,1
32,33,MemResp,3,33,32,32,0,OF,2,2,4,5,6,4,9,1,3,1,4,k,2,0,0,0,1,1340,1
33,34,MemResp,3,34,33,33,0,OM,1,2,3,5,6,5,9,1,3,1,4,k,2,0,0,0,1,1246,1
34,35,MemResp,3,35,34,34,0,YM,1,1,1,6,6,5,9,1,3,1,4,s,2,1,0,0,0,1715,1
35,36,MemResp,3,36,35,35,0,OM,1,2,3,6,6,6,9,1,3,1,4,s,2,1,0,0,0,994,1
36,37,MemResp,3,37,36,36,0,YM,1,1,1,7,6,6,9,1,3,1,4,s,2,1,0,0,0,1229,1
37,38,MemResp,3,38,37,37,0,YF,2,1,2,7,7,6,9,1,3,1,4,s,2,1,0,0,0,1551,1
38,39,MemResp,3,39,38,38,0,YM,1,1,1,8,7,6,9,1,3,1,4,s,2,1,0,0,0,799,1
39,40,MemResp,3,40,39,39,0,OM,1,2,3,8,7,7,9,1,3,1,4,k,2,0,0,0,1,1201,1
40,41,MemResp,3,41,40,40,0,YF,2,1,2,8,8,7,9,1,3,1,4,s,2,1,0,0,0,899,1
41,42,MemResp,3,42,41,41,0,YF,2,1,10,8,8,7,9,1,4,1,4,l,1,0,0,1,0,1070,1
42,43,MemResp,3,43,42,42,0,OM,1,2,3,8,8,8,9,1,4,1,4,s,2,1,0,0,0,1062,1
43,44,MemResp,3,44,43,43,0,YM,1,1,1,9,8,8,9,1,4,1,4,a,2,1,0,0,0,1244,1
44,45,MemResp,3,45,44,44,0,OF,2,2,4,9,8,8,10,1,4,1,4,k,2,0,0,0,1,850,1
45,46,MemResp,3,46,45,45,0,OM,1,2,3,9,8,9,10,1,4,1,4,s,2,1,0,0,0,1087,1
46,47,MemResp,3,47,46,46,0,OM,1,2,11,9,8,9,10,1,4,2,4,l,1,0,0,1,0,1351,1
47,48,MemResp,3,48,47,47,0,YM,1,1,9,9,8,9,10,2,4,2,4,l,1,0,0,1,0,947,1
48,49,MemResp,3,49,48,48,0,YM,1,1,1,10,8,9,10,2,4,2,4,a,2,1,0,0,0,1018,1
49,50,MemResp,3,50,49,49,0,OF,2,2,4,10,8,9,11,2,4,2,4,s,2,1,0,0,0,821,1
50,51,MemResp,3,51,50,50,0,YM,1,1,9,10,8,9,11,3,4,2,4,k,1,0,0,1,0,1301,1
51,52,MemResp,3,52,51,51,0,YM,1,1,9,10,8,9,11,4,4,2,4,k,1,0,0,1,0,886,1
52,53,MemResp,3,53,52,52,0,YF,2,1,2,10,9,9,11,4,4,2,4,s,2,1,0,0,0,687,1
53,54,MemResp,3,54,53,53,0,OF,2,2,12,10,9,9,11,4,4,2,5,k,1,0,0,1,0,984,1
54,55,MemResp,3,55,54,54,0,OF,2,2,4,10,9,9,12,4,4,2,5,s,2,1,0,0,0,1373,1
55,56,MemResp,3,56,55,55,0,YF,2,1,2,10,10,9,12,4,4,2,5,k,2,0,0,0,1,1945,1
56,57,MemResp,3,57,56,56,0,OM,1,2,3,10,10,10,12,4,4,2,5,s,2,1,0,0,0,1618,1
57,58,MemResp,3,58,57,57,0,OF,2,2,4,10,10,10,13,4,4,2,5,k,2,0,0,0,1,811,1
58,59,MemResp,3,59,58,58,0,YM,1,1,1,11,10,10,13,4,4,2,5,k,2,0,0,0,1,753,1
59,60,MemResp,3,60,59,59,0,YF,2,1,2,11,11,10,13,4,4,2,5,l,2,0,0,0,1,410,1
60,61,MemResp,3,61,60,60,0,OM,1,2,11,11,11,10,13,4,4,3,5,a,1,0,1,0,0,345,1
61,62,MemResp,3,62,61,61,0,OM,1,2,3,11,11,11,13,4,4,3,5,k,2,0,0,0,1,1122,1
62,63,MemResp,3,63,62,62,0,YF,2,1,10,11,11,11,13,4,5,3,5,k,1,0,0,1,0,916,1
63,64,MemResp,3,64,63,63,0,OM,1,2,11,11,11,11,13,4,5,4,5,k,1,0,0,1,0,834,1
64,65,MemResp,3,65,64,64,0,YF,2,1,2,11,12,11,13,4,5,4,5,l,2,0,0,0,1,789,1
65,66,MemResp,3,66,65,65,0,YF,2,1,2,11,13,11,13,4,5,4,5,l,2,0,0,0,1,868,1
66,67,MemResp,3,67,66,66,0,OM,1,2,3,11,13,12,13,4,5,4,5,l,2,0,0,0,1,445,1
67,68,MemResp,3,68,67,67,0,YM,1,1,9,11,13,12,13,5,5,4,5,l,1,0,0,1,0,316,1
68,69,MemResp,3,69,68,68,0,OF,2,2,4,11,13,12,14,5,5,4,5,l,2,0,0,0,1,756,1
69,70,MemResp,3,70,69,69,0,YM,1,1,1,12,13,12,14,5,5,4,5,s,2,1,0,0,0,1231,1
70,71,MemResp,3,71,70,70,0,OM,1,2,3,12,13,13,14,5,5,4,5,k,2,0,0,0,1,1029,1
71,72,MemResp,3,72,71,71,0,OF,2,2,4,12,13,13,15,5,5,4,5,k,2,0,0,0,1,972,1
72,73,MemResp,3,73,72,72,0,OM,1,2,3,12,13,14,15,5,5,4,5,k,2,0,0,0,1,1110,1
73,74,MemResp,3,74,73,73,0,YM,1,1,1,13,13,14,15,5,5,4,5,a,2,1,0,0,0,1216,1
74,75,MemResp,3,75,74,74,0,OM,1,2,3,13,13,15,15,5,5,4,5,k,2,0,0,0,1,851,1
75,76,MemResp,3,76,75,75,0,YM,1,1,1,14,13,15,15,5,5,4,5,l,2,0,0,0,1,963,1
76,77,MemResp,3,77,76,76,0,YF,2,1,2,14,14,15,15,5,5,4,5,l,2,0,0,0,1,814,1
77,78,MemResp,3,78,77,77,0,OM,1,2,11,14,14,15,15,5,5,5,5,l,1,0,0,1,0,949,1
78,79,MemResp,3,79,78,78,0,YM,1,1,1,15,14,15,15,5,5,5,5,l,2,0,0,0,1,1405,1
79,80,MemResp,3,80,79,79,0,YF,2,1,2,15,15,15,15,5,5,5,5,l,2,0,0,0,1,598,1
80,81,MemResp,3,81,0,80,1,YM,1,1,1,16,15,15,15,5,5,5,5,l,2,0,0,0,1,1380,1
81,82,MemResp,3,82,1,81,1,YF,2,1,10,16,15,15,15,5,6,5,5,l,1,0,0,1,0,629,1
82,83,MemResp,3,83,2,82,1,OF,2,2,4,16,15,15,16,5,6,5,5,l,2,0,0,0,1,850,1
83,84,MemResp,3,84,3,83,1,OM,1,2,3,16,15,16,16,5,6,5,5,l,2,0,0,0,1,896,1
84,85,MemResp,3,85,4,84,1,YF,2,1,10,16,15,16,16,5,7,5,5,l,1,0,0,1,0,1185,1
85,86,MemResp,3,86,5,85,1,OM,1,2,11,16,15,16,16,5,7,6,5,l,1,0,0,1,0,1321,1
86,87,MemResp,3,87,6,86,1,OF,2,2,4,16,15,16,17,5,7,6,5,s,2,1,0,0,0,924,1
87,88,MemResp,3,88,7,87,1,YM,1,1,1,17,15,16,17,5,7,6,5,l,2,0,0,0,1,1018,1
88,89,MemResp,3,89,8,88,1,OF,2,2,4,17,15,16,18,5,7,6,5,l,2,0,0,0,1,835,1
89,90,MemResp,3,90,9,89,1,OF,2,2,4,17,15,16,19,5,7,6,5,s,2,1,0,0,0,1009,1
90,91,MemResp,3,91,10,90,1,YF,2,1,2,17,16,16,19,5,7,6,5,k,2,0,0,0,1,1098,1
91,92,MemResp,3,92,11,91,1,YF,2,1,2,17,17,16,19,5,7,6,5,l,2,0,0,0,1,714,1
92,93,MemResp,3,93,12,92,1,OF,2,2,4,17,17,16,20,5,7,6,5,l,2,0,0,0,1,535,1
93,94,MemResp,3,94,13,93,1,OF,2,2,12,17,17,16,20,5,7,6,6,l,1,0,0,1,0,677,1
94,95,MemResp,3,95,14,94,1,YF,2,1,2,17,18,16,20,5,7,6,6,k,2,0,0,0,1,1028,1
95,96,MemResp,3,96,15,95,1,OM,1,2,11,17,18,16,20,5,7,7,6,k,1,0,0,1,0,812,1
96,97,MemResp,3,97,16,96,1,YM,1,1,9,17,18,16,20,6,7,7,6,l,1,0,0,1,0,966,1
97,98,MemResp,3,98,17,97,1,YM,1,1,1,18,18,16,20,6,7,7,6,s,2,1,0,0,0,762,1
98,99,MemResp,3,99,18,98,1,OM,1,2,3,18,18,17,20,6,7,7,6,k,2,0,0,0,1,876,1
99,100,MemResp,3,100,19,99,1,YF,2,1,2,18,19,17,20,6,7,7,6,s,2,1,0,0,0,940,1
100,101,MemResp,3,101,20,100,1,OM,1,2,3,18,19,18,20,6,7,7,6,l,2,0,0,0,1,790,1
101,102,MemResp,3,102,21,101,1,OF,2,2,4,18,19,18,21,6,7,7,6,l,2,0,0,0,1,719,1
102,103,MemResp,3,103,22,102,1,YF,2,1,2,18,20,18,21,6,7,7,6,a,2,1,0,0,0,1192,1
103,104,MemResp,3,104,23,103,1,OF,2,2,4,18,20,18,22,6,7,7,6,a,2,1,0,0,0,896,1
104,105,MemResp,3,105,24,104,1,OM,1,2,3,18,20,19,22,6,7,7,6,k,2,0,0,0,1,1041,1
105,106,MemResp,3,106,25,105,1,OM,1,2,3,18,20,20,22,6,7,7,6,l,2,0,0,0,1,903,1
106,107,MemResp,3,107,26,106,1,OM,1,2,3,18,20,21,22,6,7,7,6,l,2,0,0,0,1,710,1
107,108,MemResp,3,108,27,107,1,YM,1,1,1,19,20,21,22,6,7,7,6,l,2,0,0,0,1,971,1
108,109,MemResp,3,109,28,108,1,YM,1,1,1,20,20,21,22,6,7,7,6,k,2,0,0,0,1,1778,1
109,110,MemResp,3,110,29,109,1,YF,2,1,2,20,21,21,22,6,7,7,6,k,2,0,0,0,1,1289,1
110,111,MemResp,3,111,30,110,1,YM,1,1,1,21,21,21,22,6,7,7,6,s,2,1,0,0,0,888,1
111,112,MemResp,3,112,31,111,1,YF,2,1,10,21,21,21,22,6,8,7,6,l,1,0,0,1,0,1202,1
112,113,MemResp,3,113,32,112,1,OF,2,2,4,21,21,21,23,6,8,7,6,k,2,0,0,0,1,1099,1
113,114,MemResp,3,114,33,113,1,OM,1,2,3,21,21,22,23,6,8,7,6,l,2,0,0,0,1,923,1
114,115,MemResp,3,115,34,114,1,YF,2,1,2,21,22,22,23,6,8,7,6,l,2,0,0,0,1,651,1
115,116,MemResp,3,116,35,115,1,OF,2,2,4,21,22,22,24,6,8,7,6,l,2,0,0,0,1,1441,1
116,117,MemResp,3,117,36,116,1,OF,2,2,4,21,22,22,25,6,8,7,6,s,2,1,0,0,0,1422,1
117,118,MemResp,3,118,37,117,1,YF,2,1,2,21,23,22,25,6,8,7,6,s,2,1,0,0,0,1564,1
118,119,MemResp,3,119,38,118,1,YM,1,1,1,22,23,22,25,6,8,7,6,s,2,1,0,0,0,1184,1
119,120,MemResp,3,120,39,119,1,OF,2,2,12,22,23,22,25,6,8,7,7,k,1,0,0,1,0,1162,1
120,121,MemResp,3,121,40,120,1,OM,1,2,3,22,23,23,25,6,8,7,7,s,2,1,0,0,0,1422,1
121,122,MemResp,3,122,41,121,1,OM,1,2,3,22,23,24,25,6,8,7,7,l,2,0,0,0,1,1142,1
122,123,MemResp,3,123,42,122,1,YM,1,1,1,23,23,24,25,6,8,7,7,l,2,0,0,0,1,1010,1
123,124,MemResp,3,124,43,123,1,OM,1,2,3,23,23,25,25,6,8,7,7,k,2,0,0,0,1,1163,1
124,125,MemResp,3,125,44,124,1,YM,1,1,1,24,23,25,25,6,8,7,7,s,2,1,0,0,0,1132,1
125,126,MemResp,3,126,45,125,1,OM,1,2,3,24,23,26,25,6,8,7,7,s,2,1,0,0,0,1581,1
126,127,MemResp,3,127,46,126,1,YF,2,1,2,24,24,26,25,6,8,7,7,s,2,1,0,0,0,1056,1
127,128,MemResp,3,128,47,127,1,YM,1,1,9,24,24,26,25,7,8,7,7,k,1,0,0,1,0,1250,1
128,129,MemResp,3,129,48,128,1,OF,2,2,4,24,24,26,26,7,8,7,7,l,2,0,0,0,1,1445,1
129,130,MemResp,3,130,49,129,1,OF,2,2,12,24,24,26,26,7,8,7,8,l,1,0,0,1,0,732,1
130,131,MemResp,3,131,50,130,1,OM,1,2,11,24,24,26,26,7,8,8,8,k,1,0,0,1,0,972,1
131,132,MemResp,3,132,51,131,1,OF,2,2,12,24,24,26,26,7,8,8,9,k,1,0,0,1,0,834,1
132,133,MemResp,3,133,52,132,1,OM,1,2,3,24,24,27,26,7,8,8,9,k,2,0,0,0,1,810,1
133,134,MemResp,3,134,53,133,1,YF,2,1,2,24,25,27,26,7,8,8,9,l,2,0,0,0,1,908,1
134,135,MemResp,3,135,54,134,1,YM,1,1,1,25,25,27,26,7,8,8,9,l,2,0,0,0,1,620,1
135,136,MemResp,3,136,55,135,1,YF,2,1,10,25,25,27,26,7,9,8,9,l,1,0,0,1,0,674,1
136,137,MemResp,3,137,56,136,1,YF,2,1,2,25,26,27,26,7,9,8,9,l,2,0,0,0,1,830,1
137,138,MemResp,3,138,57,137,1,YF,2,1,10,25,26,27,26,7,10,8,9,k,1,0,0,1,0,1564,1
138,139,MemResp,3,139,58,138,1,YF,2,1,2,25,27,27,26,7,10,8,9,k,2,0,0,0,1,979,1
139,140,MemResp,3,140,59,139,1,OF,2,2,4,25,27,27,27,7,10,8,9,s,2,1,0,0,0,1002,1
140,141,MemResp,3,141,60,140,1,OM,1,2,11,25,27,27,27,7,10,9,9,l,1,0,0,1,0,924,1
141,142,MemResp,3,142,61,141,1,YM,1,1,9,25,27,27,27,8,10,9,9,l,1,0,0,1,0,790,1
142,143,MemResp,3,143,62,142,1,OM,1,2,11,25,27,27,27,8,10,10,9,l,1,0,0,1,0,736,1
143,144,MemResp,3,144,63,143,1,OM,1,2,3,25,27,28,27,8,10,10,9,l,2,0,0,0,1,592,1
144,145,MemResp,3,145,64,144,1,YM,1,1,1,26,27,28,27,8,10,10,9,s,2,1,0,0,0,1256,1
145,146,MemResp,3,146,65,145,1,YM,1,1,1,27,27,28,27,8,10,10,9,k,2,0,0,0,1,1235,1
146,147,MemResp,3,147,66,146,1,YM,1,1,1,28,27,28,27,8,10,10,9,a,2,1,0,0,0,1275,1
147,148,MemResp,3,148,67,147,1,YM,1,1,1,29,27,28,27,8,10,10,9,l,2,0,0,0,1,1091,1
148,149,MemResp,3,149,68,148,1,YF,2,1,2,29,28,28,27,8,10,10,9,l,2,0,0,0,1,824,1
149,150,MemResp,3,150,69,149,1,OF,2,2,4,29,28,28,28,8,10,10,9,a,2,1,0,0,0,1440,1
150,151,MemResp,3,151,70,150,1,OF,2,2,4,29,28,28,29,8,10,10,9,s,2,1,0,0,0,1305,1
151,152,MemResp,3,152,71,151,1,YF,2,1,2,29,29,28,29,8,10,10,9,l,2,0,0,0,1,1137,1
152,153,MemResp,3,153,72,152,1,YM,1,1,9,29,29,28,29,9,10,10,9,l,1,0,0,1,0,705,1
153,154,MemResp,3,154,73,153,1,OF,2,2,4,29,29,28,30,9,10,10,9,a,2,1,0,0,0,1083,1
154,155,MemResp,3,155,74,154,1,YF,2,1,2,29,30,28,30,9,10,10,9,l,2,0,0,0,1,996,1
155,156,MemResp,3,156,75,155,1,YM,1,1,1,30,30,28,30,9,10,10,9,l,2,0,0,0,1,707,1
156,157,MemResp,3,157,76,156,1,OM,1,2,3,30,30,29,30,9,10,10,9,k,2,0,0,0,1,1097,1
157,158,MemResp,3,158,77,157,1,OM,1,2,3,30,30,30,30,9,10,10,9,k,2,0,0,0,1,1127,1
158,159,MemResp,3,159,78,158,1,YM,1,1,9,30,30,30,30,10,10,10,9,l,1,0,0,1,0,900,1
159,160,MemResp,3,160,79,159,1,OF,2,2,12,30,30,30,30,10,10,10,10,l,1,0,0,1,0,976,1
0,1,MemRespITI,4,1,0,0,0,YF,2,1,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,2
1,2,MemResp,4,2,1,1,0,YF,2,1,2,0,1,0,0,0,1,0,0,s,2,1,0,0,0,1560,2
2,3,MemResp,4,3,2,2,0,OF,2,2,12,0,1,0,0,0,1,0,1,s,1,0,1,0,0,1739,2
3,4,MemResp,4,4,3,3,0,OM,1,2,3,0,1,1,0,0,1,0,1,s,2,1,0,0,0,929,2
4,5,MemResp,4,5,4,4,0,OF,2,2,4,0,1,1,1,0,1,0,1,s,2,1,0,0,0,996,2
5,6,MemResp,4,6,5,5,0,YM,1,1,1,1,1,1,1,0,1,0,1,s,2,1,0,0,0,1195,2
6,7,MemResp,4,7,6,6,0,OM,1,2,3,1,1,2,1,0,1,0,1,s,2,1,0,0,0,670,2
7,8,MemResp,4,8,7,7,0,YM,1,1,1,2,1,2,1,0,1,0,1,a,2,1,0,0,0,1940,2
8,9,MemResp,4,9,8,8,0,YF,2,1,10,2,1,2,1,0,2,0,1,a,1,0,1,0,0,1290,2
9,10,MemResp,4,10,9,9,0,YF,2,1,2,2,2,2,1,0,2,0,1,l,2,0,0,0,1,1327,2
10,11,MemResp,4,11,10,10,0,YM,1,1,1,3,2,2,1,0,2,0,1,k,2,0,0,0,1,1082,2
11,12,MemResp,4,12,11,11,0,YM,1,1,1,4,2,2,1,0,2,0,1,a,2,1,0,0,0,1311,2
12,13,MemResp,4,13,12,12,0,OM,1,2,3,4,2,3,1,0,2,0,1,a,2,1,0,0,0,668,2
13,14,MemResp,4,14,13,13,0,YM,1,1,9,4,2,3,1,1,2,0,1,k,1,0,0,1,0,777,2
14,15,MemResp,4,15,14,14,0,YF,2,1,2,4,3,3,1,1,2,0,1,a,2,1,0,0,0,1183,2
15,16,MemResp,4,16,15,15,0,OF,2,2,12,4,3,3,1,1,2,0,2,k,1,0,0,1,0,1010,2
16,17,MemResp,4,17,16,16,0,YF,2,1,10,4,3,3,1,1,3,0,2,k,1,0,0,1,0,1185,2
17,18,MemResp,4,18,17,17,0,YM,1,1,1,5,3,3,1,1,3,0,2,a,2,1,0,0,0,769,2
18,19,MemResp,4,19,18,18,0,OF,2,2,4,5,3,3,2,1,3,0,2,a,2,1,0,0,0,906,2
19,20,MemResp,4,20,19,19,0,OM,1,2,3,5,3,4,2,1,3,0,2,k,2,0,0,0,1,726,2
20,21,MemResp,4,21,20,20,0,YF,2,1,10,5,3,4,2,1,4,0,2,a,1,0,1,0,0,1043,2
21,22,MemResp,4,22,21,21,0,OM,1,2,3,5,3,5,2,1,4,0,2,a,2,1,0,0,0,1217,2
22,23,MemResp,4,23,22,22,0,OM,1,2,11,5,3,5,2,1,4,1,2,l,1,0,0,1,0,1246,2
23,24,MemResp,4,24,23,23,0,YM,1,1,1,6,3,5,2,1,4,1,2,a,2,1,0,0,0,957,2
24,25,MemResp,4,25,24,24,0,YM,1,1,1,7,3,5,2,1,4,1,2,a,2,1,0,0,0,768,2
25,26,MemResp,4,26,25,25,0,YF,2,1,2,7,4,5,2,1,4,1,2,a,2,1,0,0,0,822,2
26,27,MemResp,4,27,26,26,0,YF,2,1,2,7,5,5,2,1,4,1,2,k,2,0,0,0,1,1827,2
27,28,MemResp,4,28,27,27,0,OM,1,2,3,7,5,6,2,1,4,1,2,a,2,1,0,0,0,1759,2
28,29,MemResp,4,29,28,28,0,OM,1,2,3,7,5,7,2,1,4,1,2,a,2,1,0,0,0,1781,2
29,30,MemResp,4,30,29,29,0,OF,2,2,12,7,5,7,2,1,4,1,3,k,1,0,0,1,0,1416,2
30,31,MemResp,4,31,30,30,0,YM,1,1,1,8,5,7,2,1,4,1,3,a,2,1,0,0,0,942,2
31,32,MemResp,4,32,31,31,0,OM,1,2,3,8,5,8,2,1,4,1,3,k,2,0,0,0,1,1650,2
32,33,MemResp,4,33,32,32,0,OM,1,2,3,8,5,9,2,1,4,1,3,l,2,0,0,0,1,1552,2
33,34,MemResp,4,34,33,33,0,YM,1,1,9,8,5,9,2,2,4,1,3,l,1,0,0,1,0,1037,2
34,35,MemResp,4,35,34,34,0,OF,2,2,4,8,5,9,3,2,4,1,3,a,2,1,0,0,0,771,2
35,36,MemResp,4,36,35,35,0,YM,1,1,1,9,5,9,3,2,4,1,3,k,2,0,0,0,1,1230,2
36,37,MemResp,4,37,36,36,0,YM,1,1,1,10,5,9,3,2,4,1,3,a,2,1,0,0,0,1075,2
37,38,MemResp,4,38,37,37,0,OM,1,2,3,10,5,10,3,2,4,1,3,a,2,1,0,0,0,807,2
38,39,MemResp,4,39,38,38,0,YF,2,1,2,10,6,10,3,2,4,1,3,a,2,1,0,0,0,828,2
39,40,MemResp,4,40,39,39,0,OM,1,2,3,10,6,11,3,2,4,1,3,a,2,1,0,0,0,961,2
40,41,MemResp,4,41,40,40,0,YF,2,1,2,10,7,11,3,2,4,1,3,s,2,1,0,0,0,1223,2
41,42,MemResp,4,42,41,41,0,YF,2,1,2,10,8,11,3,2,4,1,3,a,2,1,0,0,0,1123,2
42,43,MemResp,4,43,42,42,0,OM,1,2,11,10,8,11,3,2,4,2,3,k,1,0,0,1,0,1241,2
43,44,MemResp,4,44,43,43,0,OM,1,2,3,10,8,12,3,2,4,2,3,k,2,0,0,0,1,1230,2
44,45,MemResp,4,45,44,44,0,OF,2,2,4,10,8,12,4,2,4,2,3,a,2,1,0,0,0,1154,2
45,46,MemResp,4,46,45,45,0,OF,2,2,4,10,8,12,5,2,4,2,3,a,2,1,0,0,0,952,2
46,47,MemResp,4,47,46,46,0,YF,2,1,10,10,8,12,5,2,5,2,3,k,1,0,0,1,0,1101,2
47,48,MemResp,4,48,47,47,0,YM,1,1,1,11,8,12,5,2,5,2,3,l,2,0,0,0,1,1254,2
48,49,MemResp,4,49,48,48,0,OF,2,2,4,11,8,12,6,2,5,2,3,a,2,1,0,0,0,1550,2
49,50,MemResp,4,50,49,49,0,YM,1,1,9,11,8,12,6,3,5,2,3,k,1,0,0,1,0,1139,2
50,51,MemResp,4,51,50,50,0,OF,2,2,4,11,8,12,7,3,5,2,3,a,2,1,0,0,0,1208,2
51,52,MemResp,4,52,51,51,0,OM,1,2,11,11,8,12,7,3,5,3,3,k,1,0,0,1,0,1365,2
52,53,MemResp,4,53,52,52,0,OM,1,2,3,11,8,13,7,3,5,3,3,s,2,1,0,0,0,1698,2
53,54,MemResp,4,54,53,53,0,YF,2,1,2,11,9,13,7,3,5,3,3,a,2,1,0,0,0,1175,2
54,55,MemResp,4,55,54,54,0,OM,1,2,11,11,9,13,7,3,5,4,3,a,1,0,1,0,0,900,2
55,56,MemResp,4,56,55,55,0,OM,1,2,11,11,9,13,7,3,5,5,3,k,1,0,0,1,0,1152,2
56,57,MemResp,4,57,56,56,0,YF,2,1,2,11,10,13,7,3,5,5,3,a,2,1,0,0,0,1125,2
57,58,MemResp,4,58,57,57,0,YF,2,1,2,11,11,13,7,3,5,5,3,l,2,0,0,0,1,1539,2
58,59,MemResp,4,59,58,58,0,OF,2,2,4,11,11,13,8,3,5,5,3,a,2,1,0,0,0,1177,2
59,60,MemResp,4,60,59,59,0,YM,1,1,1,12,11,13,8,3,5,5,3,s,2,1,0,0,0,1365,2
60,61,MemResp,4,61,60,60,0,OF,2,2,4,12,11,13,9,3,5,5,3,l,2,0,0,0,1,1818,2
61,62,MemResp,4,62,61,61,0,YM,1,1,1,13,11,13,9,3,5,5,3,l,2,0,0,0,1,1206,2
62,63,MemResp,4,63,62,62,0,YF,2,1,2,13,12,13,9,3,5,5,3,a,2,1,0,0,0,820,2
63,64,MemResp,4,64,63,63,0,YF,2,1,2,13,13,13,9,3,5,5,3,a,2,1,0,0,0,960,2
64,65,MemResp,4,65,64,64,0,YF,2,1,2,13,14,13,9,3,5,5,3,a,2,1,0,0,0,1292,2
65,66,MemResp,4,66,65,65,0,OF,2,2,4,13,14,13,10,3,5,5,3,a,2,1,0,0,0,954,2
66,67,MemResp,4,67,66,66,0,OM,1,2,3,13,14,14,10,3,5,5,3,a,2,1,0,0,0,1447,2
67,68,MemResp,4,68,67,67,0,OF,2,2,4,13,14,14,11,3,5,5,3,s,2,1,0,0,0,1197,2
