,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,YMNCounter,YFNCounter,OMNCounter,OFNCounter,Action,Category,StimSequence,ResponseMatrix,PressCorrect,keyPressed,Accuracy,RT,FeedbackType,ACCCount,subject
95,95,Resp,3,96,95,95,0,22,25,25,24,3,OFN,3,3,n,n,1,791,1,65,15
96,96,Resp,3,97,96,96,0,22,25,26,24,4,OMN,4,2,b,b,1,796,1,66,15
97,97,Resp,3,98,97,97,0,22,25,27,24,4,OMN,4,2,b,b,1,845,1,67,15
98,98,Resp,3,99,98,98,0,22,25,27,25,3,OFN,3,3,n,n,1,698,1,68,15
99,99,Resp,3,100,99,99,0,22,25,27,26,3,OFN,3,3,n,n,1,778,1,69,15
100,100,Resp,3,101,100,100,0,23,25,27,26,2,YMN,2,4,m,b,0,1002,2,69,15
101,101,Resp,3,102,101,101,0,23,26,27,26,1,YFN,1,1,v,m,0,1046,2,69,15
102,102,Resp,3,103,102,102,0,23,27,27,26,1,YFN,1,1,v,v,1,950,1,70,15
103,103,Resp,3,104,103,103,0,24,27,27,26,2,YMN,2,4,m,m,1,893,1,71,15
104,104,Resp,3,105,104,104,0,24,27,27,27,3,OFN,3,3,n,m,0,876,2,71,15
105,105,Resp,3,106,105,105,0,24,27,27,28,3,OFN,3,3,n,n,1,1009,1,72,15
106,106,Resp,3,107,106,106,0,25,27,27,28,2,YMN,2,4,m,m,1,743,1,73,15
107,107,Resp,3,108,107,107,0,26,27,27,28,2,YMN,2,4,m,m,1,742,1,74,15
108,108,Resp,3,109,108,108,0,26,28,27,28,1,YFN,1,1,v,v,1,626,1,75,15
109,109,Resp,3,110,109,109,0,27,28,27,28,2,YMN,2,4,m,m,1,814,1,76,15
110,110,Resp,3,111,110,110,0,27,28,27,29,3,OFN,3,3,n,n,1,1015,1,77,15
111,111,Resp,3,112,111,111,0,27,28,28,29,4,OMN,4,2,b,b,1,787,1,78,15
112,112,Resp,3,113,112,112,0,27,28,29,29,4,OMN,4,2,b,b,1,767,1,79,15
113,113,Resp,3,114,113,113,0,27,29,29,29,1,YFN,1,1,v,v,1,741,1,80,15
114,114,Resp,3,115,114,114,0,28,29,29,29,2,YMN,2,4,m,m,1,566,1,81,15
115,115,Resp,3,116,115,115,0,28,29,30,29,4,OMN,4,2,b,b,1,908,1,82,15
116,116,Resp,3,117,116,116,0,28,29,30,30,3,OFN,3,3,n,n,1,872,1,83,15
117,117,Resp,3,118,117,117,0,29,29,30,30,2,YMN,2,4,m,m,1,639,1,84,15
118,118,Resp,3,119,118,118,0,29,30,30,30,1,YFN,1,1,v,v,1,615,1,85,15
119,119,Resp,3,120,119,119,0,30,30,30,30,2,YMN,2,4,m,m,1,577,1,86,15
0,0,Resp,4,1,0,0,0,0,1,0,0,1,YFN,1,1,v,b,0,423,2,0,16
1,1,Resp,4,2,1,1,0,1,1,0,0,3,YMN,2,3,n,v,0,626,2,0,16
2,2,Resp,4,3,2,2,0,1,2,0,0,1,YFN,1,1,v,v,1,823,1,1,16
3,3,Resp,4,4,3,3,0,1,2,0,1,2,OFN,3,4,m,b,0,1095,2,1,16
4,4,Resp,4,5,4,4,0,2,2,0,1,3,YMN,2,3,n,b,0,910,2,1,16
5,5,Resp,4,6,5,5,0,2,2,0,2,2,OFN,3,4,m,n,0,756,2,1,16
6,6,Resp,4,7,6,6,0,3,2,0,2,3,YMN,2,3,n,m,0,446,2,1,16
7,7,Resp,4,8,7,7,0,4,2,0,2,3,YMN,2,3,n,n,1,627,1,2,16
8,8,Resp,4,9,8,8,0,4,3,0,2,1,YFN,1,1,v,v,1,1057,1,3,16
9,9,Resp,4,10,9,9,0,5,3,0,2,3,YMN,2,3,n,n,1,492,1,4,16
10,10,Resp,4,11,10,10,0,5,4,0,2,1,YFN,1,1,v,m,0,439,2,4,16
11,11,RespITI,4,12,11,11,0,6,4,0,2,3,YMN,2,3,n,0,0,439,3,4,16
12,12,Resp,4,13,12,12,0,7,4,0,2,3,YMN,2,3,n,n,1,376,1,5,16
13,13,Resp,4,14,13,13,0,7,5,0,2,1,YFN,1,1,v,v,1,680,1,6,16
14,14,Resp,4,15,14,14,0,7,5,1,2,4,OMN,4,2,b,b,1,816,1,7,16
15,15,Resp,4,16,15,15,0,7,5,2,2,4,OMN,4,2,b,b,1,751,1,8,16
16,16,Resp,4,17,16,16,0,7,6,2,2,1,YFN,1,1,v,v,1,723,1,9,16
17,17,Resp,4,18,17,17,0,7,6,2,3,2,OFN,3,4,m,m,1,727,1,10,16
18,18,Resp,4,19,18,18,0,8,6,2,3,3,YMN,2,3,n,n,1,677,1,11,16
19,19,Resp,4,20,19,19,0,8,6,3,3,4,OMN,4,2,b,b,1,622,1,12,16
20,20,Resp,4,21,20,20,0,8,7,3,3,1,YFN,1,1,v,v,1,579,1,13,16
21,21,Resp,4,22,21,21,0,8,8,3,3,1,YFN,1,1,v,v,1,517,1,14,16
22,22,Resp,4,23,22,22,0,9,8,3,3,3,YMN,2,3,n,n,1,1022,1,15,16
23,23,Resp,4,24,23,23,0,9,8,3,4,2,OFN,3,4,m,m,1,784,1,16,16
24,24,Resp,4,25,24,24,0,10,8,3,4,3,YMN,2,3,n,n,1,713,1,17,16
25,25,Resp,4,26,25,25,0,10,8,4,4,4,OMN,4,2,b,b,1,438,1,18,16
26,26,Resp,4,27,26,26,0,10,8,4,5,2,OFN,3,4,m,m,1,867,1,19,16
27,27,Resp,4,28,27,27,0,10,8,5,5,4,OMN,4,2,b,n,0,677,2,19,16
28,28,Resp,4,29,28,28,0,10,9,5,5,1,YFN,1,1,v,v,1,704,1,20,16
29,29,Resp,4,30,29,29,0,10,10,5,5,1,YFN,1,1,v,v,1,645,1,21,16
30,30,Resp,4,31,30,30,0,10,10,5,6,2,OFN,3,4,m,m,1,677,1,22,16
31,31,RespITI,4,32,31,31,0,10,10,5,7,2,OFN,3,4,m,0,0,677,3,22,16
32,32,Resp,4,33,32,32,0,11,10,5,7,3,YMN,2,3,n,n,1,748,1,23,16
33,33,Resp,4,34,33,33,0,11,10,5,8,2,OFN,3,4,m,m,1,667,1,24,16
34,34,Resp,4,35,34,34,0,11,10,6,8,4,OMN,4,2,b,b,1,711,1,25,16
35,35,Resp,4,36,35,35,0,12,10,6,8,3,YMN,2,3,n,n,1,654,1,26,16
36,36,Resp,4,37,36,36,0,12,10,7,8,4,OMN,4,2,b,b,1,822,1,27,16
37,37,Resp,4,38,37,37,0,12,11,7,8,1,YFN,1,1,v,v,1,361,1,28,16
38,38,Resp,4,39,38,38,0,13,11,7,8,3,YMN,2,3,n,n,1,654,1,29,16
39,39,Resp,4,40,39,39,0,13,11,8,8,4,OMN,4,2,b,b,1,877,1,30,16
40,40,Resp,4,41,40,40,0,14,11,8,8,3,YMN,2,3,n,n,1,703,1,31,16
41,41,Resp,4,42,41,41,0,14,11,8,9,2,OFN,3,4,m,m,1,510,1,32,16
42,42,Resp,4,43,42,42,0,15,11,8,9,3,YMN,2,3,n,n,1,676,1,33,16
43,43,Resp,4,44,43,43,0,16,11,8,9,3,YMN,2,3,n,n,1,613,1,34,16
44,44,Resp,4,45,44,44,0,16,11,9,9,4,OMN,4,2,b,b,1,381,1,35,16
45,45,Resp,4,46,45,45,0,16,11,10,9,4,OMN,4,2,b,b,1,505,1,36,16
46,46,Resp,4,47,46,46,0,16,11,10,10,2,OFN,3,4,m,m,1,371,1,37,16
47,47,Resp,4,48,47,47,0,16,12,10,10,1,YFN,1,1,v,v,1,578,1,38,16
48,48,Resp,4,49,48,48,0,16,12,11,10,4,OMN,4,2,b,n,0,743,2,38,16
49,49,Resp,4,50,49,49,0,16,12,12,10,4,OMN,4,2,b,b,1,507,1,39,16
50,50,Resp,4,51,50,50,0,17,12,12,10,3,YMN,2,3,n,n,1,658,1,40,16
51,51,Resp,4,52,51,51,0,18,12,12,10,3,YMN,2,3,n,n,1,613,1,41,16
52,52,Resp,4,53,52,52,0,18,13,12,10,1,YFN,1,1,v,v,1,646,1,42,16
53,53,Resp,4,54,53,53,0,19,13,12,10,3,YMN,2,3,n,n,1,1223,1,43,16
54,54,Resp,4,55,54,54,0,19,14,12,10,1,YFN,1,1,v,v,1,592,1,44,16
55,55,Resp,4,56,55,55,0,19,14,13,10,4,OMN,4,2,b,b,1,619,1,45,16
56,56,Resp,4,57,56,56,0,19,14,14,10,4,OMN,4,2,b,b,1,585,1,46,16
57,57,Resp,4,58,57,57,0,19,15,14,10,1,YFN,1,1,v,v,1,579,1,47,16
58,58,Resp,4,59,58,58,0,19,15,15,10,4,OMN,4,2,b,b,1,763,1,48,16
59,59,Resp,4,60,59,59,0,19,15,16,10,4,OMN,4,2,b,b,1,587,1,49,16
60,60,Resp,4,61,60,60,0,20,15,16,10,3,YMN,2,3,n,n,1,511,1,50,16
61,61,Resp,4,62,61,61,0,20,15,16,11,2,OFN,3,4,m,m,1,466,1,51,16
62,62,Resp,4,63,62,62,0,20,15,16,12,2,OFN,3,4,m,m,1,554,1,52,16
63,63,Resp,4,64,63,63,0,20,15,17,12,4,OMN,4,2,b,b,1,722,1,53,16
64,64,Resp,4,65,64,64,0,20,15,17,13,2,OFN,3,4,m,m,1,639,1,54,16
65,65,Resp,4,66,65,65,0,20,16,17,13,1,YFN,1,1,v,v,1,660,1,55,16
66,66,Resp,4,67,66,66,0,21,16,17,13,3,YMN,2,3,n,n,1,657,1,56,16
67,67,Resp,4,68,67,67,0,21,17,17,13,1,YFN,1,1,v,v,1,597,1,57,16
68,68,Resp,4,69,68,68,0,21,17,17,14,2,OFN,3,4,m,m,1,676,1,58,16
69,69,Resp,4,70,69,69,0,21,17,18,14,4,OMN,4,2,b,b,1,637,1,59,16
70,70,Resp,4,71,70,70,0,21,18,18,14,1,YFN,1,1,v,v,1,592,1,60,16
71,71,Resp,4,72,71,71,0,21,18,18,15,2,OFN,3,4,m,m,1,611,1,61,16
72,72,Resp,4,73,72,72,0,21,18,19,15,4,OMN,4,2,b,b,1,400,1,62,16
73,73,Resp,4,74,73,73,0,21,19,19,15,1,YFN,1,1,v,v,1,600,1,63,16
74,74,Resp,4,75,74,74,0,21,19,20,15,4,OMN,4,2,b,b,1,586,1,64,16
75,75,Resp,4,76,75,75,0,21,19,20,16,2,OFN,3,4,m,m,1,606,1,65,16
76,76,Resp,4,77,76,76,0,21,19,20,17,2,OFN,3,4,m,m,1,566,1,66,16
77,77,Resp,4,78,77,77,0,21,20,20,17,1,YFN,1,1,v,v,1,428,1,67,16
78,78,Resp,4,79,78,78,0,21,20,21,17,4,OMN,4,2,b,b,1,670,1,68,16
79,79,Resp,4,80,79,79,0,21,21,21,17,1,YFN,1,1,v,v,1,564,1,69,16
80,80,Resp,4,81,80,80,0,21,22,21,17,1,YFN,1,1,v,v,1,596,1,70,16
81,81,Resp,4,82,81,81,0,21,22,22,17,4,OMN,4,2,b,b,1,659,1,71,16
82,82,Resp,4,83,82,82,0,21,23,22,17,1,YFN,1,1,v,v,1,638,1,72,16
83,83,Resp,4,84,83,83,0,21,23,22,18,2,OFN,3,4,m,m,1,694,1,73,16
84,84,Resp,4,85,84,84,0,21,23,22,19,2,OFN,3,4,m,m,1,718,1,74,16
85,85,Resp,4,86,85,85,0,22,23,22,19,3,YMN,2,3,n,n,1,679,1,75,16
86,86,Resp,4,87,86,86,0,22,24,22,19,1,YFN,1,1,v,v,1,541,1,76,16
87,87,Resp,4,88,87,87,0,22,25,22,19,1,YFN,1,1,v,v,1,565,1,77,16
88,88,Resp,4,89,88,88,0,22,25,22,20,2,OFN,3,4,m,m,1,599,1,78,16
89,89,Resp,4,90,89,89,0,23,25,22,20,3,YMN,2,3,n,n,1,680,1,79,16
90,90,Resp,4,91,90,90,0,24,25,22,20,3,YMN,2,3,n,n,1,544,1,80,16
91,91,Resp,4,92,91,91,0,25,25,22,20,3,YMN,2,3,n,n,1,652,1,81,16
92,92,Resp,4,93,92,92,0,25,26,22,20,1,YFN,1,1,v,n,0,624,2,81,16
93,93,Resp,4,94,93,93,0,25,26,22,21,2,OFN,3,4,m,m,1,657,1,82,16
94,94,Resp,4,95,94,94,0,25,26,23,21,4,OMN,4,2,b,b,1,890,1,83,16
95,95,Resp,4,96,95,95,0,25,27,23,21,1,YFN,1,1,v,v,1,544,1,84,16
96,96,Resp,4,97,96,96,0,26,27,23,21,3,YMN,2,3,n,n,1,553,1,85,16
97,97,Resp,4,98,97,97,0,26,27,24,21,4,OMN,4,2,b,b,1,643,1,86,16
98,98,Resp,4,99,98,98,0,26,27,25,21,4,OMN,4,2,b,b,1,510,1,87,16
99,99,Resp,4,100,99,99,0,26,27,26,21,4,OMN,4,2,b,b,1,468,1,88,16
100,100,Resp,4,101,100,100,0,26,27,26,22,2,OFN,3,4,m,m,1,506,1,89,16
101,101,Resp,4,102,101,101,0,26,28,26,22,1,YFN,1,1,v,v,1,437,1,90,16
102,102,Resp,4,103,102,102,0,26,28,26,23,2,OFN,3,4,m,m,1,562,1,91,16
103,103,Resp,4,104,103,103,0,26,28,26,24,2,OFN,3,4,m,m,1,537,1,92,16
104,104,Resp,4,105,104,104,0,26,28,27,24,4,OMN,4,2,b,b,1,687,1,93,16
105,105,Resp,4,106,105,105,0,26,28,28,24,4,OMN,4,2,b,b,1,505,1,94,16
106,106,Resp,4,107,106,106,0,26,28,28,25,2,OFN,3,4,m,m,1,497,1,95,16
107,107,Resp,4,108,107,107,0,27,28,28,25,3,YMN,2,3,n,n,1,898,1,96,16
108,108,Resp,4,109,108,108,0,27,28,28,26,2,OFN,3,4,m,m,1,601,1,97,16
109,109,Resp,4,110,109,109,0,27,28,28,27,2,OFN,3,4,m,m,1,485,1,98,16
110,110,Resp,4,111,110,110,0,27,28,29,27,4,OMN,4,2,b,b,1,562,1,99,16
111,111,Resp,4,112,111,111,0,27,28,30,27,4,OMN,4,2,b,b,1,642,1,100,16
112,112,Resp,4,113,112,112,0,27,28,30,28,2,OFN,3,4,m,m,1,1014,1,101,16
113,113,Resp,4,114,113,113,0,27,29,30,28,1,YFN,1,1,v,v,1,532,1,102,16
114,114,Resp,4,115,114,114,0,28,29,30,28,3,YMN,2,3,n,n,1,474,1,103,16
115,115,Resp,4,116,115,115,0,28,29,30,29,2,OFN,3,4,m,m,1,589,1,104,16
116,116,Resp,4,117,116,116,0,29,29,30,29,3,YMN,2,3,n,n,1,541,1,105,16
117,117,Resp,4,118,117,117,0,30,29,30,29,3,YMN,2,3,n,n,1,618,1,106,16
118,118,Resp,4,119,118,118,0,30,29,30,30,2,OFN,3,4,m,m,1,564,1,107,16
119,119,Resp,4,120,119,119,0,30,30,30,30,1,YFN,1,1,v,v,1,586,1,108,16
0,0,Resp,1,1,0,0,0,1,0,0,0,2,YMN,2,2,b,n,0,392,2,0,17
1,1,Resp,1,2,1,1,0,1,1,0,0,1,YFN,1,1,v,b,0,894,2,0,17
2,2,Resp,1,3,2,2,0,1,1,1,0,4,OMN,4,4,m,m,1,532,1,1,17
3,3,Resp,1,4,3,3,0,2,1,1,0,2,YMN,2,2,b,n,0,642,2,1,17
4,4,Resp,1,5,4,4,0,2,2,1,0,1,YFN,1,1,v,v,1,960,1,2,17
5,5,Resp,1,6,5,5,0,2,2,1,1,3,OFN,3,3,n,b,0,559,2,2,17
6,6,Resp,1,7,6,6,0,2,3,1,1,1,YFN,1,1,v,v,1,1058,1,3,17
7,7,Resp,1,8,7,7,0,2,3,1,2,3,OFN,3,3,n,n,1,1065,1,4,17
8,8,Resp,1,9,8,8,0,3,3,1,2,2,YMN,2,2,b,b,1,574,1,5,17
9,9,Resp,1,10,9,9,0,3,3,2,2,4,OMN,4,4,m,n,0,803,2,5,17
10,10,Resp,1,11,10,10,0,3,3,3,2,4,OMN,4,4,m,m,1,829,1,6,17
11,11,Resp,1,12,11,11,0,3,3,4,2,4,OMN,4,4,m,m,1,648,1,7,17
12,12,Resp,1,13,12,12,0,3,3,5,2,4,OMN,4,4,m,m,1,778,1,8,17
13,13,Resp,1,14,13,13,0,3,4,5,2,1,YFN,1,1,v,v,1,596,1,9,17
14,14,Resp,1,15,14,14,0,3,5,5,2,1,YFN,1,1,v,v,1,644,1,10,17
15,15,Resp,1,16,15,15,0,3,6,5,2,1,YFN,1,1,v,v,1,594,1,11,17
16,16,Resp,1,17,16,16,0,3,6,5,3,3,OFN,3,3,n,n,1,522,1,12,17
17,17,Resp,1,18,17,17,0,3,7,5,3,1,YFN,1,1,v,v,1,772,1,13,17
18,18,Resp,1,19,18,18,0,3,7,5,4,3,OFN,3,3,n,n,1,599,1,14,17
19,19,Resp,1,20,19,19,0,3,7,5,5,3,OFN,3,3,n,n,1,659,1,15,17
20,20,Resp,1,21,20,20,0,3,7,5,6,3,OFN,3,3,n,n,1,629,1,16,17
21,21,Resp,1,22,21,21,0,3,7,5,7,3,OFN,3,3,n,n,1,810,1,17,17
22,22,Resp,1,23,22,22,0,4,7,5,7,2,YMN,2,2,b,b,1,710,1,18,17
23,23,Resp,1,24,23,23,0,4,8,5,7,1,YFN,1,1,v,b,0,807,2,18,17
24,24,Resp,1,25,24,24,0,4,8,6,7,4,OMN,4,4,m,m,1,775,1,19,17
25,25,Resp,1,26,25,25,0,4,9,6,7,1,YFN,1,1,v,v,1,756,1,20,17
26,26,Resp,1,27,26,26,0,4,9,7,7,4,OMN,4,4,m,m,1,698,1,21,17
27,27,Resp,1,28,27,27,0,5,9,7,7,2,YMN,2,2,b,b,1,776,1,22,17
28,28,Resp,1,29,28,28,0,5,10,7,7,1,YFN,1,1,v,v,1,707,1,23,17
29,29,Resp,1,30,29,29,0,5,10,8,7,4,OMN,4,4,m,m,1,557,1,24,17
30,30,Resp,1,31,30,30,0,5,10,8,8,3,OFN,3,3,n,n,1,627,1,25,17
31,31,Resp,1,32,31,31,0,6,10,8,8,2,YMN,2,2,b,b,1,726,1,26,17
32,32,Resp,1,33,32,32,0,6,10,8,9,3,OFN,3,3,n,n,1,687,1,27,17
33,33,Resp,1,34,33,33,0,6,10,9,9,4,OMN,4,4,m,m,1,565,1,28,17
34,34,Resp,1,35,34,34,0,6,10,10,9,4,OMN,4,4,m,m,1,517,1,29,17
35,35,Resp,1,36,35,35,0,7,10,10,9,2,YMN,2,2,b,b,1,746,1,30,17
36,36,Resp,1,37,36,36,0,7,10,10,10,3,OFN,3,3,n,n,1,665,1,31,17
37,37,Resp,1,38,37,37,0,8,10,10,10,2,YMN,2,2,b,b,1,775,1,32,17
38,38,Resp,1,39,38,38,0,8,10,11,10,4,OMN,4,4,m,m,1,562,1,33,17
39,39,Resp,1,40,39,39,0,9,10,11,10,2,YMN,2,2,b,b,1,742,1,34,17
40,40,Resp,1,41,40,40,0,9,10,12,10,4,OMN,4,4,m,m,1,634,1,35,17
41,41,Resp,1,42,41,41,0,9,11,12,10,1,YFN,1,1,v,v,1,673,1,36,17
42,42,Resp,1,43,42,42,0,10,11,12,10,2,YMN,2,2,b,b,1,655,1,37,17
43,43,Resp,1,44,43,43,0,10,12,12,10,1,YFN,1,1,v,v,1,715,1,38,17
44,44,Resp,1,45,44,44,0,11,12,12,10,2,YMN,2,2,b,b,1,766,1,39,17
45,45,Resp,1,46,45,45,0,11,12,12,11,3,OFN,3,3,n,n,1,577,1,40,17
46,46,Resp,1,47,46,46,0,12,12,12,11,2,YMN,2,2,b,b,1,759,1,41,17
47,47,Resp,1,48,47,47,0,12,12,12,12,3,OFN,3,3,n,n,1,797,1,42,17
48,48,Resp,1,49,48,48,0,13,12,12,12,2,YMN,2,2,b,b,1,747,1,43,17
49,49,Resp,1,50,49,49,0,13,13,12,12,1,YFN,1,1,v,v,1,815,1,44,17
50,50,Resp,1,51,50,50,0,14,13,12,12,2,YMN,2,2,b,b,1,646,1,45,17
51,51,Resp,1,52,51,51,0,14,14,12,12,1,YFN,1,1,v,v,1,662,1,46,17
52,52,Resp,1,53,52,52,0,14,14,13,12,4,OMN,4,4,m,m,1,620,1,47,17
53,53,Resp,1,54,53,53,0,14,15,13,12,1,YFN,1,1,v,v,1,981,1,48,17
54,54,Resp,1,55,54,54,0,15,15,13,12,2,YMN,2,2,b,b,1,600,1,49,17
55,55,Resp,1,56,55,55,0,15,15,13,13,3,OFN,3,3,n,n,1,589,1,50,17
56,56,Resp,1,57,56,56,0,15,16,13,13,1,YFN,1,1,v,v,1,779,1,51,17
57,57,Resp,1,58,57,57,0,15,16,14,13,4,OMN,4,4,m,m,1,559,1,52,17
58,58,Resp,1,59,58,58,0,15,17,14,13,1,YFN,1,1,v,v,1,697,1,53,17
59,59,Resp,1,60,59,59,0,15,17,14,14,3,OFN,3,3,n,n,1,595,1,54,17
60,60,Resp,1,61,60,60,0,16,17,14,14,2,YMN,2,2,b,b,1,745,1,55,17
61,61,Resp,1,62,61,61,0,16,17,14,15,3,OFN,3,3,n,n,1,673,1,56,17
62,62,Resp,1,63,62,62,0,16,17,15,15,4,OMN,4,4,m,n,0,621,2,56,17
63,63,Resp,1,64,63,63,0,16,18,15,15,1,YFN,1,1,v,v,1,619,1,57,17
64,64,Resp,1,65,64,64,0,17,18,15,15,2,YMN,2,2,b,b,1,630,1,58,17
65,65,Resp,1,66,65,65,0,17,18,15,16,3,OFN,3,3,n,n,1,750,1,59,17
66,66,Resp,1,67,66,66,0,17,18,15,17,3,OFN,3,3,n,n,1,600,1,60,17
67,67,Resp,1,68,67,67,0,18,18,15,17,2,YMN,2,2,b,b,1,760,1,61,17
68,68,Resp,1,69,68,68,0,18,18,15,18,3,OFN,3,3,n,n,1,627,1,62,17
69,69,Resp,1,70,69,69,0,18,19,15,18,1,YFN,1,1,v,v,1,655,1,63,17
70,70,Resp,1,71,70,70,0,18,19,15,19,3,OFN,3,3,n,n,1,665,1,64,17
71,71,Resp,1,72,71,71,0,18,19,16,19,4,OMN,4,4,m,m,1,555,1,65,17
72,72,Resp,1,73,72,72,0,18,19,17,19,4,OMN,4,4,m,m,1,607,1,66,17
73,73,Resp,1,74,73,73,0,19,19,17,19,2,YMN,2,2,b,v,0,756,2,66,17
74,74,Resp,1,75,74,74,0,19,19,17,20,3,OFN,3,3,n,n,1,557,1,67,17
75,75,Resp,1,76,75,75,0,19,20,17,20,1,YFN,1,1,v,v,1,708,1,68,17
76,76,Resp,1,77,76,76,0,19,20,18,20,4,OMN,4,4,m,m,1,686,1,69,17
77,77,Resp,1,78,77,77,0,19,20,19,20,4,OMN,4,4,m,m,1,646,1,70,17
78,78,Resp,1,79,78,78,0,20,20,19,20,2,YMN,2,2,b,b,1,665,1,71,17
79,79,Resp,1,80,79,79,0,21,20,19,20,2,YMN,2,2,b,b,1,847,1,72,17
80,80,Resp,1,81,80,80,0,21,20,19,21,3,OFN,3,3,n,n,1,725,1,73,17
81,81,Resp,1,82,81,81,0,22,20,19,21,2,YMN,2,2,b,b,1,737,1,74,17
82,82,Resp,1,83,82,82,0,22,20,20,21,4,OMN,4,4,m,m,1,667,1,75,17
83,83,Resp,1,84,83,83,0,22,20,21,21,4,OMN,4,4,m,m,1,598,1,76,17
84,84,Resp,1,85,84,84,0,22,20,22,21,4,OMN,4,4,m,m,1,539,1,77,17
85,85,Resp,1,86,85,85,0,22,21,22,21,1,YFN,1,1,v,v,1,739,1,78,17
86,86,Resp,1,87,86,86,0,22,21,23,21,4,OMN,4,4,m,m,1,710,1,79,17
87,87,Resp,1,88,87,87,0,22,21,23,22,3,OFN,3,3,n,n,1,689,1,80,17
88,88,Resp,1,89,88,88,0,22,22,23,22,1,YFN,1,1,v,v,1,679,1,81,17
89,89,Resp,1,90,89,89,0,22,22,24,22,4,OMN,4,4,m,m,1,581,1,82,17
90,90,Resp,1,91,90,90,0,22,22,25,22,4,OMN,4,4,m,m,1,539,1,83,17
91,91,Resp,1,92,91,91,0,23,22,25,22,2,YMN,2,2,b,v,0,678,2,83,17
92,92,Resp,1,93,92,92,0,23,23,25,22,1,YFN,1,1,v,v,1,929,1,84,17
93,93,Resp,1,94,93,93,0,23,23,25,23,3,OFN,3,3,n,n,1,709,1,85,17
94,94,Resp,1,95,94,94,0,23,23,25,24,3,OFN,3,3,n,n,1,679,1,86,17
95,95,Resp,1,96,95,95,0,23,23,25,25,3,OFN,3,3,n,n,1,678,1,87,17
96,96,Resp,1,97,96,96,0,24,23,25,25,2,YMN,2,2,b,b,1,797,1,88,17
97,97,Resp,1,98,97,97,0,25,23,25,25,2,YMN,2,2,b,b,1,887,1,89,17
98,98,Resp,1,99,98,98,0,25,24,25,25,1,YFN,1,1,v,v,1,677,1,90,17
99,99,Resp,1,100,99,99,0,25,25,25,25,1,YFN,1,1,v,v,1,626,1,91,17
100,100,Resp,1,101,100,100,0,25,25,26,25,4,OMN,4,4,m,m,1,495,1,92,17
101,101,Resp,1,102,101,101,0,26,25,26,25,2,YMN,2,2,b,b,1,805,1,93,17
102,102,Resp,1,103,102,102,0,26,25,26,26,3,OFN,3,3,n,n,1,845,1,94,17
103,103,Resp,1,104,103,103,0,26,26,26,26,1,YFN,1,1,v,b,0,745,2,94,17
104,104,Resp,1,105,104,104,0,27,26,26,26,2,YMN,2,2,b,b,1,624,1,95,17
105,105,Resp,1,106,105,105,0,28,26,26,26,2,YMN,2,2,b,b,1,646,1,96,17
106,106,Resp,1,107,106,106,0,28,27,26,26,1,YFN,1,1,v,v,1,665,1,97,17
107,107,Resp,1,108,107,107,0,28,27,27,26,4,OMN,4,4,m,m,1,725,1,98,17
108,108,Resp,1,109,108,108,0,28,27,27,27,3,OFN,3,3,n,n,1,645,1,99,17
109,109,Resp,1,110,109,109,0,29,27,27,27,2,YMN,2,2,b,b,1,744,1,100,17
110,110,Resp,1,111,110,110,0,29,27,27,28,3,OFN,3,3,n,m,0,555,2,100,17
111,111,Resp,1,112,111,111,0,29,28,27,28,1,YFN,1,1,v,v,1,747,1,101,17
112,112,Resp,1,113,112,112,0,29,28,28,28,4,OMN,4,4,m,m,1,617,1,102,17
113,113,Resp,1,114,113,113,0,29,28,29,28,4,OMN,4,4,m,m,1,508,1,103,17
114,114,Resp,1,115,114,114,0,29,29,29,28,1,YFN,1,1,v,v,1,699,1,104,17
115,115,Resp,1,116,115,115,0,29,29,29,29,3,OFN,3,3,n,n,1,778,1,105,17
116,116,Resp,1,117,116,116,0,30,29,29,29,2,YMN,2,2,b,b,1,790,1,106,17
117,117,Resp,1,118,117,117,0,30,30,29,29,1,YFN,1,1,v,v,1,660,1,107,17
118,118,Resp,1,119,118,118,0,30,30,30,29,4,OMN,4,4,m,m,1,610,1,108,17
119,119,Resp,1,120,119,119,0,30,30,30,30,3,OFN,3,3,n,n,1,760,1,109,17
0,0,Resp,1,1,0,0,0,0,1,0,0,1,YFN,1,1,v,v,1,854,1,1,18
1,1,RespITI,1,2,1,1,0,0,1,1,0,4,OMN,4,4,m,0,0,854,3,1,18
2,2,Resp,1,3,2,2,0,0,2,1,0,1,YFN,1,1,v,b,0,511,2,1,18
3,3,Resp,1,4,3,3,0,0,3,1,0,1,YFN,1,1,v,v,1,445,1,2,18
4,4,Resp,1,5,4,4,0,1,3,1,0,2,YMN,2,2,b,n,0,1219,2,2,18
5,5,Resp,1,6,5,5,0,1,4,1,0,1,YFN,1,1,v,v,1,510,1,3,18
6,6,Resp,1,7,6,6,0,1,4,2,0,4,OMN,4,4,m,n,0,861,2,3,18
7,7,Resp,1,8,7,7,0,2,4,2,0,2,YMN,2,2,b,b,1,751,1,4,18
8,8,Resp,1,9,8,8,0,2,4,3,0,4,OMN,4,4,m,m,1,911,1,5,18
9,9,Resp,1,10,9,9,0,2,4,4,0,4,OMN,4,4,m,m,1,624,1,6,18
10,10,Resp,1,11,10,10,0,2,4,4,1,3,OFN,3,3,n,n,1,599,1,7,18
