,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,YMNCounter,YFNCounter,OMNCounter,OFNCounter,Action,Category,PositiveTransfer,StimSequence,ResponseMatrix,PressCorrect,keyPressed,Accuracy,RT,FeedbackType,ACCCount,subject
0,0,Resp,2,1,0,0,0,1,0,0,0,3,YMN,0,2,3,n,v,0,545,2,0,1
1,1,Resp,2,2,1,1,0,1,1,0,0,1,YFN,1,1,1,v,n,0,587,2,0,1
2,2,Resp,2,3,2,2,0,2,1,0,0,3,YMN,0,2,3,n,b,0,888,2,0,1
3,3,Resp,2,4,3,3,0,2,2,0,0,1,YFN,1,1,1,v,v,1,619,1,1,1
4,4,Resp,2,5,4,4,0,2,2,1,0,4,OMN,1,4,4,m,m,1,887,1,2,1
5,5,Resp,2,6,5,5,0,2,3,1,0,1,YFN,1,1,1,v,v,1,786,1,3,1
6,6,Resp,2,7,6,6,0,2,4,1,0,1,YFN,1,1,1,v,v,1,584,1,4,1
7,7,Resp,2,8,7,7,0,2,5,1,0,1,YFN,1,1,1,v,v,1,513,1,5,1
8,8,Resp,2,9,8,8,0,2,5,2,0,4,OMN,1,4,4,m,m,1,597,1,6,1
9,9,Resp,2,10,9,9,0,2,5,3,0,4,OMN,1,4,4,m,m,1,561,1,7,1
10,10,Resp,2,11,10,10,0,2,5,4,0,4,OMN,1,4,4,m,m,1,558,1,8,1
11,11,Resp,2,12,11,11,0,2,6,4,0,1,YFN,1,1,1,v,v,1,721,1,9,1
12,12,Resp,2,13,12,12,0,2,6,4,1,2,OFN,0,3,2,b,m,0,493,2,9,1
13,13,Resp,2,14,13,13,0,2,6,5,1,4,OMN,1,4,4,m,m,1,529,1,10,1
14,14,Resp,2,15,14,14,0,3,6,5,1,3,YMN,0,2,3,n,b,0,710,2,10,1
15,15,Resp,2,16,15,15,0,3,6,5,2,2,OFN,0,3,2,b,v,0,729,2,10,1
16,16,Resp,2,17,16,16,0,3,6,6,2,4,OMN,1,4,4,m,m,1,733,1,11,1
17,17,Resp,2,18,17,17,0,3,6,7,2,4,OMN,1,4,4,m,m,1,586,1,12,1
18,18,Resp,2,19,18,18,0,3,6,7,3,2,OFN,0,3,2,b,b,1,518,1,13,1
19,19,Resp,2,20,19,19,0,3,6,7,4,2,OFN,0,3,2,b,b,1,560,1,14,1
20,20,Resp,2,21,20,20,0,4,6,7,4,3,YMN,0,2,3,n,n,1,924,1,15,1
21,21,Resp,2,22,21,21,0,5,6,7,4,3,YMN,0,2,3,n,n,1,440,1,16,1
22,22,Resp,2,23,22,22,0,5,6,8,4,4,OMN,1,4,4,m,m,1,526,1,17,1
23,23,Resp,2,24,23,23,0,6,6,8,4,3,YMN,0,2,3,n,n,1,696,1,18,1
24,24,Resp,2,25,24,24,0,6,6,8,5,2,OFN,0,3,2,b,b,1,524,1,19,1
25,25,Resp,2,26,25,25,0,6,7,8,5,1,YFN,1,1,1,v,v,1,735,1,20,1
26,26,Resp,2,27,26,26,0,7,7,8,5,3,YMN,0,2,3,n,n,1,605,1,21,1
27,27,Resp,2,28,27,27,0,7,7,8,6,2,OFN,0,3,2,b,b,1,671,1,22,1
28,28,Resp,2,29,28,28,0,7,8,8,6,1,YFN,1,1,1,v,v,1,859,1,23,1
29,29,Resp,2,30,29,29,0,8,8,8,6,3,YMN,0,2,3,n,n,1,591,1,24,1
30,30,Resp,2,31,30,30,0,8,8,8,7,2,OFN,0,3,2,b,b,1,628,1,25,1
31,31,Resp,2,32,31,31,0,9,8,8,7,3,YMN,0,2,3,n,n,1,607,1,26,1
32,32,Resp,2,33,32,32,0,9,8,9,7,4,OMN,1,4,4,m,m,1,403,1,27,1
33,33,Resp,2,34,33,33,0,9,9,9,7,1,YFN,1,1,1,v,v,1,663,1,28,1
34,34,Resp,2,35,34,34,0,9,9,9,8,2,OFN,0,3,2,b,b,1,451,1,29,1
35,35,Resp,2,36,35,35,0,9,10,9,8,1,YFN,1,1,1,v,v,1,518,1,30,1
36,36,Resp,2,37,36,36,0,9,10,10,8,4,OMN,1,4,4,m,m,1,531,1,31,1
37,37,Resp,2,38,37,37,0,10,10,10,8,3,YMN,0,2,3,n,n,1,599,1,32,1
38,38,Resp,2,39,38,38,0,10,10,11,8,4,OMN,1,4,4,m,m,1,669,1,33,1
39,39,Resp,2,40,39,39,0,10,10,11,9,2,OFN,0,3,2,b,b,1,592,1,34,1
40,40,Resp,2,41,40,40,0,10,10,12,9,4,OMN,1,4,4,m,m,1,515,1,35,1
41,41,Resp,2,42,41,41,0,10,11,12,9,1,YFN,1,1,1,v,v,1,608,1,36,1
42,42,Resp,2,43,42,42,0,11,11,12,9,3,YMN,0,2,3,n,n,1,653,1,37,1
43,43,Resp,2,44,43,43,0,11,11,12,10,2,OFN,0,3,2,b,b,1,583,1,38,1
44,44,Resp,2,45,44,44,0,12,11,12,10,3,YMN,0,2,3,n,n,1,547,1,39,1
45,45,Resp,2,46,45,45,0,12,11,13,10,4,OMN,1,4,4,m,m,1,663,1,40,1
46,46,Resp,2,47,46,46,0,13,11,13,10,3,YMN,0,2,3,n,n,1,532,1,41,1
47,47,Resp,2,48,47,47,0,13,11,14,10,4,OMN,1,4,4,m,m,1,535,1,42,1
48,48,Resp,2,49,48,48,0,14,11,14,10,3,YMN,0,2,3,n,n,1,555,1,43,1
49,49,Resp,2,50,49,49,0,15,11,14,10,3,YMN,0,2,3,n,n,1,534,1,44,1
50,50,Resp,2,51,50,50,0,15,11,15,10,4,OMN,1,4,4,m,m,1,787,1,45,1
51,51,Resp,2,52,51,51,0,15,11,16,10,4,OMN,1,4,4,m,m,1,558,1,46,1
52,52,Resp,2,53,52,52,0,15,11,16,11,2,OFN,0,3,2,b,b,1,570,1,47,1
53,53,Resp,2,54,53,53,0,16,11,16,11,3,YMN,0,2,3,n,n,1,502,1,48,1
54,54,Resp,2,55,54,54,0,16,11,16,12,2,OFN,0,3,2,b,b,1,700,1,49,1
55,55,Resp,2,56,55,55,0,16,12,16,12,1,YFN,1,1,1,v,v,1,517,1,50,1
56,56,Resp,2,57,56,56,0,16,13,16,12,1,YFN,1,1,1,v,v,1,538,1,51,1
57,57,Resp,2,58,57,57,0,16,13,17,12,4,OMN,1,4,4,m,n,0,486,2,51,1
58,58,Resp,2,59,58,58,0,16,13,18,12,4,OMN,1,4,4,m,m,1,555,1,52,1
59,59,Resp,2,60,59,59,0,16,14,18,12,1,YFN,1,1,1,v,v,1,588,1,53,1
60,60,Resp,2,61,60,60,0,16,14,18,13,2,OFN,0,3,3,n,b,0,456,2,53,1
61,61,Resp,2,62,61,61,0,16,14,18,14,2,OFN,0,3,3,n,b,0,596,2,53,1
62,62,Resp,2,63,62,62,0,17,14,18,14,3,YMN,0,2,2,b,n,0,570,2,53,1
63,63,Resp,2,64,63,63,0,18,14,18,14,3,YMN,0,2,2,b,m,0,756,2,53,1
64,64,Resp,2,65,64,64,0,18,14,18,15,2,OFN,0,3,3,n,b,0,728,2,53,1
65,65,Resp,2,66,65,65,0,19,14,18,15,3,YMN,0,2,2,b,n,0,780,2,53,1
66,66,Resp,2,67,66,66,0,19,14,18,16,2,OFN,0,3,3,n,m,0,689,2,53,1
67,67,Resp,2,68,67,67,0,19,14,19,16,4,OMN,1,4,4,m,m,1,1115,1,54,1
68,68,RespITI,2,69,68,68,0,19,14,20,16,4,OMN,1,4,4,m,0,0,1115,3,54,1
69,69,Resp,2,70,69,69,0,20,14,20,16,3,YMN,0,2,2,b,n,0,561,2,54,1
70,70,Resp,2,71,70,70,0,21,14,20,16,3,YMN,0,2,2,b,v,0,702,2,54,1
71,71,Resp,2,72,71,71,0,21,15,20,16,1,YFN,1,1,1,v,v,1,945,1,55,1
72,72,Resp,2,73,72,72,0,22,15,20,16,3,YMN,0,2,2,b,n,0,1013,2,55,1
73,73,Resp,2,74,73,73,0,22,15,20,17,2,OFN,0,3,3,n,n,1,769,1,56,1
74,74,Resp,2,75,74,74,0,22,15,21,17,4,OMN,1,4,4,m,m,1,645,1,57,1
75,75,Resp,2,76,75,75,0,22,16,21,17,1,YFN,1,1,1,v,b,0,904,2,57,1
76,76,Resp,2,77,76,76,0,22,17,21,17,1,YFN,1,1,1,v,v,1,628,1,58,1
77,77,Resp,2,78,77,77,0,23,17,21,17,3,YMN,0,2,2,b,b,1,568,1,59,1
78,78,Resp,2,79,78,78,0,23,18,21,17,1,YFN,1,1,1,v,v,1,693,1,60,1
79,79,Resp,2,80,79,79,0,24,18,21,17,3,YMN,0,2,2,b,b,1,640,1,61,1
80,80,Resp,2,81,80,80,0,24,18,21,18,2,OFN,0,3,3,n,n,1,547,1,62,1
81,81,Resp,2,82,81,81,0,24,18,22,18,4,OMN,1,4,4,m,m,1,455,1,63,1
82,82,Resp,2,83,82,82,0,24,18,22,19,2,OFN,0,3,3,n,n,1,941,1,64,1
83,83,Resp,2,84,83,83,0,24,19,22,19,1,YFN,1,1,1,v,v,1,935,1,65,1
84,84,Resp,2,85,84,84,0,24,19,23,19,4,OMN,1,4,4,m,m,1,803,1,66,1
85,85,Resp,2,86,85,85,0,24,19,23,20,2,OFN,0,3,3,n,n,1,647,1,67,1
86,86,RespITI,2,87,86,86,0,25,19,23,20,3,YMN,0,2,2,b,0,0,647,3,67,1
87,87,Resp,2,88,87,87,0,25,19,24,20,4,OMN,1,4,4,m,m,1,632,1,68,1
88,88,Resp,2,89,88,88,0,25,20,24,20,1,YFN,1,1,1,v,v,1,739,1,69,1
89,89,Resp,2,90,89,89,0,25,20,24,21,2,OFN,0,3,3,n,n,1,559,1,70,1
90,90,Resp,2,91,90,90,0,25,21,24,21,1,YFN,1,1,1,v,v,1,835,1,71,1
91,91,Resp,2,92,91,91,0,25,22,24,21,1,YFN,1,1,1,v,v,1,855,1,72,1
92,92,Resp,2,93,92,92,0,26,22,24,21,3,YMN,0,2,2,b,n,0,578,2,72,1
93,93,Resp,2,94,93,93,0,26,23,24,21,1,YFN,1,1,1,v,v,1,694,1,73,1
94,94,Resp,2,95,94,94,0,26,24,24,21,1,YFN,1,1,1,v,v,1,578,1,74,1
95,95,Resp,2,96,95,95,0,26,24,24,22,2,OFN,0,3,3,n,n,1,695,1,75,1
96,96,Resp,2,97,96,96,0,26,24,25,22,4,OMN,1,4,4,m,m,1,802,1,76,1
97,97,Resp,2,98,97,97,0,26,25,25,22,1,YFN,1,1,1,v,b,0,622,2,76,1
98,98,Resp,2,99,98,98,0,26,26,25,22,1,YFN,1,1,1,v,b,0,906,2,76,1
99,99,Resp,2,100,99,99,0,26,26,25,23,2,OFN,0,3,3,n,n,1,725,1,77,1
100,100,Resp,2,101,100,100,0,26,26,25,24,2,OFN,0,3,3,n,n,1,680,1,78,1
101,101,Resp,2,102,101,101,0,26,26,25,25,2,OFN,0,3,3,n,n,1,548,1,79,1
102,102,Resp,2,103,102,102,0,26,26,25,26,2,OFN,0,3,3,n,n,1,416,1,80,1
103,103,Resp,2,104,103,103,0,26,26,25,27,2,OFN,0,3,3,n,n,1,390,1,81,1
104,104,Resp,2,105,104,104,0,26,26,26,27,4,OMN,1,4,4,m,m,1,480,1,82,1
105,105,Resp,2,106,105,105,0,27,26,26,27,3,YMN,0,2,2,b,b,1,844,1,83,1
106,106,Resp,2,107,106,106,0,27,27,26,27,1,YFN,1,1,1,v,v,1,520,1,84,1
107,107,Resp,2,108,107,107,0,27,27,26,28,2,OFN,0,3,3,n,n,1,734,1,85,1
108,108,Resp,2,109,108,108,0,27,27,26,29,2,OFN,0,3,3,n,n,1,591,1,86,1
109,109,Resp,2,110,109,109,0,27,27,27,29,4,OMN,1,4,4,m,m,1,523,1,87,1
110,110,Resp,2,111,110,110,0,28,27,27,29,3,YMN,0,2,2,b,b,1,687,1,88,1
111,111,Resp,2,112,111,111,0,28,27,28,29,4,OMN,1,4,4,m,m,1,588,1,89,1
112,112,Resp,2,113,112,112,0,28,28,28,29,1,YFN,1,1,1,v,v,1,727,1,90,1
113,113,Resp,2,114,113,113,0,28,29,28,29,1,YFN,1,1,1,v,v,1,483,1,91,1
114,114,Resp,2,115,114,114,0,29,29,28,29,3,YMN,0,2,2,b,b,1,759,1,92,1
115,115,Resp,2,116,115,115,0,29,30,28,29,1,YFN,1,1,1,v,v,1,531,1,93,1
116,116,Resp,2,117,116,116,0,29,30,29,29,4,OMN,1,4,4,m,n,0,638,2,93,1
117,117,Resp,2,118,117,117,0,29,30,29,30,2,OFN,0,3,3,n,n,1,482,1,94,1
118,118,Resp,2,119,118,118,0,29,30,30,30,4,OMN,1,4,4,m,m,1,470,1,95,1
119,119,Resp,2,120,119,119,0,30,30,30,30,3,YMN,0,2,2,b,b,1,723,1,96,1
0,0,RespITI,1,1,0,0,0,0,0,1,0,4,OMN,1,4,4,m,0,0,,3,0,4
1,1,Resp,1,2,1,1,0,0,1,1,0,1,YFN,1,1,1,v,v,1,938,1,1,4
2,2,Resp,1,3,2,2,0,0,1,1,1,3,OFN,0,3,3,n,n,1,845,1,2,4
3,3,Resp,1,4,3,3,0,1,1,1,1,2,YMN,0,2,2,b,v,0,939,2,2,4
4,4,Resp,1,5,4,4,0,2,1,1,1,2,YMN,0,2,2,b,b,1,818,1,3,4
5,5,Resp,1,6,5,5,0,3,1,1,1,2,YMN,0,2,2,b,b,1,595,1,4,4
6,6,Resp,1,7,6,6,0,4,1,1,1,2,YMN,0,2,2,b,b,1,545,1,5,4
7,7,Resp,1,8,7,7,0,4,2,1,1,1,YFN,1,1,1,v,n,0,929,2,5,4
8,8,Resp,1,9,8,8,0,4,2,1,2,3,OFN,0,3,3,n,n,1,768,1,6,4
9,9,Resp,1,10,9,9,0,4,2,1,3,3,OFN,0,3,3,n,n,1,1235,1,7,4
10,10,Resp,1,11,10,10,0,4,2,1,4,3,OFN,0,3,3,n,n,1,625,1,8,4
11,11,Resp,1,12,11,11,0,4,2,2,4,4,OMN,1,4,4,m,m,1,640,1,9,4
12,12,Resp,1,13,12,12,0,5,2,2,4,2,YMN,0,2,2,b,b,1,973,1,10,4
13,13,Resp,1,14,13,13,0,6,2,2,4,2,YMN,0,2,2,b,b,1,979,1,11,4
14,14,Resp,1,15,14,14,0,6,3,2,4,1,YFN,1,1,1,v,v,1,778,1,12,4
15,15,Resp,1,16,15,15,0,7,3,2,4,2,YMN,0,2,2,b,b,1,688,1,13,4
16,16,Resp,1,17,16,16,0,8,3,2,4,2,YMN,0,2,2,b,b,1,578,1,14,4
17,17,Resp,1,18,17,17,0,8,4,2,4,1,YFN,1,1,1,v,b,0,749,2,14,4
18,18,Resp,1,19,18,18,0,8,4,3,4,4,OMN,1,4,4,m,m,1,731,1,15,4
19,19,Resp,1,20,19,19,0,8,5,3,4,1,YFN,1,1,1,v,v,1,713,1,16,4
20,20,Resp,1,21,20,20,0,8,5,4,4,4,OMN,1,4,4,m,m,1,726,1,17,4
21,21,Resp,1,22,21,21,0,8,5,5,4,4,OMN,1,4,4,m,m,1,765,1,18,4
22,22,Resp,1,23,22,22,0,8,5,5,5,3,OFN,0,3,3,n,n,1,784,1,19,4
23,23,Resp,1,24,23,23,0,8,6,5,5,1,YFN,1,1,1,v,v,1,826,1,20,4
24,24,Resp,1,25,24,24,0,8,6,6,5,4,OMN,1,4,4,m,m,1,710,1,21,4
25,25,Resp,1,26,25,25,0,8,6,6,6,3,OFN,0,3,3,n,n,1,661,1,22,4
26,26,Resp,1,27,26,26,0,8,6,7,6,4,OMN,1,4,4,m,m,1,598,1,23,4
27,27,Resp,1,28,27,27,0,8,6,7,7,3,OFN,0,3,3,n,n,1,642,1,24,4
28,28,Resp,1,29,28,28,0,8,6,8,7,4,OMN,1,4,4,m,m,1,561,1,25,4
29,29,Resp,1,30,29,29,0,9,6,8,7,2,YMN,0,2,2,b,b,1,937,1,26,4
30,30,Resp,1,31,30,30,0,9,7,8,7,1,YFN,1,1,1,v,v,1,536,1,27,4
31,31,Resp,1,32,31,31,0,9,8,8,7,1,YFN,1,1,1,v,v,1,772,1,28,4
32,32,RespITI,1,33,32,32,0,10,8,8,7,2,YMN,0,2,2,b,0,0,772,3,28,4
33,33,Resp,1,34,33,33,0,10,9,8,7,1,YFN,1,1,1,v,v,1,553,1,29,4
34,34,Resp,1,35,34,34,0,11,9,8,7,2,YMN,0,2,2,b,b,1,692,1,30,4
35,35,Resp,1,36,35,35,0,11,9,9,7,4,OMN,1,4,4,m,m,1,565,1,31,4
36,36,Resp,1,37,36,36,0,11,10,9,7,1,YFN,1,1,1,v,v,1,986,1,32,4
37,37,Resp,1,38,37,37,0,11,10,9,8,3,OFN,0,3,3,n,n,1,1128,1,33,4
38,38,Resp,1,39,38,38,0,11,10,9,9,3,OFN,0,3,3,n,n,1,649,1,34,4
39,39,Resp,1,40,39,39,0,11,10,9,10,3,OFN,0,3,3,n,n,1,613,1,35,4
40,40,Resp,1,41,40,40,0,11,10,10,10,4,OMN,1,4,4,m,m,1,565,1,36,4
41,41,Resp,1,42,41,41,0,11,11,10,10,1,YFN,1,1,1,v,v,1,838,1,37,4
42,42,Resp,1,43,42,42,0,11,12,10,10,1,YFN,1,1,1,v,v,1,530,1,38,4
43,43,Resp,1,44,43,43,0,11,12,11,10,4,OMN,1,4,4,m,m,1,608,1,39,4
44,44,Resp,1,45,44,44,0,11,12,11,11,3,OFN,0,3,3,n,n,1,639,1,40,4
45,45,Resp,1,46,45,45,0,11,12,12,11,4,OMN,1,4,4,m,m,1,709,1,41,4
46,46,Resp,1,47,46,46,0,11,12,12,12,3,OFN,0,3,3,n,n,1,995,1,42,4
47,47,Resp,1,48,47,47,0,11,13,12,12,1,YFN,1,1,1,v,v,1,689,1,43,4
48,48,Resp,1,49,48,48,0,11,13,12,13,3,OFN,0,3,3,n,n,1,1072,1,44,4
49,49,Resp,1,50,49,49,0,11,13,12,14,3,OFN,0,3,3,n,n,1,626,1,45,4
50,50,Resp,1,51,50,50,0,12,13,12,14,2,YMN,0,2,2,b,b,1,758,1,46,4
51,51,Resp,1,52,51,51,0,12,14,12,14,1,YFN,1,1,1,v,v,1,814,1,47,4
52,52,Resp,1,53,52,52,0,12,14,13,14,4,OMN,1,4,4,m,m,1,736,1,48,4
53,53,Resp,1,54,53,53,0,12,15,13,14,1,YFN,1,1,1,v,v,1,759,1,49,4
54,54,Resp,1,55,54,54,0,12,15,13,15,3,OFN,0,3,3,n,n,1,1001,1,50,4
55,55,Resp,1,56,55,55,0,12,15,13,16,3,OFN,0,3,3,n,n,1,470,1,51,4
56,56,Resp,1,57,56,56,0,12,15,14,16,4,OMN,1,4,4,m,m,1,697,1,52,4
57,57,Resp,1,58,57,57,0,13,15,14,16,2,YMN,0,2,2,b,v,0,704,2,52,4
58,58,Resp,1,59,58,58,0,13,15,14,17,3,OFN,0,3,3,n,n,1,689,1,53,4
59,59,Resp,1,60,59,59,0,13,16,14,17,1,YFN,1,1,1,v,v,1,645,1,54,4
60,60,Resp,1,61,60,60,0,13,16,15,17,4,OMN,1,4,4,m,m,1,1238,1,55,4
61,61,Resp,1,62,61,61,0,14,16,15,17,2,YMN,0,2,3,n,b,0,772,2,55,4
62,62,Resp,1,63,62,62,0,14,16,16,17,4,OMN,1,4,4,m,m,1,683,1,56,4
63,63,Resp,1,64,63,63,0,14,16,16,18,3,OFN,0,3,2,b,n,0,638,2,56,4
64,64,Resp,1,65,64,64,0,14,17,16,18,1,YFN,1,1,1,v,v,1,718,1,57,4
65,65,Resp,1,66,65,65,0,15,17,16,18,2,YMN,0,2,3,n,b,0,625,2,57,4
66,66,Resp,1,67,66,66,0,15,18,16,18,1,YFN,1,1,1,v,v,1,1036,1,58,4
67,67,Resp,1,68,67,67,0,16,18,16,18,2,YMN,0,2,3,n,n,1,567,1,59,4
68,68,Resp,1,69,68,68,0,16,18,17,18,4,OMN,1,4,4,m,m,1,909,1,60,4
69,69,Resp,1,70,69,69,0,16,19,17,18,1,YFN,1,1,1,v,v,1,695,1,61,4
70,70,Resp,1,71,70,70,0,16,19,17,19,3,OFN,0,3,2,b,b,1,468,1,62,4
71,71,Resp,1,72,71,71,0,17,19,17,19,2,YMN,0,2,3,n,n,1,887,1,63,4
72,72,Resp,1,73,72,72,0,17,19,17,20,3,OFN,0,3,2,b,b,1,853,1,64,4
73,73,Resp,1,74,73,73,0,17,19,17,21,3,OFN,0,3,2,b,b,1,752,1,65,4
74,74,Resp,1,75,74,74,0,17,19,17,22,3,OFN,0,3,2,b,b,1,551,1,66,4
75,75,Resp,1,76,75,75,0,17,20,17,22,1,YFN,1,1,1,v,v,1,656,1,67,4
76,76,Resp,1,77,76,76,0,18,20,17,22,2,YMN,0,2,3,n,n,1,534,1,68,4
77,77,Resp,1,78,77,77,0,19,20,17,22,2,YMN,0,2,3,n,n,1,564,1,69,4
78,78,Resp,1,79,78,78,0,19,20,18,22,4,OMN,1,4,4,m,m,1,516,1,70,4
79,79,Resp,1,80,79,79,0,19,21,18,22,1,YFN,1,1,1,v,v,1,642,1,71,4
80,80,Resp,1,81,80,80,0,19,22,18,22,1,YFN,1,1,1,v,v,1,731,1,72,4
81,81,Resp,1,82,81,81,0,19,22,18,23,3,OFN,0,3,2,b,b,1,749,1,73,4
82,82,Resp,1,83,82,82,0,19,22,19,23,4,OMN,1,4,4,m,m,1,547,1,74,4
83,83,Resp,1,84,83,83,0,19,23,19,23,1,YFN,1,1,1,v,v,1,662,1,75,4
84,84,Resp,1,85,84,84,0,19,24,19,23,1,YFN,1,1,1,v,v,1,640,1,76,4
85,85,Resp,1,86,85,85,0,19,25,19,23,1,YFN,1,1,1,v,v,1,479,1,77,4
86,86,Resp,1,87,86,86,0,20,25,19,23,2,YMN,0,2,3,n,b,0,563,2,77,4
87,87,Resp,1,88,87,87,0,21,25,19,23,2,YMN,0,2,3,n,n,1,811,1,78,4
88,88,Resp,1,89,88,88,0,21,25,19,24,3,OFN,0,3,2,b,b,1,844,1,79,4
89,89,Resp,1,90,89,89,0,22,25,19,24,2,YMN,0,2,3,n,n,1,816,1,80,4
90,90,Resp,1,91,90,90,0,23,25,19,24,2,YMN,0,2,3,n,n,1,537,1,81,4
91,91,Resp,1,92,91,91,0,24,25,19,24,2,YMN,0,2,3,n,n,1,577,1,82,4
92,92,Resp,1,93,92,92,0,24,25,20,24,4,OMN,1,4,4,m,m,1,459,1,83,4
93,93,Resp,1,94,93,93,0,24,25,21,24,4,OMN,1,4,4,m,m,1,642,1,84,4
94,94,Resp,1,95,94,94,0,24,25,22,24,4,OMN,1,4,4,m,m,1,753,1,85,4
95,95,Resp,1,96,95,95,0,25,25,22,24,2,YMN,0,2,3,n,n,1,547,1,86,4
96,96,Resp,1,97,96,96,0,25,25,22,25,3,OFN,0,3,2,b,b,1,663,1,87,4
97,97,Resp,1,98,97,97,0,26,25,22,25,2,YMN,0,2,3,n,n,1,748,1,88,4
98,98,Resp,1,99,98,98,0,27,25,22,25,2,YMN,0,2,3,n,n,1,578,1,89,4
99,99,Resp,1,100,99,99,0,28,25,22,25,2,YMN,0,2,3,n,m,0,917,2,89,4
100,100,Resp,1,101,100,100,0,28,25,23,25,4,OMN,1,4,4,m,m,1,657,1,90,4
101,101,Resp,1,102,101,101,0,28,26,23,25,1,YFN,1,1,1,v,n,0,707,2,90,4
102,102,Resp,1,103,102,102,0,29,26,23,25,2,YMN,0,2,3,n,b,0,687,2,90,4
103,103,Resp,1,104,103,103,0,29,26,24,25,4,OMN,1,4,4,m,m,1,1086,1,91,4
104,104,Resp,1,105,104,104,0,29,26,25,25,4,OMN,1,4,4,m,m,1,593,1,92,4
105,105,Resp,1,106,105,105,0,29,26,26,25,4,OMN,1,4,4,m,m,1,518,1,93,4
106,106,Resp,1,107,106,106,0,29,27,26,25,1,YFN,1,1,1,v,b,0,780,2,93,4
107,107,Resp,1,108,107,107,0,29,27,27,25,4,OMN,1,4,4,m,m,1,537,1,94,4
108,108,Resp,1,109,108,108,0,29,27,27,26,3,OFN,0,3,2,b,v,0,752,2,94,4
109,109,Resp,1,110,109,109,0,30,27,27,26,2,YMN,0,2,3,n,v,0,955,2,94,4
110,110,RespITI,1,111,110,110,0,30,27,27,27,3,OFN,0,3,2,b,0,0,955,3,94,4
111,111,Resp,1,112,111,111,0,30,27,28,27,4,OMN,1,4,4,m,m,1,415,1,95,4
112,112,Resp,1,113,112,112,0,30,27,29,27,4,OMN,1,4,4,m,m,1,574,1,96,4
113,113,Resp,1,114,113,113,0,30,27,29,28,3,OFN,0,3,2,b,n,0,651,2,96,4
114,114,Resp,1,115,114,114,0,30,27,29,29,3,OFN,0,3,2,b,b,1,999,1,97,4
115,115,Resp,1,116,115,115,0,30,28,29,29,1,YFN,1,1,1,v,v,1,846,1,98,4
116,116,Resp,1,117,116,116,0,30,28,30,29,4,OMN,1,4,4,m,m,1,642,1,99,4
117,117,Resp,1,118,117,117,0,30,29,30,29,1,YFN,1,1,1,v,v,1,657,1,100,4
118,118,Resp,1,119,118,118,0,30,30,30,29,1,YFN,1,1,1,v,v,1,535,1,101,4
119,119,Resp,1,120,119,119,0,30,30,30,30,3,OFN,0,3,2,b,b,1,689,1,102,4
0,0,RespITI,1,1,0,0,0,0,0,0,1,3,OFN,0,3,3,n,0,0,,3,0,5
1,1,Resp,1,2,1,1,0,1,0,0,1,2,YMN,0,2,2,b,n,0,925,2,0,5
2,2,Resp,1,3,2,2,0,1,0,1,1,4,OMN,1,4,4,m,v,0,911,2,0,5
3,3,Resp,1,4,3,3,0,1,0,1,2,3,OFN,0,3,3,n,b,0,898,2,0,5
4,4,Resp,1,5,4,4,0,1,1,1,2,1,YFN,1,1,1,v,b,0,1231,2,0,5
5,5,Resp,1,6,5,5,0,1,1,1,3,3,OFN,0,3,3,n,n,1,871,1,1,5
6,6,Resp,1,7,6,6,0,1,1,1,4,3,OFN,0,3,3,n,n,1,792,1,2,5
7,7,Resp,1,8,7,7,0,2,1,1,4,2,YMN,0,2,2,b,v,0,907,2,2,5
8,8,Resp,1,9,8,8,0,2,1,2,4,4,OMN,1,4,4,m,m,1,939,1,3,5
9,9,Resp,1,10,9,9,0,3,1,2,4,2,YMN,0,2,2,b,v,0,824,2,3,5
10,10,Resp,1,11,10,10,0,3,2,2,4,1,YFN,1,1,1,v,v,1,1064,1,4,5
11,11,Resp,1,12,11,11,0,3,3,2,4,1,YFN,1,1,1,v,v,1,869,1,5,5
12,12,Resp,1,13,12,12,0,3,3,3,4,4,OMN,1,4,4,m,n,0,1114,2,5,5
13,13,Resp,1,14,13,13,0,3,4,3,4,1,YFN,1,1,1,v,b,0,1144,2,5,5
14,14,Resp,1,15,14,14,0,3,4,3,5,3,OFN,0,3,3,n,n,1,946,1,6,5
15,15,Resp,1,16,15,15,0,3,4,3,6,3,OFN,0,3,3,n,n,1,742,1,7,5
16,16,Resp,1,17,16,16,0,3,5,3,6,1,YFN,1,1,1,v,b,0,938,2,7,5
17,17,Resp,1,18,17,17,0,3,6,3,6,1,YFN,1,1,1,v,v,1,796,1,8,5
18,18,Resp,1,19,18,18,0,3,7,3,6,1,YFN,1,1,1,v,v,1,625,1,9,5
19,19,Resp,1,20,19,19,0,3,8,3,6,1,YFN,1,1,1,v,v,1,671,1,10,5
20,20,Resp,1,21,20,20,0,3,8,3,7,3,OFN,0,3,3,n,n,1,950,1,11,5
21,21,Resp,1,22,21,21,0,3,8,4,7,4,OMN,1,4,4,m,m,1,959,1,12,5
22,22,Resp,1,23,22,22,0,3,8,4,8,3,OFN,0,3,3,n,n,1,848,1,13,5
23,23,Resp,1,24,23,23,0,4,8,4,8,2,YMN,0,2,2,b,b,1,1014,1,14,5
24,24,Resp,1,25,24,24,0,4,9,4,8,1,YFN,1,1,1,v,v,1,581,1,15,5
25,25,Resp,1,26,25,25,0,5,9,4,8,2,YMN,0,2,2,b,b,1,1109,1,16,5
