,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,LLCounter,LSCounter,NLCounter,NSCounter,Action,Category,StimCategory,StimSequence,ResponseMatrix,PressCorrect,keyPressed,Accuracy,RT,FeedbackType,subject
35,35,Resp,7,36,35,35,0,6,13,10,7,4,NS,BC,8,2,b,b,1,923,1,19
36,36,Resp,7,37,36,36,0,6,13,11,7,1,ML,RS,9,1,v,v,1,641,1,19
37,37,Resp,7,38,37,37,0,6,13,12,7,1,ML,RS,9,1,v,v,1,900,1,19
38,38,Resp,7,39,38,38,0,6,13,12,8,3,MS,RC,14,3,n,n,1,397,1,19
39,39,Resp,7,40,39,39,0,6,13,13,8,3,ML,RC,10,3,n,n,1,465,1,19
40,40,Resp,7,41,40,40,0,6,14,13,8,2,NS,BS,7,4,m,v,0,763,2,19
41,41,Resp,7,42,41,41,0,6,15,13,8,4,NS,BC,8,2,b,b,1,713,1,19
42,42,Resp,7,43,42,42,0,6,15,13,9,2,MS,BS,15,4,m,m,1,891,1,19
43,43,Resp,7,44,43,43,0,6,15,14,9,3,ML,RC,10,3,n,n,1,661,1,19
44,44,Resp,7,45,44,44,0,6,15,15,9,4,ML,BC,12,2,b,b,1,667,1,19
45,45,Resp,7,46,45,45,0,7,15,15,9,2,NL,BS,3,4,m,m,1,789,1,19
46,46,Resp,7,47,46,46,0,7,15,15,10,3,MS,RC,14,3,n,n,1,771,1,19
47,47,Resp,7,48,47,47,0,7,15,16,10,2,ML,BS,11,4,m,v,0,874,2,19
48,48,Resp,7,49,48,48,0,7,15,16,11,3,MS,RC,14,3,n,n,1,659,1,19
49,49,Resp,7,50,49,49,0,8,15,16,11,2,NL,BS,3,4,m,m,1,684,1,19
50,50,Resp,7,51,50,50,0,9,15,16,11,3,NL,RC,2,3,n,n,1,707,1,19
51,51,Resp,7,52,51,51,0,10,15,16,11,1,NL,RS,1,1,v,v,1,896,1,19
52,52,Resp,7,53,52,52,0,10,16,16,11,1,NS,RS,5,1,v,v,1,667,1,19
53,53,Resp,7,54,53,53,0,10,16,17,11,1,ML,RS,9,1,v,v,1,590,1,19
54,54,Resp,7,55,54,54,0,11,16,17,11,2,NL,BS,3,4,m,m,1,721,1,19
55,55,Resp,7,56,55,55,0,12,16,17,11,1,NL,RS,1,1,v,v,1,685,1,19
56,56,Resp,7,57,56,56,0,12,16,17,12,1,MS,RS,13,1,v,v,1,670,1,19
57,57,Resp,7,58,57,57,0,13,16,17,12,4,NL,BC,4,2,b,b,1,768,1,19
58,58,Resp,7,59,58,58,0,13,16,17,13,4,MS,BC,16,2,b,b,1,624,1,19
59,59,Resp,7,60,59,59,0,14,16,17,13,2,NL,BS,3,4,m,m,1,761,1,19
60,60,Resp,7,61,60,60,0,15,16,17,13,1,NL,RS,1,1,v,v,1,565,1,19
61,61,Resp,7,62,61,61,0,15,16,17,14,1,MS,RS,13,1,v,v,1,523,1,19
62,62,Resp,7,63,62,62,0,16,16,17,14,3,NL,RC,2,3,n,n,1,760,1,19
63,63,Resp,7,64,63,63,0,16,16,17,15,2,MS,BS,15,4,m,m,1,821,1,19
64,64,Resp,7,65,64,64,0,16,17,17,15,1,NS,RS,5,1,v,v,1,594,1,19
65,65,Resp,7,66,65,65,0,16,17,17,16,1,MS,RS,13,1,v,v,1,457,1,19
66,66,Resp,7,67,66,66,0,16,17,18,16,3,ML,RC,10,3,n,n,1,731,1,19
67,67,Resp,7,68,67,67,0,16,18,18,16,1,NS,RS,5,1,v,v,1,681,1,19
68,68,Resp,7,69,68,68,0,16,18,18,17,1,MS,RS,13,1,v,v,1,517,1,19
69,69,Resp,7,70,69,69,0,17,18,18,17,3,NL,RC,2,3,n,n,1,613,1,19
70,70,Resp,7,71,70,70,0,17,18,19,17,3,ML,RC,10,3,n,n,1,446,1,19
71,71,Resp,7,72,71,71,0,18,18,19,17,1,NL,RS,1,1,v,v,1,629,1,19
72,72,Resp,7,73,72,72,0,18,19,19,17,3,NS,RC,6,3,n,n,1,552,1,19
73,73,Resp,7,74,73,73,0,19,19,19,17,3,NL,RC,2,3,n,m,0,778,2,19
74,74,Resp,7,75,74,74,0,20,19,19,17,1,NL,RS,1,1,v,v,1,780,1,19
75,75,Resp,7,76,75,75,0,20,19,20,17,3,ML,RC,10,3,n,n,1,701,1,19
76,76,Resp,7,77,76,76,0,21,19,20,17,4,NL,BC,4,2,b,b,1,505,1,19
77,77,Resp,7,78,77,77,0,21,20,20,17,4,NS,BC,8,2,b,b,1,645,1,19
78,78,Resp,7,79,78,78,0,21,20,20,18,1,MS,RS,13,1,v,v,1,753,1,19
79,79,Resp,7,80,79,79,0,21,20,20,19,4,MS,BC,16,2,b,b,1,819,1,19
80,80,Resp,7,81,80,80,0,21,20,20,20,4,MS,BC,16,2,b,b,1,397,1,19
81,81,Resp,7,82,81,81,0,21,21,20,20,4,NS,BC,8,2,b,b,1,487,1,19
82,82,Resp,7,83,82,82,0,21,21,21,20,2,ML,BS,11,4,m,m,1,1045,1,19
83,83,Resp,7,84,83,83,0,22,21,21,20,4,NL,BC,4,2,b,b,1,774,1,19
84,84,Resp,7,85,84,84,0,22,21,21,21,4,MS,BC,16,2,b,b,1,603,1,19
85,85,Resp,7,86,85,85,0,23,21,21,21,1,NL,RS,1,1,v,v,1,828,1,19
86,86,Resp,7,87,86,86,0,23,21,21,22,4,MS,BC,16,2,b,b,1,787,1,19
87,87,Resp,7,88,87,87,0,23,21,22,22,1,ML,RS,9,1,v,v,1,849,1,19
88,88,Resp,7,89,88,88,0,24,21,22,22,4,NL,BC,4,2,b,b,1,634,1,19
89,89,Resp,7,90,89,89,0,24,21,22,23,1,MS,RS,13,1,v,v,1,777,1,19
90,90,Resp,7,91,90,90,0,24,21,22,24,2,MS,BS,15,4,m,m,1,556,1,19
91,91,Resp,7,92,91,91,0,24,21,22,25,2,MS,BS,15,4,m,m,1,587,1,19
92,92,Resp,7,93,92,92,0,24,21,22,26,3,MS,RC,14,3,n,n,1,949,1,19
93,93,Resp,7,94,93,93,0,25,21,22,26,3,NL,RC,2,3,n,n,1,683,1,19
94,94,Resp,7,95,94,94,0,25,21,23,26,3,ML,RC,10,3,n,n,1,407,1,19
95,95,Resp,7,96,95,95,0,25,21,24,26,2,ML,BS,11,4,m,m,1,1141,1,19
96,96,Resp,7,97,96,96,0,25,22,24,26,3,NS,RC,6,3,n,n,1,702,1,19
97,97,Resp,7,98,97,97,0,25,22,25,26,4,ML,BC,12,2,b,b,1,544,1,19
98,98,Resp,7,99,98,98,0,25,22,26,26,3,ML,RC,10,3,n,n,1,588,1,19
99,99,Resp,7,100,99,99,0,25,22,26,27,4,MS,BC,16,2,b,b,1,735,1,19
100,100,Resp,7,101,100,100,0,25,23,26,27,2,NS,BS,7,4,m,v,0,975,2,19
101,101,Resp,7,102,101,101,0,25,24,26,27,1,NS,RS,5,1,v,v,1,722,1,19
102,102,Resp,7,103,102,102,0,25,24,26,28,2,MS,BS,15,4,m,m,1,787,1,19
103,103,Resp,7,104,103,103,0,25,24,26,29,2,MS,BS,15,4,m,m,1,504,1,19
104,104,Resp,7,105,104,104,0,25,24,27,29,2,ML,BS,11,4,m,m,1,510,1,19
105,105,Resp,7,106,105,105,0,26,24,27,29,3,NL,RC,2,3,n,n,1,858,1,19
106,106,Resp,7,107,106,106,0,26,25,27,29,2,NS,BS,7,4,m,m,1,865,1,19
107,107,Resp,7,108,107,107,0,26,26,27,29,1,NS,RS,5,1,v,v,1,838,1,19
108,108,Resp,7,109,108,108,0,26,26,27,30,1,MS,RS,13,1,v,v,1,574,1,19
109,109,Resp,7,110,109,109,0,26,26,28,30,1,ML,RS,9,1,v,v,1,525,1,19
110,110,Resp,7,111,110,110,0,26,26,29,30,4,ML,BC,12,2,b,b,1,783,1,19
111,111,Resp,7,112,111,111,0,27,26,29,30,4,NL,BC,4,2,b,b,1,603,1,19
112,112,Resp,7,113,112,112,0,27,26,30,30,3,ML,RC,10,3,n,n,1,606,1,19
113,113,Resp,7,114,113,113,0,27,26,30,31,3,MS,RC,14,3,n,n,1,369,1,19
114,114,Resp,7,115,114,114,0,28,26,30,31,2,NL,BS,3,4,m,v,0,620,2,19
115,115,Resp,7,116,115,115,0,28,27,30,31,4,NS,BC,8,2,b,b,1,574,1,19
116,116,Resp,7,117,116,116,0,29,27,30,31,2,NL,BS,3,4,m,m,1,419,1,19
117,117,Resp,7,118,117,117,0,29,28,30,31,3,NS,RC,6,3,n,n,1,772,1,19
118,118,Resp,7,119,118,118,0,29,29,30,31,4,NS,BC,8,2,b,b,1,753,1,19
119,119,Resp,7,120,119,119,0,29,29,30,32,2,MS,BS,15,4,m,m,1,875,1,19
120,120,Resp,7,121,120,120,0,30,29,30,32,2,NL,BS,3,4,m,m,1,615,1,19
121,121,Resp,7,122,121,121,0,30,29,31,32,2,ML,BS,11,4,m,m,1,528,1,19
122,122,Resp,7,123,122,122,0,30,29,32,32,4,ML,BC,12,2,b,b,1,548,1,19
123,123,Resp,7,124,123,123,0,30,30,32,32,4,NS,BC,8,2,b,b,1,488,1,19
124,124,Resp,7,125,124,124,0,30,31,32,32,4,NS,BC,8,2,b,b,1,584,1,19
125,125,Resp,7,126,125,125,0,31,31,32,32,1,NL,RS,1,1,v,v,1,719,1,19
126,126,Resp,7,127,126,126,0,31,32,32,32,1,NS,RS,5,1,v,v,1,583,1,19
127,127,Resp,7,128,127,127,0,32,32,32,32,3,NL,RC,2,3,n,b,0,550,2,19
0,0,Resp,7,1,0,0,0,0,0,1,0,4,ML,BC,12,2,b,v,0,967,2,21
1,1,Resp,7,2,1,1,0,0,1,1,0,4,NS,BC,8,2,b,b,1,614,1,21
2,2,Resp,7,3,2,2,0,0,2,1,0,4,NS,BC,8,2,b,v,0,709,2,21
3,3,Resp,7,4,3,3,0,0,2,2,0,1,ML,RS,9,1,v,n,0,967,2,21
4,4,Resp,7,5,4,4,0,0,3,2,0,1,NS,RS,5,1,v,n,0,926,2,21
5,5,Resp,7,6,5,5,0,0,4,2,0,1,NS,RS,5,1,v,m,0,489,2,21
6,6,Resp,7,7,6,6,0,0,4,2,1,4,MS,BC,16,2,b,b,1,1036,1,21
7,7,Resp,7,8,7,7,0,1,4,2,1,4,NL,BC,4,2,b,n,0,737,2,21
8,8,Resp,7,9,8,8,0,1,4,2,2,3,MS,RC,14,3,n,n,1,668,1,21
9,9,Resp,7,10,9,9,0,1,4,2,3,1,MS,RS,13,1,v,n,0,840,2,21
10,10,Resp,7,11,10,10,0,1,4,3,3,3,ML,RC,10,3,n,n,1,1025,1,21
11,11,Resp,7,12,11,11,0,2,4,3,3,4,NL,BC,4,2,b,b,1,746,1,21
12,12,Resp,7,13,12,12,0,2,5,3,3,1,NS,RS,5,1,v,m,0,463,2,21
13,13,Resp,7,14,13,13,0,2,6,3,3,4,NS,BC,8,2,b,b,1,688,1,21
14,14,Resp,7,15,14,14,0,2,6,3,4,2,MS,BS,15,4,m,v,0,738,2,21
15,15,Resp,7,16,15,15,0,2,7,3,4,2,NS,BS,7,4,m,m,1,1096,1,21
16,16,Resp,7,17,16,16,0,2,7,4,4,2,ML,BS,11,4,m,b,0,728,2,21
17,17,Resp,7,18,17,17,0,3,7,4,4,2,NL,BS,3,4,m,m,1,961,1,21
18,18,Resp,7,19,18,18,0,3,8,4,4,2,NS,BS,7,4,m,m,1,640,1,21
19,19,Resp,7,20,19,19,0,3,9,4,4,4,NS,BC,8,2,b,b,1,570,1,21
20,20,Resp,7,21,20,20,0,3,9,5,4,1,ML,RS,9,1,v,v,1,692,1,21
21,21,Resp,7,22,21,21,0,3,10,5,4,1,NS,RS,5,1,v,v,1,1245,1,21
22,22,Resp,7,23,22,22,0,3,10,6,4,2,ML,BS,11,4,m,m,1,841,1,21
23,23,RespITI,7,24,23,23,0,3,10,7,4,1,ML,RS,9,1,v,0,0,841,3,21
24,24,Resp,7,25,24,24,0,4,10,7,4,2,NL,BS,3,4,m,m,1,903,1,21
25,25,Resp,7,26,25,25,0,4,11,7,4,2,NS,BS,7,4,m,m,1,715,1,21
26,26,Resp,7,27,26,26,0,4,11,7,5,2,MS,BS,15,4,m,m,1,632,1,21
27,27,Resp,7,28,27,27,0,5,11,7,5,4,NL,BC,4,2,b,b,1,946,1,21
28,28,Resp,7,29,28,28,0,6,11,7,5,1,NL,RS,1,1,v,v,1,838,1,21
29,29,Resp,7,30,29,29,0,6,11,8,5,2,ML,BS,11,4,m,m,1,722,1,21
30,30,Resp,7,31,30,30,0,6,12,8,5,3,NS,RC,6,3,n,n,1,971,1,21
31,31,Resp,7,32,31,31,0,7,12,8,5,4,NL,BC,4,2,b,b,1,661,1,21
32,32,Resp,7,33,32,32,0,7,12,9,5,4,ML,BC,12,2,b,b,1,654,1,21
33,33,Resp,7,34,33,33,0,7,12,9,6,2,MS,BS,15,4,m,m,1,631,1,21
34,34,Resp,7,35,34,34,0,7,12,9,7,3,MS,RC,14,3,n,n,1,807,1,21
35,35,RespITI,7,36,35,35,0,7,12,9,8,2,MS,BS,15,4,m,0,0,807,3,21
36,36,Resp,7,37,36,36,0,8,12,9,8,3,NL,RC,2,3,n,n,1,757,1,21
37,37,Resp,7,38,37,37,0,8,13,9,8,1,NS,RS,5,1,v,v,1,448,1,21
38,38,Resp,7,39,38,38,0,8,13,9,9,2,MS,BS,15,4,m,m,1,532,1,21
39,39,Resp,7,40,39,39,0,8,13,9,10,4,MS,BC,16,2,b,b,1,749,1,21
40,40,Resp,7,41,40,40,0,9,13,9,10,1,NL,RS,1,1,v,v,1,986,1,21
41,41,Resp,7,42,41,41,0,9,13,10,10,4,ML,BC,12,2,b,b,1,694,1,21
42,42,Resp,7,43,42,42,0,10,13,10,10,1,NL,RS,1,1,v,m,0,500,2,21
43,43,Resp,7,44,43,43,0,11,13,10,10,2,NL,BS,3,4,m,m,1,720,1,21
44,44,Resp,7,45,44,44,0,12,13,10,10,4,NL,BC,4,2,b,b,1,663,1,21
45,45,Resp,7,46,45,45,0,12,14,10,10,2,NS,BS,7,4,m,v,0,811,2,21
46,46,Resp,7,47,46,46,0,12,14,11,10,3,ML,RC,10,3,n,n,1,601,1,21
47,47,Resp,7,48,47,47,0,12,14,11,11,3,MS,RC,14,3,n,m,0,763,2,21
48,48,Resp,7,49,48,48,0,12,14,12,11,3,ML,RC,10,3,n,n,1,793,1,21
49,49,Resp,7,50,49,49,0,12,14,13,11,2,ML,BS,11,4,m,v,0,1153,2,21
50,50,Resp,7,51,50,50,0,12,15,13,11,3,NS,RC,6,3,n,n,1,830,1,21
51,51,Resp,7,52,51,51,0,13,15,13,11,1,NL,RS,1,1,v,v,1,851,1,21
52,52,Resp,7,53,52,52,0,13,15,13,12,4,MS,BC,16,2,b,b,1,559,1,21
53,53,Resp,7,54,53,53,0,13,15,14,12,3,ML,RC,10,3,n,n,1,644,1,21
54,54,Resp,7,55,54,54,0,13,15,15,12,4,ML,BC,12,2,b,b,1,641,1,21
55,55,Resp,7,56,55,55,0,13,15,15,13,1,MS,RS,13,1,v,v,1,1220,1,21
56,56,Resp,7,57,56,56,0,13,15,15,14,4,MS,BC,16,2,b,b,1,607,1,21
57,57,Resp,7,58,57,57,0,13,16,15,14,1,NS,RS,5,1,v,v,1,913,1,21
58,58,Resp,7,59,58,58,0,13,16,16,14,2,ML,BS,11,4,m,m,1,527,1,21
59,59,Resp,7,60,59,59,0,13,16,16,15,1,MS,RS,13,1,v,v,1,923,1,21
60,60,Resp,7,61,60,60,0,13,16,16,16,3,MS,RC,14,3,n,n,1,799,1,21
61,61,Resp,7,62,61,61,0,13,17,16,16,2,NS,BS,7,4,m,m,1,1127,1,21
62,62,Resp,7,63,62,62,0,13,17,16,17,2,MS,BS,15,4,m,v,0,783,2,21
63,63,Resp,7,64,63,63,0,14,17,16,17,3,NL,RC,2,3,n,n,1,743,1,21
64,64,Resp,7,65,64,64,0,14,17,17,17,4,ML,BC,12,2,b,b,1,572,1,21
65,65,Resp,7,66,65,65,0,14,18,17,17,4,NS,BC,8,2,b,b,1,803,1,21
66,66,Resp,7,67,66,66,0,15,18,17,17,2,NL,BS,3,4,m,m,1,714,1,21
67,67,Resp,7,68,67,67,0,15,18,17,18,3,MS,RC,14,3,n,n,1,629,1,21
68,68,Resp,7,69,68,68,0,15,18,18,18,3,ML,RC,10,3,n,n,1,642,1,21
69,69,Resp,7,70,69,69,0,15,18,18,19,2,MS,BS,15,4,m,m,1,854,1,21
70,70,Resp,7,71,70,70,0,15,18,18,20,4,MS,BC,16,2,b,b,1,658,1,21
71,71,Resp,7,72,71,71,0,16,18,18,20,4,NL,BC,4,2,b,b,1,533,1,21
72,72,Resp,7,73,72,72,0,16,18,19,20,1,ML,RS,9,1,v,m,0,916,2,21
73,73,Resp,7,74,73,73,0,16,18,19,21,4,MS,BC,16,2,b,b,1,518,1,21
74,74,Resp,7,75,74,74,0,16,19,19,21,3,NS,RC,6,3,n,n,1,641,1,21
75,75,Resp,7,76,75,75,0,16,19,19,22,2,MS,BS,15,4,m,v,0,612,2,21
76,76,Resp,7,77,76,76,0,16,19,20,22,1,ML,RS,9,1,v,m,0,630,2,21
77,77,Resp,7,78,77,77,0,16,19,20,23,1,MS,RS,13,1,v,v,1,827,1,21
78,78,Resp,7,79,78,78,0,17,19,20,23,1,NL,RS,1,1,v,v,1,588,1,21
79,79,Resp,7,80,79,79,0,17,19,21,23,3,ML,RC,10,3,n,n,1,641,1,21
80,80,Resp,7,81,80,80,0,17,19,22,23,1,ML,RS,9,1,v,v,1,926,1,21
81,81,Resp,7,82,81,81,0,18,19,22,23,2,NL,BS,3,4,m,v,0,1050,2,21
82,82,Resp,7,83,82,82,0,18,19,23,23,3,ML,RC,10,3,n,n,1,545,1,21
83,83,Resp,7,84,83,83,0,18,19,23,24,4,MS,BC,16,2,b,b,1,609,1,21
84,84,Resp,7,85,84,84,0,19,19,23,24,3,NL,RC,2,3,n,n,1,669,1,21
85,85,Resp,7,86,85,85,0,19,20,23,24,2,NS,BS,7,4,m,m,1,1098,1,21
86,86,Resp,7,87,86,86,0,20,20,23,24,1,NL,RS,1,1,v,v,1,922,1,21
87,87,Resp,7,88,87,87,0,21,20,23,24,2,NL,BS,3,4,m,m,1,1152,1,21
88,88,Resp,7,89,88,88,0,22,20,23,24,3,NL,RC,2,3,n,n,1,722,1,21
89,89,Resp,7,90,89,89,0,22,20,24,24,4,ML,BC,12,2,b,b,1,670,1,21
90,90,Resp,7,91,90,90,0,23,20,24,24,1,NL,RS,1,1,v,v,1,1244,1,21
91,91,Resp,7,92,91,91,0,23,21,24,24,3,NS,RC,6,3,n,n,1,614,1,21
92,92,Resp,7,93,92,92,0,24,21,24,24,4,NL,BC,4,2,b,b,1,800,1,21
93,93,Resp,7,94,93,93,0,24,22,24,24,4,NS,BC,8,2,b,b,1,588,1,21
94,94,Resp,7,95,94,94,0,24,22,25,24,1,ML,RS,9,1,v,v,1,848,1,21
95,95,Resp,7,96,95,95,0,24,22,26,24,2,ML,BS,11,4,m,m,1,771,1,21
96,96,Resp,7,97,96,96,0,25,22,26,24,1,NL,RS,1,1,v,v,1,659,1,21
97,97,Resp,7,98,97,97,0,25,23,26,24,2,NS,BS,7,4,m,m,1,718,1,21
98,98,Resp,7,99,98,98,0,25,23,27,24,4,ML,BC,12,2,b,b,1,713,1,21
99,99,Resp,7,100,99,99,0,26,23,27,24,2,NL,BS,3,4,m,m,1,782,1,21
100,100,Resp,7,101,100,100,0,26,23,27,25,1,MS,RS,13,1,v,v,1,864,1,21
101,101,Resp,7,102,101,101,0,26,23,27,26,1,MS,RS,13,1,v,m,0,524,2,21
102,102,Resp,7,103,102,102,0,26,24,27,26,2,NS,BS,7,4,m,m,1,1087,1,21
103,103,Resp,7,104,103,103,0,27,24,27,26,4,NL,BC,4,2,b,b,1,763,1,21
104,104,Resp,7,105,104,104,0,27,24,28,26,2,ML,BS,11,4,m,m,1,908,1,21
105,105,Resp,7,106,105,105,0,27,25,28,26,1,NS,RS,5,1,v,v,1,775,1,21
106,106,Resp,7,107,106,106,0,28,25,28,26,3,NL,RC,2,3,n,n,1,735,1,21
107,107,Resp,7,108,107,107,0,28,25,28,27,3,MS,RC,14,3,n,b,0,590,2,21
108,108,Resp,7,109,108,108,0,28,25,29,27,3,ML,RC,10,3,n,n,1,548,1,21
109,109,Resp,7,110,109,109,0,29,25,29,27,3,NL,RC,2,3,n,n,1,515,1,21
110,110,Resp,7,111,110,110,0,29,26,29,27,4,NS,BC,8,2,b,b,1,635,1,21
111,111,Resp,7,112,111,111,0,29,26,30,27,4,ML,BC,12,2,b,b,1,629,1,21
112,112,Resp,7,113,112,112,0,29,27,30,27,3,NS,RC,6,3,n,n,1,623,1,21
113,113,Resp,7,114,113,113,0,29,28,30,27,1,NS,RS,5,1,v,v,1,782,1,21
114,114,Resp,7,115,114,114,0,29,28,30,28,3,MS,RC,14,3,n,n,1,682,1,21
115,115,Resp,7,116,115,115,0,29,28,30,29,1,MS,RS,13,1,v,v,1,766,1,21
116,116,Resp,7,117,116,116,0,30,28,30,29,3,NL,RC,2,3,n,n,1,674,1,21
117,117,Resp,7,118,117,117,0,30,28,31,29,2,ML,BS,11,4,m,v,0,669,2,21
118,118,Resp,7,119,118,118,0,30,28,31,30,3,MS,RC,14,3,n,n,1,650,1,21
119,119,Resp,7,120,119,119,0,31,28,31,30,3,NL,RC,2,3,n,n,1,628,1,21
120,120,Resp,7,121,120,120,0,31,28,31,31,4,MS,BC,16,2,b,b,1,519,1,21
121,121,Resp,7,122,121,121,0,31,29,31,31,3,NS,RC,6,3,n,n,1,512,1,21
122,122,Resp,7,123,122,122,0,32,29,31,31,2,NL,BS,3,4,m,m,1,863,1,21
123,123,Resp,7,124,123,123,0,32,29,32,31,1,ML,RS,9,1,v,v,1,929,1,21
124,124,Resp,7,125,124,124,0,32,30,32,31,3,NS,RC,6,3,n,n,1,933,1,21
125,125,Resp,7,126,125,125,0,32,31,32,31,3,NS,RC,6,3,n,n,1,720,1,21
126,126,Resp,7,127,126,126,0,32,32,32,31,4,NS,BC,8,2,b,b,1,569,1,21
127,127,Resp,7,128,127,127,0,32,32,32,32,1,MS,RS,13,1,v,v,1,828,1,21
0,0,RespITI,8,1,0,0,0,0,1,0,0,2,NS,RC,6,4,m,0,0,,3,22
1,1,Resp,8,2,1,1,0,0,2,0,0,3,NS,BS,7,3,n,v,0,376,2,22
2,2,Resp,8,3,2,2,0,0,3,0,0,3,NS,BS,7,3,n,b,0,434,2,22
3,3,Resp,8,4,3,3,0,1,3,0,0,1,NL,RS,1,1,v,n,0,303,2,22
4,4,Resp,8,5,4,4,0,1,3,0,1,3,MS,BS,15,3,n,m,0,306,2,22
5,5,Resp,8,6,5,5,0,1,4,0,1,4,NS,BC,8,2,b,v,0,372,2,22
6,6,Resp,8,7,6,6,0,1,4,1,1,1,ML,RS,9,1,v,v,1,385,1,22
7,7,Resp,8,8,7,7,0,1,4,2,1,4,ML,BC,12,2,b,b,1,546,1,22
8,8,Resp,8,9,8,8,0,1,5,2,1,2,NS,RC,6,4,m,v,0,425,2,22
9,9,Resp,8,10,9,9,0,1,5,2,2,3,MS,BS,15,3,n,n,1,419,1,22
10,10,Resp,8,11,10,10,0,1,5,3,2,1,ML,RS,9,1,v,n,0,462,2,22
11,11,Resp,8,12,11,11,0,2,5,3,2,3,NL,BS,3,3,n,v,0,532,2,22
12,12,Resp,8,13,12,12,0,3,5,3,2,1,NL,RS,1,1,v,v,1,709,1,22
13,13,Resp,8,14,13,13,0,4,5,3,2,4,NL,BC,4,2,b,b,1,401,1,22
14,14,Resp,8,15,14,14,0,5,5,3,2,2,NL,RC,2,4,m,n,0,415,2,22
15,15,Resp,8,16,15,15,0,5,6,3,2,3,NS,BS,7,3,n,v,0,589,2,22
16,16,Resp,8,17,16,16,0,6,6,3,2,3,NL,BS,3,3,n,b,0,882,2,22
17,17,Resp,8,18,17,17,0,6,6,3,3,3,MS,BS,15,3,n,n,1,775,1,22
18,18,Resp,8,19,18,18,0,6,6,4,3,3,ML,BS,11,3,n,n,1,468,1,22
19,19,Resp,8,20,19,19,0,6,6,4,4,2,MS,RC,14,4,m,b,0,714,2,22
20,20,Resp,8,21,20,20,0,6,6,4,5,1,MS,RS,13,1,v,v,1,823,1,22
21,21,Resp,8,22,21,21,0,7,6,4,5,3,NL,BS,3,3,n,b,0,593,2,22
22,22,Resp,8,23,22,22,0,8,6,4,5,3,NL,BS,3,3,n,n,1,860,1,22
23,23,Resp,8,24,23,23,0,8,6,5,5,4,ML,BC,12,2,b,b,1,904,1,22
24,24,Resp,8,25,24,24,0,8,6,5,6,2,MS,RC,14,4,m,m,1,564,1,22
25,25,Resp,8,26,25,25,0,8,7,5,6,4,NS,BC,8,2,b,v,0,592,2,22
26,26,Resp,8,27,26,26,0,8,7,6,6,4,ML,BC,12,2,b,v,0,572,2,22
27,27,Resp,8,28,27,27,0,9,7,6,6,3,NL,BS,3,3,n,v,0,805,2,22
28,28,Resp,8,29,28,28,0,10,7,6,6,1,NL,RS,1,1,v,v,1,465,1,22
29,29,Resp,8,30,29,29,0,10,7,6,7,2,MS,RC,14,4,m,b,0,855,2,22
30,30,Resp,8,31,30,30,0,10,7,7,7,3,ML,BS,11,3,n,b,0,712,2,22
31,31,Resp,8,32,31,31,0,11,7,7,7,1,NL,RS,1,1,v,v,1,673,1,22
32,32,Resp,8,33,32,32,0,11,7,7,8,1,MS,RS,13,1,v,v,1,614,1,22
33,33,Resp,8,34,33,33,0,12,7,7,8,4,NL,BC,4,2,b,b,1,728,1,22
34,34,Resp,8,35,34,34,0,12,8,7,8,1,NS,RS,5,1,v,v,1,898,1,22
35,35,Resp,8,36,35,35,0,12,8,7,9,3,MS,BS,15,3,n,n,1,860,1,22
36,36,Resp,8,37,36,36,0,13,8,7,9,1,NL,RS,1,1,v,v,1,754,1,22
37,37,Resp,8,38,37,37,0,13,8,7,10,3,MS,BS,15,3,n,b,0,895,2,22
38,38,Resp,8,39,38,38,0,13,9,7,10,3,NS,BS,7,3,n,n,1,669,1,22
39,39,Resp,8,40,39,39,0,13,10,7,10,3,NS,BS,7,3,n,n,1,491,1,22
40,40,Resp,8,41,40,40,0,13,11,7,10,4,NS,BC,8,2,b,b,1,763,1,22
41,41,Resp,8,42,41,41,0,14,11,7,10,3,NL,BS,3,3,n,n,1,837,1,22
42,42,Resp,8,43,42,42,0,15,11,7,10,2,NL,RC,2,4,m,m,1,489,1,22
43,43,Resp,8,44,43,43,0,15,11,8,10,1,ML,RS,9,1,v,v,1,858,1,22
44,44,Resp,8,45,44,44,0,16,11,8,10,1,NL,RS,1,1,v,v,1,846,1,22
45,45,Resp,8,46,45,45,0,16,11,9,10,3,ML,BS,11,3,n,n,1,927,1,22
46,46,Resp,8,47,46,46,0,17,11,9,10,3,NL,BS,3,3,n,n,1,636,1,22
47,47,Resp,8,48,47,47,0,17,11,10,10,4,ML,BC,12,2,b,b,1,823,1,22
48,48,Resp,8,49,48,48,0,17,11,11,10,1,ML,RS,9,1,v,v,1,854,1,22
49,49,Resp,8,50,49,49,0,17,11,12,10,1,ML,RS,9,1,v,v,1,629,1,22
50,50,Resp,8,51,50,50,0,17,12,12,10,1,NS,RS,5,1,v,v,1,418,1,22
51,51,Resp,8,52,51,51,0,17,13,12,10,2,NS,RC,6,4,m,m,1,832,1,22
52,52,Resp,8,53,52,52,0,17,13,13,10,2,ML,RC,10,4,m,m,1,555,1,22
53,53,Resp,8,54,53,53,0,17,13,14,10,4,ML,BC,12,2,b,b,1,659,1,22
54,54,Resp,8,55,54,54,0,17,13,15,10,4,ML,BC,12,2,b,b,1,657,1,22
55,55,Resp,8,56,55,55,0,17,13,15,11,1,MS,RS,13,1,v,v,1,868,1,22
