,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,YMNCounter,YFNCounter,OMNCounter,OFNCounter,Action,Category,StimSequence,ResponseMatrix,PressCorrect,keyPressed,Accuracy,RT,FeedbackType,ACCCount,subject
35,35,Resp,4,36,35,35,0,10,7,11,8,4,OMN,4,2,b,b,1,1067,1,25,8
36,36,Resp,4,37,36,36,0,11,7,11,8,3,YMN,2,3,n,n,1,738,1,26,8
37,37,Resp,4,38,37,37,0,11,7,12,8,4,OMN,4,2,b,b,1,1144,1,27,8
38,38,Resp,4,39,38,38,0,12,7,12,8,3,YMN,2,3,n,n,1,671,1,28,8
39,39,Resp,4,40,39,39,0,12,8,12,8,1,YFN,1,1,v,v,1,1186,1,29,8
40,40,Resp,4,41,40,40,0,12,8,12,9,2,OFN,3,4,m,m,1,856,1,30,8
41,41,Resp,4,42,41,41,0,12,9,12,9,1,YFN,1,1,v,v,1,1097,1,31,8
42,42,Resp,4,43,42,42,0,12,9,13,9,4,OMN,4,2,b,b,1,1201,1,32,8
43,43,Resp,4,44,43,43,0,12,10,13,9,1,YFN,1,1,v,v,1,1040,1,33,8
44,44,Resp,4,45,44,44,0,13,10,13,9,3,YMN,2,3,n,n,1,751,1,34,8
45,45,Resp,4,46,45,45,0,14,10,13,9,3,YMN,2,3,n,b,0,1034,2,34,8
46,46,Resp,4,47,46,46,0,14,11,13,9,1,YFN,1,1,v,v,1,1050,1,35,8
47,47,Resp,4,48,47,47,0,14,11,13,10,2,OFN,3,4,m,m,1,838,1,36,8
48,48,Resp,4,49,48,48,0,14,11,13,11,2,OFN,3,4,m,m,1,1140,1,37,8
49,49,Resp,4,50,49,49,0,14,11,14,11,4,OMN,4,2,b,b,1,1127,1,38,8
50,50,Resp,4,51,50,50,0,14,11,15,11,4,OMN,4,2,b,m,0,1050,2,38,8
51,51,Resp,4,52,51,51,0,14,11,15,12,2,OFN,3,4,m,m,1,821,1,39,8
52,52,Resp,4,53,52,52,0,15,11,15,12,3,YMN,2,3,n,n,1,851,1,40,8
53,53,Resp,4,54,53,53,0,15,11,16,12,4,OMN,4,2,b,b,1,967,1,41,8
54,54,Resp,4,55,54,54,0,15,11,17,12,4,OMN,4,2,b,b,1,798,1,42,8
55,55,Resp,4,56,55,55,0,15,12,17,12,1,YFN,1,1,v,v,1,888,1,43,8
56,56,Resp,4,57,56,56,0,16,12,17,12,3,YMN,2,3,n,n,1,851,1,44,8
57,57,Resp,4,58,57,57,0,16,12,18,12,4,OMN,4,2,b,b,1,957,1,45,8
58,58,Resp,4,59,58,58,0,16,12,18,13,2,OFN,3,4,m,m,1,799,1,46,8
59,59,Resp,4,60,59,59,0,16,13,18,13,1,YFN,1,1,v,v,1,1051,1,47,8
60,60,Resp,4,61,60,60,0,17,13,18,13,3,YMN,2,3,n,n,1,696,1,48,8
61,61,Resp,4,62,61,61,0,17,13,18,14,2,OFN,3,4,m,m,1,1060,1,49,8
62,62,Resp,4,63,62,62,0,17,13,19,14,4,OMN,4,2,b,v,0,812,2,49,8
63,63,Resp,4,64,63,63,0,17,14,19,14,1,YFN,1,1,v,v,1,759,1,50,8
64,64,Resp,4,65,64,64,0,17,14,19,15,2,OFN,3,4,m,m,1,765,1,51,8
65,65,Resp,4,66,65,65,0,17,14,19,16,2,OFN,3,4,m,m,1,847,1,52,8
66,66,Resp,4,67,66,66,0,17,14,20,16,4,OMN,4,2,b,b,1,938,1,53,8
67,67,Resp,4,68,67,67,0,18,14,20,16,3,YMN,2,3,n,n,1,742,1,54,8
68,68,Resp,4,69,68,68,0,19,14,20,16,3,YMN,2,3,n,b,0,1154,2,54,8
69,69,Resp,4,70,69,69,0,19,15,20,16,1,YFN,1,1,v,v,1,775,1,55,8
70,70,Resp,4,71,70,70,0,19,16,20,16,1,YFN,1,1,v,m,0,961,2,55,8
71,71,Resp,4,72,71,71,0,19,16,21,16,4,OMN,4,2,b,m,0,722,2,55,8
72,72,RespITI,4,73,72,72,0,19,16,21,17,2,OFN,3,4,m,0,0,722,3,55,8
73,73,Resp,4,74,73,73,0,19,17,21,17,1,YFN,1,1,v,v,1,1070,1,56,8
74,74,Resp,4,75,74,74,0,19,18,21,17,1,YFN,1,1,v,v,1,848,1,57,8
75,75,Resp,4,76,75,75,0,19,19,21,17,1,YFN,1,1,v,v,1,682,1,58,8
76,76,Resp,4,77,76,76,0,19,20,21,17,1,YFN,1,1,v,v,1,681,1,59,8
77,77,Resp,4,78,77,77,0,19,21,21,17,1,YFN,1,1,v,v,1,618,1,60,8
78,78,Resp,4,79,78,78,0,20,21,21,17,3,YMN,2,3,n,b,0,759,2,60,8
79,79,Resp,4,80,79,79,0,21,21,21,17,3,YMN,2,3,n,n,1,1040,1,61,8
80,80,Resp,4,81,80,80,0,21,21,21,18,2,OFN,3,4,m,m,1,968,1,62,8
81,81,Resp,4,82,81,81,0,21,21,22,18,4,OMN,4,2,b,b,1,1207,1,63,8
82,82,Resp,4,83,82,82,0,21,21,22,19,2,OFN,3,4,m,b,0,986,2,63,8
83,83,RespITI,4,84,83,83,0,21,21,23,19,4,OMN,4,2,b,0,0,986,3,63,8
84,84,Resp,4,85,84,84,0,22,21,23,19,3,YMN,2,3,n,n,1,816,1,64,8
85,85,Resp,4,86,85,85,0,22,21,23,20,2,OFN,3,4,m,m,1,859,1,65,8
86,86,Resp,4,87,86,86,0,22,22,23,20,1,YFN,1,1,v,v,1,725,1,66,8
87,87,Resp,4,88,87,87,0,22,23,23,20,1,YFN,1,1,v,v,1,1112,1,67,8
88,88,Resp,4,89,88,88,0,22,24,23,20,1,YFN,1,1,v,v,1,603,1,68,8
89,89,Resp,4,90,89,89,0,22,24,23,21,2,OFN,3,4,m,m,1,915,1,69,8
90,90,Resp,4,91,90,90,0,22,24,24,21,4,OMN,4,2,b,b,1,997,1,70,8
91,91,Resp,4,92,91,91,0,22,24,25,21,4,OMN,4,2,b,b,1,749,1,71,8
92,92,Resp,4,93,92,92,0,22,24,25,22,2,OFN,3,4,m,m,1,923,1,72,8
93,93,Resp,4,94,93,93,0,23,24,25,22,3,YMN,2,3,n,n,1,843,1,73,8
94,94,Resp,4,95,94,94,0,23,25,25,22,1,YFN,1,1,v,v,1,820,1,74,8
95,95,Resp,4,96,95,95,0,23,26,25,22,1,YFN,1,1,v,n,0,974,2,74,8
96,96,Resp,4,97,96,96,0,24,26,25,22,3,YMN,2,3,n,n,1,791,1,75,8
97,97,Resp,4,98,97,97,0,24,26,26,22,4,OMN,4,2,b,b,1,1085,1,76,8
98,98,Resp,4,99,98,98,0,24,26,27,22,4,OMN,4,2,b,b,1,746,1,77,8
99,99,Resp,4,100,99,99,0,24,26,27,23,2,OFN,3,4,m,m,1,908,1,78,8
100,100,Resp,4,101,100,100,0,24,26,28,23,4,OMN,4,2,b,b,1,1075,1,79,8
101,101,Resp,4,102,101,101,0,25,26,28,23,3,YMN,2,3,n,n,1,746,1,80,8
102,102,Resp,4,103,102,102,0,26,26,28,23,3,YMN,2,3,n,n,1,701,1,81,8
103,103,Resp,4,104,103,103,0,26,26,28,24,2,OFN,3,4,m,m,1,885,1,82,8
104,104,Resp,4,105,104,104,0,26,26,28,25,2,OFN,3,4,m,m,1,683,1,83,8
105,105,Resp,4,106,105,105,0,26,27,28,25,1,YFN,1,1,v,v,1,796,1,84,8
106,106,Resp,4,107,106,106,0,27,27,28,25,3,YMN,2,3,n,b,0,819,2,84,8
107,107,Resp,4,108,107,107,0,27,27,28,26,2,OFN,3,4,m,m,1,805,1,85,8
108,108,Resp,4,109,108,108,0,27,28,28,26,1,YFN,1,1,v,v,1,710,1,86,8
109,109,Resp,4,110,109,109,0,27,28,29,26,4,OMN,4,2,b,b,1,1049,1,87,8
110,110,Resp,4,111,110,110,0,27,28,29,27,2,OFN,3,4,m,m,1,948,1,88,8
111,111,Resp,4,112,111,111,0,28,28,29,27,3,YMN,2,3,n,n,1,952,1,89,8
112,112,Resp,4,113,112,112,0,28,29,29,27,1,YFN,1,1,v,v,1,721,1,90,8
113,113,Resp,4,114,113,113,0,29,29,29,27,3,YMN,2,3,n,n,1,955,1,91,8
114,114,Resp,4,115,114,114,0,29,29,29,28,2,OFN,3,4,m,m,1,1078,1,92,8
115,115,Resp,4,116,115,115,0,29,29,30,28,4,OMN,4,2,b,b,1,931,1,93,8
116,116,Resp,4,117,116,116,0,29,29,30,29,2,OFN,3,4,m,m,1,939,1,94,8
117,117,Resp,4,118,117,117,0,29,30,30,29,1,YFN,1,1,v,v,1,747,1,95,8
118,118,Resp,4,119,118,118,0,29,30,30,30,2,OFN,3,4,m,m,1,987,1,96,8
119,119,Resp,4,120,119,119,0,30,30,30,30,3,YMN,2,3,n,n,1,700,1,97,8
0,0,RespITI,3,1,0,0,0,0,1,0,0,1,YFN,1,1,v,0,0,,3,0,13
1,1,RespITI,3,2,1,1,0,1,1,0,0,2,YMN,2,4,m,0,0,,3,0,13
2,2,RespITI,3,3,2,2,0,1,1,1,0,4,OMN,4,2,b,0,0,,3,0,13
3,3,RespITI,3,4,3,3,0,1,2,1,0,1,YFN,1,1,v,0,0,,3,0,13
4,4,Resp,3,5,4,4,0,1,2,1,1,3,OFN,3,3,n,b,0,1063,2,0,13
5,5,Resp,3,6,5,5,0,1,2,2,1,4,OMN,4,2,b,b,1,1019,1,1,13
6,6,Resp,3,7,6,6,0,2,2,2,1,2,YMN,2,4,m,b,0,71,2,1,13
7,7,RespITI,3,8,7,7,0,2,2,3,1,4,OMN,4,2,b,0,0,71,3,1,13
8,8,Resp,3,9,8,8,0,2,2,4,1,4,OMN,4,2,b,m,0,879,2,1,13
9,9,RespITI,3,10,9,9,0,3,2,4,1,2,YMN,2,4,m,0,0,879,3,1,13
10,10,Resp,3,11,10,10,0,3,3,4,1,1,YFN,1,1,v,n,0,1001,2,1,13
11,11,Resp,3,12,11,11,0,4,3,4,1,2,YMN,2,4,m,m,1,1175,1,2,13
12,12,Resp,3,13,12,12,0,4,4,4,1,1,YFN,1,1,v,v,1,940,1,3,13
13,13,Resp,3,14,13,13,0,4,4,5,1,4,OMN,4,2,b,n,0,843,2,3,13
14,14,Resp,3,15,14,14,0,5,4,5,1,2,YMN,2,4,m,m,1,763,1,4,13
15,15,Resp,3,16,15,15,0,5,4,6,1,4,OMN,4,2,b,b,1,906,1,5,13
16,16,Resp,3,17,16,16,0,5,4,7,1,4,OMN,4,2,b,b,1,775,1,6,13
17,17,Resp,3,18,17,17,0,5,4,7,2,3,OFN,3,3,n,n,1,693,1,7,13
18,18,Resp,3,19,18,18,0,5,4,7,3,3,OFN,3,3,n,b,0,851,2,7,13
19,19,Resp,3,20,19,19,0,5,4,8,3,4,OMN,4,2,b,b,1,770,1,8,13
20,20,Resp,3,21,20,20,0,6,4,8,3,2,YMN,2,4,m,m,1,752,1,9,13
21,21,RespITI,3,22,21,21,0,6,5,8,3,1,YFN,1,1,v,0,0,752,3,9,13
22,22,Resp,3,23,22,22,0,6,6,8,3,1,YFN,1,1,v,v,1,823,1,10,13
23,23,Resp,3,24,23,23,0,6,6,8,4,3,OFN,3,3,n,n,1,1083,1,11,13
24,24,Resp,3,25,24,24,0,6,6,8,5,3,OFN,3,3,n,n,1,761,1,12,13
25,25,Resp,3,26,25,25,0,6,6,8,6,3,OFN,3,3,n,n,1,719,1,13,13
26,26,Resp,3,27,26,26,0,6,6,8,7,3,OFN,3,3,n,n,1,887,1,14,13
27,27,Resp,3,28,27,27,0,7,6,8,7,2,YMN,2,4,m,m,1,779,1,15,13
28,28,Resp,3,29,28,28,0,7,6,9,7,4,OMN,4,2,b,b,1,874,1,16,13
29,29,Resp,3,30,29,29,0,7,6,10,7,4,OMN,4,2,b,b,1,920,1,17,13
30,30,Resp,3,31,30,30,0,7,6,11,7,4,OMN,4,2,b,b,1,1049,1,18,13
31,31,Resp,3,32,31,31,0,8,6,11,7,2,YMN,2,4,m,m,1,972,1,19,13
32,32,Resp,3,33,32,32,0,8,6,12,7,4,OMN,4,2,b,b,1,1004,1,20,13
33,33,Resp,3,34,33,33,0,8,6,12,8,3,OFN,3,3,n,n,1,827,1,21,13
34,34,Resp,3,35,34,34,0,8,6,12,9,3,OFN,3,3,n,n,1,621,1,22,13
35,35,Resp,3,36,35,35,0,8,6,12,10,3,OFN,3,3,n,n,1,616,1,23,13
36,36,Resp,3,37,36,36,0,8,6,13,10,4,OMN,4,2,b,b,1,895,1,24,13
37,37,Resp,3,38,37,37,0,8,7,13,10,1,YFN,1,1,v,v,1,899,1,25,13
38,38,Resp,3,39,38,38,0,9,7,13,10,2,YMN,2,4,m,m,1,932,1,26,13
39,39,Resp,3,40,39,39,0,10,7,13,10,2,YMN,2,4,m,m,1,914,1,27,13
40,40,Resp,3,41,40,40,0,10,7,13,11,3,OFN,3,3,n,n,1,1111,1,28,13
41,41,Resp,3,42,41,41,0,10,8,13,11,1,YFN,1,1,v,v,1,942,1,29,13
42,42,Resp,3,43,42,42,0,10,8,14,11,4,OMN,4,2,b,b,1,789,1,30,13
43,43,Resp,3,44,43,43,0,10,8,14,12,3,OFN,3,3,n,n,1,754,1,31,13
44,44,Resp,3,45,44,44,0,10,8,14,13,3,OFN,3,3,n,n,1,1194,1,32,13
45,45,Resp,3,46,45,45,0,10,9,14,13,1,YFN,1,1,v,v,1,824,1,33,13
46,46,Resp,3,47,46,46,0,10,10,14,13,1,YFN,1,1,v,v,1,695,1,34,13
47,47,Resp,3,48,47,47,0,10,11,14,13,1,YFN,1,1,v,v,1,621,1,35,13
48,48,Resp,3,49,48,48,0,11,11,14,13,2,YMN,2,4,m,m,1,787,1,36,13
49,49,Resp,3,50,49,49,0,11,12,14,13,1,YFN,1,1,v,v,1,688,1,37,13
50,50,Resp,3,51,50,50,0,12,12,14,13,2,YMN,2,4,m,m,1,674,1,38,13
51,51,Resp,3,52,51,51,0,12,13,14,13,1,YFN,1,1,v,v,1,652,1,39,13
52,52,Resp,3,53,52,52,0,12,14,14,13,1,YFN,1,1,v,v,1,795,1,40,13
53,53,Resp,3,54,53,53,0,13,14,14,13,2,YMN,2,4,m,m,1,786,1,41,13
54,54,Resp,3,55,54,54,0,13,14,15,13,4,OMN,4,2,b,n,0,761,2,41,13
55,55,Resp,3,56,55,55,0,13,14,15,14,3,OFN,3,3,n,n,1,759,1,42,13
56,56,Resp,3,57,56,56,0,13,14,15,15,3,OFN,3,3,n,n,1,732,1,43,13
57,57,Resp,3,58,57,57,0,13,14,15,16,3,OFN,3,3,n,n,1,730,1,44,13
58,58,Resp,3,59,58,58,0,14,14,15,16,2,YMN,2,4,m,m,1,728,1,45,13
59,59,Resp,3,60,59,59,0,14,14,16,16,4,OMN,4,2,b,b,1,813,1,46,13
60,60,Resp,3,61,60,60,0,14,14,17,16,4,OMN,4,2,b,b,1,628,1,47,13
61,61,Resp,3,62,61,61,0,15,14,17,16,2,YMN,2,4,m,m,1,744,1,48,13
62,62,Resp,3,63,62,62,0,15,14,18,16,4,OMN,4,2,b,b,1,770,1,49,13
63,63,Resp,3,64,63,63,0,16,14,18,16,2,YMN,2,4,m,v,0,726,2,49,13
64,64,Resp,3,65,64,64,0,16,14,18,17,3,OFN,3,3,n,n,1,932,1,50,13
65,65,Resp,3,66,65,65,0,16,15,18,17,1,YFN,1,1,v,v,1,1098,1,51,13
66,66,Resp,3,67,66,66,0,17,15,18,17,2,YMN,2,4,m,m,1,875,1,52,13
67,67,RespITI,3,68,67,67,0,17,15,18,18,3,OFN,3,3,n,0,0,875,3,52,13
68,68,Resp,3,69,68,68,0,18,15,18,18,2,YMN,2,4,m,m,1,790,1,53,13
69,69,Resp,3,70,69,69,0,18,15,18,19,3,OFN,3,3,n,n,1,924,1,54,13
70,70,Resp,3,71,70,70,0,18,15,19,19,4,OMN,4,2,b,b,1,932,1,55,13
71,71,Resp,3,72,71,71,0,18,16,19,19,1,YFN,1,1,v,v,1,1018,1,56,13
72,72,Resp,3,73,72,72,0,18,17,19,19,1,YFN,1,1,v,v,1,791,1,57,13
73,73,Resp,3,74,73,73,0,19,17,19,19,2,YMN,2,4,m,m,1,974,1,58,13
74,74,Resp,3,75,74,74,0,19,17,19,20,3,OFN,3,3,n,n,1,862,1,59,13
75,75,Resp,3,76,75,75,0,19,17,20,20,4,OMN,4,2,b,b,1,932,1,60,13
76,76,Resp,3,77,76,76,0,19,18,20,20,1,YFN,1,1,v,v,1,994,1,61,13
77,77,Resp,3,78,77,77,0,20,18,20,20,2,YMN,2,4,m,m,1,769,1,62,13
78,78,Resp,3,79,78,78,0,21,18,20,20,2,YMN,2,4,m,m,1,857,1,63,13
79,79,Resp,3,80,79,79,0,21,19,20,20,1,YFN,1,1,v,v,1,733,1,64,13
80,80,Resp,3,81,80,80,0,21,20,20,20,1,YFN,1,1,v,v,1,755,1,65,13
81,81,Resp,3,82,81,81,0,21,20,20,21,3,OFN,3,3,n,n,1,776,1,66,13
82,82,Resp,3,83,82,82,0,21,20,20,22,3,OFN,3,3,n,n,1,680,1,67,13
83,83,Resp,3,84,83,83,0,22,20,20,22,2,YMN,2,4,m,m,1,886,1,68,13
84,84,Resp,3,85,84,84,0,22,21,20,22,1,YFN,1,1,v,v,1,779,1,69,13
85,85,Resp,3,86,85,85,0,22,21,20,23,3,OFN,3,3,n,n,1,1161,1,70,13
86,86,Resp,3,87,86,86,0,22,21,20,24,3,OFN,3,3,n,n,1,634,1,71,13
87,87,Resp,3,88,87,87,0,22,21,20,25,3,OFN,3,3,n,n,1,622,1,72,13
88,88,Resp,3,89,88,88,0,22,21,21,25,4,OMN,4,2,b,b,1,651,1,73,13
89,89,Resp,3,90,89,89,0,22,22,21,25,1,YFN,1,1,v,m,0,1146,2,73,13
90,90,Resp,3,91,90,90,0,22,22,21,26,3,OFN,3,3,n,n,1,890,1,74,13
91,91,RespITI,3,92,91,91,0,22,23,21,26,1,YFN,1,1,v,0,0,890,3,74,13
92,92,Resp,3,93,92,92,0,22,23,22,26,4,OMN,4,2,b,n,0,1149,2,74,13
93,93,Resp,3,94,93,93,0,23,23,22,26,2,YMN,2,4,m,b,0,910,2,74,13
94,94,Resp,3,95,94,94,0,23,23,23,26,4,OMN,4,2,b,m,0,981,2,74,13
95,95,Resp,3,96,95,95,0,24,23,23,26,2,YMN,2,4,m,b,0,538,2,74,13
96,96,Resp,3,97,96,96,0,25,23,23,26,2,YMN,2,4,m,m,1,705,1,75,13
97,97,Resp,3,98,97,97,0,26,23,23,26,2,YMN,2,4,m,m,1,960,1,76,13
98,98,Resp,3,99,98,98,0,26,23,24,26,4,OMN,4,2,b,b,1,768,1,77,13
99,99,Resp,3,100,99,99,0,27,23,24,26,2,YMN,2,4,m,m,1,715,1,78,13
100,100,Resp,3,101,100,100,0,27,23,24,27,3,OFN,3,3,n,b,0,737,2,78,13
101,101,Resp,3,102,101,101,0,27,23,25,27,4,OMN,4,2,b,b,1,1113,1,79,13
102,102,Resp,3,103,102,102,0,27,23,25,28,3,OFN,3,3,n,n,1,994,1,80,13
103,103,Resp,3,104,103,103,0,27,23,26,28,4,OMN,4,2,b,b,1,911,1,81,13
104,104,Resp,3,105,104,104,0,27,23,27,28,4,OMN,4,2,b,b,1,734,1,82,13
105,105,Resp,3,106,105,105,0,27,23,28,28,4,OMN,4,2,b,b,1,731,1,83,13
106,106,Resp,3,107,106,106,0,27,23,28,29,3,OFN,3,3,n,v,0,1052,2,83,13
107,107,Resp,3,108,107,107,0,27,23,29,29,4,OMN,4,2,b,n,0,1185,2,83,13
108,108,Resp,3,109,108,108,0,27,23,30,29,4,OMN,4,2,b,b,1,810,1,84,13
109,109,Resp,3,110,109,109,0,27,24,30,29,1,YFN,1,1,v,v,1,935,1,85,13
110,110,Resp,3,111,110,110,0,27,25,30,29,1,YFN,1,1,v,v,1,737,1,86,13
111,111,Resp,3,112,111,111,0,28,25,30,29,2,YMN,2,4,m,m,1,844,1,87,13
112,112,Resp,3,113,112,112,0,29,25,30,29,2,YMN,2,4,m,m,1,665,1,88,13
113,113,Resp,3,114,113,113,0,29,25,30,30,3,OFN,3,3,n,n,1,815,1,89,13
114,114,Resp,3,115,114,114,0,29,26,30,30,1,YFN,1,1,v,m,0,894,2,89,13
115,115,Resp,3,116,115,115,0,29,27,30,30,1,YFN,1,1,v,v,1,674,1,90,13
116,116,Resp,3,117,116,116,0,29,28,30,30,1,YFN,1,1,v,v,1,921,1,91,13
117,117,Resp,3,118,117,117,0,29,29,30,30,1,YFN,1,1,v,v,1,688,1,92,13
118,118,Resp,3,119,118,118,0,29,30,30,30,1,YFN,1,1,v,v,1,623,1,93,13
119,119,Resp,3,120,119,119,0,30,30,30,30,2,YMN,2,4,m,m,1,716,1,94,13
0,0,RespITI,4,1,0,0,0,0,1,0,0,1,YFN,1,1,v,0,0,,3,0,19
1,1,Resp,4,2,1,1,0,0,2,0,0,1,YFN,1,1,v,v,1,565,1,1,19
2,2,Resp,4,3,2,2,0,0,2,0,1,2,OFN,3,4,m,n,0,807,2,1,19
3,3,Resp,4,4,3,3,0,0,2,1,1,4,OMN,4,2,b,n,0,1159,2,1,19
4,4,Resp,4,5,4,4,0,0,2,1,2,2,OFN,3,4,m,m,1,1015,1,2,19
5,5,Resp,4,6,5,5,0,0,3,1,2,1,YFN,1,1,v,v,1,469,1,3,19
6,6,Resp,4,7,6,6,0,0,3,1,3,2,OFN,3,4,m,m,1,821,1,4,19
7,7,Resp,4,8,7,7,0,1,3,1,3,3,YMN,2,3,n,n,1,790,1,5,19
8,8,Resp,4,9,8,8,0,1,3,2,3,4,OMN,4,2,b,b,1,756,1,6,19
9,9,Resp,4,10,9,9,0,1,3,2,4,2,OFN,3,4,m,m,1,895,1,7,19
10,10,Resp,4,11,10,10,0,1,3,2,5,2,OFN,3,4,m,n,0,690,2,7,19
11,11,Resp,4,12,11,11,0,1,4,2,5,1,YFN,1,1,v,v,1,554,1,8,19
12,12,Resp,4,13,12,12,0,1,4,2,6,2,OFN,3,4,m,m,1,542,1,9,19
13,13,Resp,4,14,13,13,0,2,4,2,6,3,YMN,2,3,n,n,1,887,1,10,19
14,14,Resp,4,15,14,14,0,2,5,2,6,1,YFN,1,1,v,v,1,663,1,11,19
15,15,Resp,4,16,15,15,0,3,5,2,6,3,YMN,2,3,n,v,0,663,2,11,19
16,16,Resp,4,17,16,16,0,3,6,2,6,1,YFN,1,1,v,v,1,623,1,12,19
17,17,Resp,4,18,17,17,0,3,6,2,7,2,OFN,3,4,m,m,1,709,1,13,19
18,18,Resp,4,19,18,18,0,3,6,2,8,2,OFN,3,4,m,m,1,896,1,14,19
19,19,Resp,4,20,19,19,0,3,6,3,8,4,OMN,4,2,b,n,0,994,2,14,19
20,20,Resp,4,21,20,20,0,3,6,3,9,2,OFN,3,4,m,m,1,744,1,15,19
21,21,Resp,4,22,21,21,0,3,6,4,9,4,OMN,4,2,b,n,0,807,2,15,19
22,22,Resp,4,23,22,22,0,3,6,5,9,4,OMN,4,2,b,b,1,624,1,16,19
23,23,Resp,4,24,23,23,0,3,6,6,9,4,OMN,4,2,b,b,1,623,1,17,19
24,24,Resp,4,25,24,24,0,3,7,6,9,1,YFN,1,1,v,v,1,592,1,18,19
25,25,Resp,4,26,25,25,0,3,7,7,9,4,OMN,4,2,b,b,1,773,1,19,19
26,26,Resp,4,27,26,26,0,3,7,8,9,4,OMN,4,2,b,b,1,612,1,20,19
27,27,Resp,4,28,27,27,0,3,7,9,9,4,OMN,4,2,b,b,1,611,1,21,19
28,28,Resp,4,29,28,28,0,4,7,9,9,3,YMN,2,3,n,n,1,765,1,22,19
29,29,Resp,4,30,29,29,0,4,8,9,9,1,YFN,1,1,v,v,1,612,1,23,19
30,30,Resp,4,31,30,30,0,5,8,9,9,3,YMN,2,3,n,n,1,706,1,24,19
31,31,Resp,4,32,31,31,0,6,8,9,9,3,YMN,2,3,n,n,1,526,1,25,19
32,32,Resp,4,33,32,32,0,6,8,9,10,2,OFN,3,4,m,m,1,427,1,26,19
33,33,Resp,4,34,33,33,0,6,8,9,11,2,OFN,3,4,m,m,1,416,1,27,19
34,34,Resp,4,35,34,34,0,6,9,9,11,1,YFN,1,1,v,v,1,424,1,28,19
35,35,Resp,4,36,35,35,0,7,9,9,11,3,YMN,2,3,n,n,1,759,1,29,19
36,36,Resp,4,37,36,36,0,7,9,9,12,2,OFN,3,4,m,m,1,727,1,30,19
37,37,Resp,4,38,37,37,0,8,9,9,12,3,YMN,2,3,n,n,1,606,1,31,19
38,38,Resp,4,39,38,38,0,9,9,9,12,3,YMN,2,3,n,n,1,563,1,32,19
39,39,Resp,4,40,39,39,0,9,10,9,12,1,YFN,1,1,v,v,1,645,1,33,19
40,40,Resp,4,41,40,40,0,9,10,9,13,2,OFN,3,4,m,m,1,540,1,34,19
41,41,Resp,4,42,41,41,0,9,11,9,13,1,YFN,1,1,v,v,1,509,1,35,19
42,42,Resp,4,43,42,42,0,10,11,9,13,3,YMN,2,3,n,n,1,590,1,36,19
43,43,Resp,4,44,43,43,0,11,11,9,13,3,YMN,2,3,n,n,1,599,1,37,19
44,44,Resp,4,45,44,44,0,11,12,9,13,1,YFN,1,1,v,v,1,564,1,38,19
45,45,Resp,4,46,45,45,0,11,13,9,13,1,YFN,1,1,v,v,1,674,1,39,19
46,46,Resp,4,47,46,46,0,11,13,10,13,4,OMN,4,2,b,n,0,693,2,39,19
47,47,Resp,4,48,47,47,0,11,13,11,13,4,OMN,4,2,b,b,1,483,1,40,19
48,48,Resp,4,49,48,48,0,12,13,11,13,3,YMN,2,3,n,n,1,561,1,41,19
49,49,Resp,4,50,49,49,0,13,13,11,13,3,YMN,2,3,n,n,1,600,1,42,19
50,50,Resp,4,51,50,50,0,13,14,11,13,1,YFN,1,1,v,v,1,600,1,43,19
51,51,Resp,4,52,51,51,0,14,14,11,13,3,YMN,2,3,n,n,1,780,1,44,19
52,52,Resp,4,53,52,52,0,15,14,11,13,3,YMN,2,3,n,n,1,519,1,45,19
53,53,Resp,4,54,53,53,0,15,14,12,13,4,OMN,4,2,b,b,1,546,1,46,19
54,54,Resp,4,55,54,54,0,15,15,12,13,1,YFN,1,1,v,v,1,558,1,47,19
55,55,Resp,4,56,55,55,0,15,15,13,13,4,OMN,4,2,b,b,1,918,1,48,19
56,56,Resp,4,57,56,56,0,15,15,14,13,4,OMN,4,2,b,b,1,592,1,49,19
57,57,Resp,4,58,57,57,0,15,16,14,13,1,YFN,1,1,v,v,1,678,1,50,19
58,58,Resp,4,59,58,58,0,15,17,14,13,1,YFN,1,1,v,v,1,461,1,51,19
59,59,Resp,4,60,59,59,0,15,18,14,13,1,YFN,1,1,v,v,1,558,1,52,19
60,60,Resp,4,61,60,60,0,15,18,15,13,4,OMN,4,2,b,b,1,477,1,53,19
61,61,Resp,4,62,61,61,0,16,18,15,13,3,YMN,2,3,n,n,1,713,1,54,19
62,62,Resp,4,63,62,62,0,16,19,15,13,1,YFN,1,1,v,v,1,620,1,55,19
63,63,Resp,4,64,63,63,0,16,19,15,14,2,OFN,3,4,m,m,1,640,1,56,19
64,64,Resp,4,65,64,64,0,16,19,15,15,2,OFN,3,4,m,m,1,532,1,57,19
65,65,Resp,4,66,65,65,0,16,19,16,15,4,OMN,4,2,b,v,0,550,2,57,19
66,66,Resp,4,67,66,66,0,16,19,16,16,2,OFN,3,4,m,m,1,570,1,58,19
67,67,Resp,4,68,67,67,0,16,20,16,16,1,YFN,1,1,v,v,1,476,1,59,19
68,68,Resp,4,69,68,68,0,16,20,17,16,4,OMN,4,2,b,b,1,621,1,60,19
69,69,Resp,4,70,69,69,0,16,20,17,17,2,OFN,3,4,m,m,1,611,1,61,19
70,70,Resp,4,71,70,70,0,16,20,17,18,2,OFN,3,4,m,m,1,732,1,62,19
