,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,YMNCounter,YFNCounter,OMNCounter,OFNCounter,Action,Category,PositiveTransfer,StimSequence,ResponseMatrix,PressCorrect,keyPressed,Accuracy,RT,FeedbackType,ACCCount,subject
104,104,Resp,3,105,104,104,0,26,25,26,28,4,OMN,1,4,2,b,b,1,731,1,68,18
105,105,Resp,3,106,105,105,0,27,25,26,28,2,YMN,0,2,3,n,n,1,902,1,69,18
106,106,Resp,3,107,106,106,0,27,25,27,28,4,OMN,1,4,2,b,b,1,737,1,70,18
107,107,Resp,3,108,107,107,0,27,26,27,28,1,YFN,1,1,1,v,n,0,745,2,70,18
108,108,Resp,3,109,108,108,0,28,26,27,28,2,YMN,0,2,3,n,n,1,623,1,71,18
109,109,Resp,3,110,109,109,0,28,27,27,28,1,YFN,1,1,1,v,v,1,630,1,72,18
110,110,Resp,3,111,110,110,0,28,27,28,28,4,OMN,1,4,2,b,b,1,925,1,73,18
111,111,Resp,3,112,111,111,0,29,27,28,28,2,YMN,0,2,3,n,n,1,822,1,74,18
112,112,Resp,3,113,112,112,0,29,28,28,28,1,YFN,1,1,1,v,v,1,923,1,75,18
113,113,Resp,3,114,113,113,0,30,28,28,28,2,YMN,0,2,3,n,v,0,734,2,75,18
114,114,Resp,3,115,114,114,0,30,29,28,28,1,YFN,1,1,1,v,v,1,604,1,76,18
115,115,Resp,3,116,115,115,0,30,29,28,29,3,OFN,0,3,4,m,n,0,766,2,76,18
116,116,Resp,3,117,116,116,0,30,30,28,29,1,YFN,1,1,1,v,v,1,702,1,77,18
117,117,Resp,3,118,117,117,0,30,30,29,29,4,OMN,1,4,2,b,b,1,634,1,78,18
118,118,Resp,3,119,118,118,0,30,30,30,29,4,OMN,1,4,2,b,b,1,862,1,79,18
119,119,Resp,3,120,119,119,0,30,30,30,30,3,OFN,0,3,4,m,n,0,859,2,79,18
0,0,Resp,4,1,0,0,0,0,1,0,0,1,YFN,1,1,1,v,b,0,1017,2,0,20
1,1,RespITI,4,2,1,1,0,0,1,1,0,4,OMN,1,4,2,b,0,0,1017,3,0,20
2,2,Resp,4,3,2,2,0,0,1,2,0,4,OMN,1,4,2,b,b,1,751,1,1,20
3,3,Resp,4,4,3,3,0,0,1,2,1,2,OFN,0,3,4,m,b,0,807,2,1,20
4,4,Resp,4,5,4,4,0,0,1,2,2,2,OFN,0,3,4,m,n,0,1053,2,1,20
5,5,Resp,4,6,5,5,0,0,1,2,3,2,OFN,0,3,4,m,v,0,597,2,1,20
6,6,Resp,4,7,6,6,0,0,1,2,4,2,OFN,0,3,4,m,m,1,889,1,2,20
7,7,Resp,4,8,7,7,0,0,2,2,4,1,YFN,1,1,1,v,n,0,980,2,2,20
8,8,Resp,4,9,8,8,0,0,2,3,4,4,OMN,1,4,2,b,b,1,1112,1,3,20
9,9,Resp,4,10,9,9,0,1,2,3,4,3,YMN,0,2,3,n,v,0,977,2,3,20
10,10,Resp,4,11,10,10,0,2,2,3,4,3,YMN,0,2,3,n,n,1,841,1,4,20
11,11,Resp,4,12,11,11,0,2,2,4,4,4,OMN,1,4,2,b,b,1,930,1,5,20
12,12,Resp,4,13,12,12,0,2,2,4,5,2,OFN,0,3,4,m,m,1,765,1,6,20
13,13,RespITI,4,14,13,13,0,3,2,4,5,3,YMN,0,2,3,n,0,0,765,3,6,20
14,14,Resp,4,15,14,14,0,3,3,4,5,1,YFN,1,1,1,v,n,0,969,2,6,20
15,15,Resp,4,16,15,15,0,3,3,5,5,4,OMN,1,4,2,b,v,0,1122,2,6,20
16,16,Resp,4,17,16,16,0,3,4,5,5,1,YFN,1,1,1,v,v,1,705,1,7,20
17,17,Resp,4,18,17,17,0,3,4,5,6,2,OFN,0,3,4,m,m,1,1001,1,8,20
18,18,RespITI,4,19,18,18,0,3,4,6,6,4,OMN,1,4,2,b,0,0,1001,3,8,20
19,19,Resp,4,20,19,19,0,3,5,6,6,1,YFN,1,1,1,v,v,1,541,1,9,20
20,20,Resp,4,21,20,20,0,3,5,6,7,2,OFN,0,3,4,m,m,1,1203,1,10,20
21,21,Resp,4,22,21,21,0,3,6,6,7,1,YFN,1,1,1,v,v,1,1248,1,11,20
22,22,Resp,4,23,22,22,0,3,6,6,8,2,OFN,0,3,4,m,m,1,739,1,12,20
23,23,Resp,4,24,23,23,0,3,6,6,9,2,OFN,0,3,4,m,m,1,917,1,13,20
24,24,Resp,4,25,24,24,0,4,6,6,9,3,YMN,0,2,3,n,n,1,976,1,14,20
25,25,Resp,4,26,25,25,0,4,6,7,9,4,OMN,1,4,2,b,b,1,736,1,15,20
26,26,Resp,4,27,26,26,0,4,6,8,9,4,OMN,1,4,2,b,b,1,781,1,16,20
27,27,Resp,4,28,27,27,0,4,6,8,10,2,OFN,0,3,4,m,m,1,822,1,17,20
28,28,Resp,4,29,28,28,0,5,6,8,10,3,YMN,0,2,3,n,n,1,845,1,18,20
29,29,Resp,4,30,29,29,0,5,6,8,11,2,OFN,0,3,4,m,m,1,661,1,19,20
30,30,Resp,4,31,30,30,0,5,6,9,11,4,OMN,1,4,2,b,n,0,889,2,19,20
31,31,RespITI,4,32,31,31,0,6,6,9,11,3,YMN,0,2,3,n,0,0,889,3,19,20
32,32,Resp,4,33,32,32,0,6,6,10,11,4,OMN,1,4,2,b,b,1,728,1,20,20
33,33,Resp,4,34,33,33,0,6,6,10,12,2,OFN,0,3,4,m,m,1,704,1,21,20
34,34,Resp,4,35,34,34,0,6,6,10,13,2,OFN,0,3,4,m,m,1,799,1,22,20
35,35,Resp,4,36,35,35,0,7,6,10,13,3,YMN,0,2,3,n,n,1,759,1,23,20
36,36,Resp,4,37,36,36,0,7,7,10,13,1,YFN,1,1,1,v,b,0,768,2,23,20
37,37,Resp,4,38,37,37,0,7,8,10,13,1,YFN,1,1,1,v,v,1,628,1,24,20
38,38,Resp,4,39,38,38,0,8,8,10,13,3,YMN,0,2,3,n,n,1,855,1,25,20
39,39,Resp,4,40,39,39,0,8,8,10,14,2,OFN,0,3,4,m,m,1,821,1,26,20
40,40,Resp,4,41,40,40,0,8,8,11,14,4,OMN,1,4,2,b,b,1,664,1,27,20
41,41,Resp,4,42,41,41,0,9,8,11,14,3,YMN,0,2,3,n,n,1,1046,1,28,20
42,42,Resp,4,43,42,42,0,10,8,11,14,3,YMN,0,2,3,n,n,1,836,1,29,20
43,43,Resp,4,44,43,43,0,11,8,11,14,3,YMN,0,2,3,n,n,1,672,1,30,20
44,44,Resp,4,45,44,44,0,12,8,11,14,3,YMN,0,2,3,n,n,1,564,1,31,20
45,45,Resp,4,46,45,45,0,12,8,12,14,4,OMN,1,4,2,b,b,1,821,1,32,20
46,46,Resp,4,47,46,46,0,12,8,12,15,2,OFN,0,3,4,m,m,1,533,1,33,20
47,47,Resp,4,48,47,47,0,12,9,12,15,1,YFN,1,1,1,v,m,0,502,2,33,20
48,48,Resp,4,49,48,48,0,12,9,13,15,4,OMN,1,4,2,b,b,1,1042,1,34,20
49,49,Resp,4,50,49,49,0,12,9,13,16,2,OFN,0,3,4,m,m,1,776,1,35,20
50,50,Resp,4,51,50,50,0,12,9,13,17,2,OFN,0,3,4,m,m,1,680,1,36,20
51,51,Resp,4,52,51,51,0,12,10,13,17,1,YFN,1,1,1,v,v,1,1004,1,37,20
52,52,Resp,4,53,52,52,0,13,10,13,17,3,YMN,0,2,3,n,b,0,841,2,37,20
53,53,Resp,4,54,53,53,0,14,10,13,17,3,YMN,0,2,3,n,n,1,482,1,38,20
54,54,Resp,4,55,54,54,0,14,11,13,17,1,YFN,1,1,1,v,v,1,1124,1,39,20
55,55,Resp,4,56,55,55,0,14,12,13,17,1,YFN,1,1,1,v,v,1,629,1,40,20
56,56,Resp,4,57,56,56,0,15,12,13,17,3,YMN,0,2,3,n,n,1,1020,1,41,20
57,57,Resp,4,58,57,57,0,15,12,13,18,2,OFN,0,3,4,m,m,1,627,1,42,20
58,58,RespITI,4,59,58,58,0,15,12,14,18,4,OMN,1,4,2,b,0,0,627,3,42,20
59,59,Resp,4,60,59,59,0,15,12,15,18,4,OMN,1,4,2,b,b,1,842,1,43,20
60,60,Resp,4,61,60,60,0,16,12,15,18,3,YMN,0,2,4,m,n,0,847,2,43,20
61,61,Resp,4,62,61,61,0,16,12,16,18,4,OMN,1,4,2,b,b,1,988,1,44,20
62,62,Resp,4,63,62,62,0,17,12,16,18,3,YMN,0,2,4,m,n,0,835,2,44,20
63,63,Resp,4,64,63,63,0,17,12,17,18,4,OMN,1,4,2,b,b,1,1156,1,45,20
64,64,Resp,4,65,64,64,0,17,13,17,18,1,YFN,1,1,1,v,v,1,923,1,46,20
65,65,Resp,4,66,65,65,0,18,13,17,18,3,YMN,0,2,4,m,n,0,662,2,46,20
66,66,Resp,4,67,66,66,0,19,13,17,18,3,YMN,0,2,4,m,m,1,967,1,47,20
67,67,RespITI,4,68,67,67,0,19,14,17,18,1,YFN,1,1,1,v,0,0,967,3,47,20
68,68,Resp,4,69,68,68,0,19,14,18,18,4,OMN,1,4,2,b,n,0,833,2,47,20
69,69,Resp,4,70,69,69,0,19,14,18,19,2,OFN,0,3,3,n,m,0,631,2,47,20
70,70,Resp,4,71,70,70,0,20,14,18,19,3,YMN,0,2,4,m,b,0,842,2,47,20
71,71,Resp,4,72,71,71,0,20,14,19,19,4,OMN,1,4,2,b,b,1,1087,1,48,20
72,72,Resp,4,73,72,72,0,20,14,20,19,4,OMN,1,4,2,b,b,1,599,1,49,20
73,73,Resp,4,74,73,73,0,21,14,20,19,3,YMN,0,2,4,m,n,0,906,2,49,20
74,74,Resp,4,75,74,74,0,22,14,20,19,3,YMN,0,2,4,m,m,1,1007,1,50,20
75,75,Resp,4,76,75,75,0,23,14,20,19,3,YMN,0,2,4,m,m,1,751,1,51,20
76,76,Resp,4,77,76,76,0,23,14,21,19,4,OMN,1,4,2,b,b,1,894,1,52,20
77,77,Resp,4,78,77,77,0,24,14,21,19,3,YMN,0,2,4,m,m,1,787,1,53,20
78,78,Resp,4,79,78,78,0,25,14,21,19,3,YMN,0,2,4,m,m,1,859,1,54,20
79,79,Resp,4,80,79,79,0,25,15,21,19,1,YFN,1,1,1,v,v,1,1010,1,55,20
80,80,Resp,4,81,80,80,0,26,15,21,19,3,YMN,0,2,4,m,m,1,806,1,56,20
81,81,RespITI,4,82,81,81,0,26,16,21,19,1,YFN,1,1,1,v,0,0,806,3,56,20
82,82,Resp,4,83,82,82,0,26,16,22,19,4,OMN,1,4,2,b,b,1,1003,1,57,20
83,83,Resp,4,84,83,83,0,26,16,23,19,4,OMN,1,4,2,b,b,1,736,1,58,20
84,84,Resp,4,85,84,84,0,26,16,24,19,4,OMN,1,4,2,b,b,1,661,1,59,20
85,85,Resp,4,86,85,85,0,26,17,24,19,1,YFN,1,1,1,v,v,1,911,1,60,20
86,86,Resp,4,87,86,86,0,26,18,24,19,1,YFN,1,1,1,v,v,1,625,1,61,20
87,87,Resp,4,88,87,87,0,26,19,24,19,1,YFN,1,1,1,v,v,1,646,1,62,20
88,88,Resp,4,89,88,88,0,26,20,24,19,1,YFN,1,1,1,v,v,1,536,1,63,20
89,89,Resp,4,90,89,89,0,26,21,24,19,1,YFN,1,1,1,v,v,1,842,1,64,20
90,90,Resp,4,91,90,90,0,26,21,25,19,4,OMN,1,4,2,b,b,1,699,1,65,20
91,91,Resp,4,92,91,91,0,26,22,25,19,1,YFN,1,1,1,v,b,0,949,2,65,20
92,92,Resp,4,93,92,92,0,26,22,25,20,2,OFN,0,3,3,n,m,0,787,2,65,20
93,93,Resp,4,94,93,93,0,27,22,25,20,3,YMN,0,2,4,m,m,1,954,1,66,20
94,94,Resp,4,95,94,94,0,27,22,25,21,2,OFN,0,3,3,n,n,1,557,1,67,20
95,95,Resp,4,96,95,95,0,27,22,25,22,2,OFN,0,3,3,n,n,1,502,1,68,20
96,96,Resp,4,97,96,96,0,27,23,25,22,1,YFN,1,1,1,v,v,1,886,1,69,20
97,97,Resp,4,98,97,97,0,27,24,25,22,1,YFN,1,1,1,v,v,1,669,1,70,20
98,98,Resp,4,99,98,98,0,27,24,25,23,2,OFN,0,3,3,n,m,0,836,2,70,20
99,99,Resp,4,100,99,99,0,27,25,25,23,1,YFN,1,1,1,v,n,0,600,2,70,20
100,100,RespITI,4,101,100,100,0,28,25,25,23,3,YMN,0,2,4,m,0,0,600,3,70,20
101,101,Resp,4,102,101,101,0,28,25,26,23,4,OMN,1,4,2,b,b,1,852,1,71,20
102,102,Resp,4,103,102,102,0,28,25,26,24,2,OFN,0,3,3,n,n,1,979,1,72,20
103,103,Resp,4,104,103,103,0,28,25,26,25,2,OFN,0,3,3,n,n,1,573,1,73,20
104,104,Resp,4,105,104,104,0,28,26,26,25,1,YFN,1,1,1,v,m,0,751,2,73,20
105,105,Resp,4,106,105,105,0,28,26,27,25,4,OMN,1,4,2,b,v,0,833,2,73,20
106,106,Resp,4,107,106,106,0,28,26,28,25,4,OMN,1,4,2,b,b,1,531,1,74,20
107,107,Resp,4,108,107,107,0,29,26,28,25,3,YMN,0,2,4,m,n,0,888,2,74,20
108,108,Resp,4,109,108,108,0,29,27,28,25,1,YFN,1,1,1,v,v,1,821,1,75,20
109,109,Resp,4,110,109,109,0,29,27,29,25,4,OMN,1,4,2,b,b,1,841,1,76,20
110,110,Resp,4,111,110,110,0,29,27,29,26,2,OFN,0,3,3,n,n,1,886,1,77,20
111,111,Resp,4,112,111,111,0,29,28,29,26,1,YFN,1,1,1,v,v,1,869,1,78,20
112,112,Resp,4,113,112,112,0,29,28,29,27,2,OFN,0,3,3,n,n,1,1090,1,79,20
113,113,Resp,4,114,113,113,0,29,28,29,28,2,OFN,0,3,3,n,n,1,1000,1,80,20
114,114,Resp,4,115,114,114,0,30,28,29,28,3,YMN,0,2,4,m,m,1,744,1,81,20
115,115,Resp,4,116,115,115,0,30,29,29,28,1,YFN,1,1,1,v,v,1,660,1,82,20
116,116,Resp,4,117,116,116,0,30,30,29,28,1,YFN,1,1,1,v,v,1,499,1,83,20
117,117,Resp,4,118,117,117,0,30,30,29,29,2,OFN,0,3,3,n,m,0,1013,2,83,20
118,118,Resp,4,119,118,118,0,30,30,30,29,4,OMN,1,4,2,b,b,1,949,1,84,20
119,119,Resp,4,120,119,119,0,30,30,30,30,2,OFN,0,3,3,n,n,1,643,1,85,20
0,0,Resp,4,1,0,0,0,0,0,1,0,4,OMN,1,4,2,b,v,0,484,2,0,22
1,1,Resp,4,2,1,1,0,0,0,1,1,2,OFN,0,3,4,m,b,0,726,2,0,22
2,2,Resp,4,3,2,2,0,1,0,1,1,3,YMN,0,2,3,n,b,0,521,2,0,22
3,3,Resp,4,4,3,3,0,2,0,1,1,3,YMN,0,2,3,n,n,1,845,1,1,22
4,4,Resp,4,5,4,4,0,2,0,1,2,2,OFN,0,3,4,m,b,0,882,2,1,22
5,5,Resp,4,6,5,5,0,2,1,1,2,1,YFN,1,1,1,v,m,0,596,2,1,22
6,6,Resp,4,7,6,6,0,3,1,1,2,3,YMN,0,2,3,n,n,1,705,1,2,22
7,7,Resp,4,8,7,7,0,3,1,1,3,2,OFN,0,3,4,m,m,1,918,1,3,22
8,8,Resp,4,9,8,8,0,4,1,1,3,3,YMN,0,2,3,n,n,1,929,1,4,22
9,9,Resp,4,10,9,9,0,4,1,1,4,2,OFN,0,3,4,m,m,1,894,1,5,22
10,10,Resp,4,11,10,10,0,4,1,1,5,2,OFN,0,3,4,m,m,1,631,1,6,22
11,11,Resp,4,12,11,11,0,5,1,1,5,3,YMN,0,2,3,n,n,1,569,1,7,22
12,12,Resp,4,13,12,12,0,5,2,1,5,1,YFN,1,1,1,v,b,0,627,2,7,22
13,13,Resp,4,14,13,13,0,5,2,2,5,4,OMN,1,4,2,b,b,1,711,1,8,22
14,14,Resp,4,15,14,14,0,6,2,2,5,3,YMN,0,2,3,n,n,1,644,1,9,22
15,15,Resp,4,16,15,15,0,6,2,2,6,2,OFN,0,3,4,m,m,1,657,1,10,22
16,16,Resp,4,17,16,16,0,6,2,3,6,4,OMN,1,4,2,b,b,1,995,1,11,22
17,17,Resp,4,18,17,17,0,6,2,4,6,4,OMN,1,4,2,b,b,1,633,1,12,22
18,18,Resp,4,19,18,18,0,6,2,4,7,2,OFN,0,3,4,m,m,1,607,1,13,22
19,19,Resp,4,20,19,19,0,6,3,4,7,1,YFN,1,1,1,v,b,0,923,2,13,22
20,20,Resp,4,21,20,20,0,6,3,4,8,2,OFN,0,3,4,m,m,1,607,1,14,22
21,21,Resp,4,22,21,21,0,6,4,4,8,1,YFN,1,1,1,v,v,1,723,1,15,22
22,22,Resp,4,23,22,22,0,6,4,4,9,2,OFN,0,3,4,m,m,1,812,1,16,22
23,23,Resp,4,24,23,23,0,6,5,4,9,1,YFN,1,1,1,v,v,1,864,1,17,22
24,24,Resp,4,25,24,24,0,6,5,4,10,2,OFN,0,3,4,m,m,1,645,1,18,22
25,25,Resp,4,26,25,25,0,7,5,4,10,3,YMN,0,2,3,n,n,1,675,1,19,22
26,26,Resp,4,27,26,26,0,7,6,4,10,1,YFN,1,1,1,v,v,1,734,1,20,22
27,27,Resp,4,28,27,27,0,8,6,4,10,3,YMN,0,2,3,n,n,1,809,1,21,22
28,28,Resp,4,29,28,28,0,8,6,5,10,4,OMN,1,4,2,b,m,0,579,2,21,22
29,29,Resp,4,30,29,29,0,8,7,5,10,1,YFN,1,1,1,v,v,1,693,1,22,22
30,30,Resp,4,31,30,30,0,8,7,6,10,4,OMN,1,4,2,b,b,1,497,1,23,22
31,31,Resp,4,32,31,31,0,8,8,6,10,1,YFN,1,1,1,v,v,1,974,1,24,22
32,32,Resp,4,33,32,32,0,9,8,6,10,3,YMN,0,2,3,n,n,1,883,1,25,22
33,33,Resp,4,34,33,33,0,9,8,6,11,2,OFN,0,3,4,m,m,1,626,1,26,22
34,34,Resp,4,35,34,34,0,9,8,6,12,2,OFN,0,3,4,m,m,1,599,1,27,22
35,35,Resp,4,36,35,35,0,9,8,7,12,4,OMN,1,4,2,b,m,0,587,2,27,22
36,36,Resp,4,37,36,36,0,9,9,7,12,1,YFN,1,1,1,v,b,0,609,2,27,22
37,37,Resp,4,38,37,37,0,9,10,7,12,1,YFN,1,1,1,v,v,1,603,1,28,22
38,38,Resp,4,39,38,38,0,9,10,8,12,4,OMN,1,4,2,b,b,1,546,1,29,22
39,39,Resp,4,40,39,39,0,9,10,8,13,2,OFN,0,3,4,m,m,1,620,1,30,22
40,40,Resp,4,41,40,40,0,9,11,8,13,1,YFN,1,1,1,v,v,1,576,1,31,22
41,41,Resp,4,42,41,41,0,9,12,8,13,1,YFN,1,1,1,v,v,1,485,1,32,22
42,42,Resp,4,43,42,42,0,9,12,9,13,4,OMN,1,4,2,b,b,1,783,1,33,22
43,43,Resp,4,44,43,43,0,9,12,10,13,4,OMN,1,4,2,b,b,1,539,1,34,22
44,44,Resp,4,45,44,44,0,9,12,11,13,4,OMN,1,4,2,b,m,0,584,2,34,22
45,45,Resp,4,46,45,45,0,10,12,11,13,3,YMN,0,2,3,n,n,1,723,1,35,22
46,46,Resp,4,47,46,46,0,11,12,11,13,3,YMN,0,2,3,n,n,1,726,1,36,22
47,47,Resp,4,48,47,47,0,11,12,12,13,4,OMN,1,4,2,b,b,1,572,1,37,22
48,48,Resp,4,49,48,48,0,11,12,13,13,4,OMN,1,4,2,b,b,1,507,1,38,22
49,49,Resp,4,50,49,49,0,11,13,13,13,1,YFN,1,1,1,v,v,1,638,1,39,22
50,50,Resp,4,51,50,50,0,11,13,14,13,4,OMN,1,4,2,b,b,1,729,1,40,22
51,51,Resp,4,52,51,51,0,11,13,14,14,2,OFN,0,3,4,m,m,1,724,1,41,22
52,52,Resp,4,53,52,52,0,11,14,14,14,1,YFN,1,1,1,v,v,1,591,1,42,22
53,53,Resp,4,54,53,53,0,11,14,14,15,2,OFN,0,3,4,m,m,1,573,1,43,22
54,54,Resp,4,55,54,54,0,11,14,15,15,4,OMN,1,4,2,b,m,0,812,2,43,22
55,55,Resp,4,56,55,55,0,11,14,15,16,2,OFN,0,3,4,m,m,1,732,1,44,22
56,56,Resp,4,57,56,56,0,12,14,15,16,3,YMN,0,2,3,n,n,1,679,1,45,22
57,57,Resp,4,58,57,57,0,13,14,15,16,3,YMN,0,2,3,n,n,1,580,1,46,22
58,58,Resp,4,59,58,58,0,13,14,16,16,4,OMN,1,4,2,b,b,1,661,1,47,22
59,59,Resp,4,60,59,59,0,13,14,17,16,4,OMN,1,4,2,b,b,1,507,1,48,22
60,60,Resp,4,61,60,60,0,13,15,17,16,1,YFN,1,1,1,v,v,1,558,1,49,22
61,61,Resp,4,62,61,61,0,13,15,18,16,4,OMN,1,4,2,b,b,1,643,1,50,22
62,62,Resp,4,63,62,62,0,14,15,18,16,3,YMN,0,2,4,m,n,0,530,2,50,22
63,63,Resp,4,64,63,63,0,14,16,18,16,1,YFN,1,1,1,v,v,1,729,1,51,22
64,64,Resp,4,65,64,64,0,15,16,18,16,3,YMN,0,2,4,m,n,0,588,2,51,22
65,65,Resp,4,66,65,65,0,15,17,18,16,1,YFN,1,1,1,v,b,0,884,2,51,22
66,66,Resp,4,67,66,66,0,16,17,18,16,3,YMN,0,2,4,m,n,0,599,2,51,22
67,67,Resp,4,68,67,67,0,16,17,19,16,4,OMN,1,4,2,b,b,1,620,1,52,22
68,68,Resp,4,69,68,68,0,16,17,20,16,4,OMN,1,4,2,b,b,1,809,1,53,22
69,69,Resp,4,70,69,69,0,16,17,20,17,2,OFN,0,3,3,n,m,0,766,2,53,22
70,70,Resp,4,71,70,70,0,16,17,20,18,2,OFN,0,3,3,n,n,1,616,1,54,22
71,71,Resp,4,72,71,71,0,16,18,20,18,1,YFN,1,1,1,v,v,1,676,1,55,22
72,72,Resp,4,73,72,72,0,16,19,20,18,1,YFN,1,1,1,v,v,1,470,1,56,22
73,73,Resp,4,74,73,73,0,17,19,20,18,3,YMN,0,2,4,m,m,1,736,1,57,22
74,74,Resp,4,75,74,74,0,17,19,21,18,4,OMN,1,4,2,b,b,1,795,1,58,22
75,75,Resp,4,76,75,75,0,17,20,21,18,1,YFN,1,1,1,v,v,1,591,1,59,22
76,76,Resp,4,77,76,76,0,18,20,21,18,3,YMN,0,2,4,m,m,1,644,1,60,22
77,77,Resp,4,78,77,77,0,18,20,22,18,4,OMN,1,4,2,b,b,1,656,1,61,22
78,78,Resp,4,79,78,78,0,18,20,22,19,2,OFN,0,3,3,n,m,0,819,2,61,22
79,79,Resp,4,80,79,79,0,19,20,22,19,3,YMN,0,2,4,m,n,0,674,2,61,22
80,80,Resp,4,81,80,80,0,20,20,22,19,3,YMN,0,2,4,m,m,1,529,1,62,22
81,81,Resp,4,82,81,81,0,20,20,22,20,2,OFN,0,3,3,n,n,1,642,1,63,22
82,82,Resp,4,83,82,82,0,20,20,22,21,2,OFN,0,3,3,n,n,1,661,1,64,22
83,83,Resp,4,84,83,83,0,21,20,22,21,3,YMN,0,2,4,m,m,1,568,1,65,22
84,84,Resp,4,85,84,84,0,22,20,22,21,3,YMN,0,2,4,m,m,1,519,1,66,22
85,85,Resp,4,86,85,85,0,22,21,22,21,1,YFN,1,1,1,v,v,1,586,1,67,22
86,86,Resp,4,87,86,86,0,22,22,22,21,1,YFN,1,1,1,v,v,1,488,1,68,22
87,87,Resp,4,88,87,87,0,22,22,22,22,2,OFN,0,3,3,n,m,0,748,2,68,22
88,88,Resp,4,89,88,88,0,22,22,22,23,2,OFN,0,3,3,n,n,1,606,1,69,22
89,89,Resp,4,90,89,89,0,22,23,22,23,1,YFN,1,1,1,v,v,1,611,1,70,22
90,90,Resp,4,91,90,90,0,22,23,23,23,4,OMN,1,4,2,b,b,1,677,1,71,22
91,91,Resp,4,92,91,91,0,22,23,23,24,2,OFN,0,3,3,n,n,1,783,1,72,22
92,92,Resp,4,93,92,92,0,22,23,24,24,4,OMN,1,4,2,b,b,1,589,1,73,22
93,93,Resp,4,94,93,93,0,22,23,24,25,2,OFN,0,3,3,n,n,1,690,1,74,22
94,94,Resp,4,95,94,94,0,23,23,24,25,3,YMN,0,2,4,m,m,1,1018,1,75,22
95,95,Resp,4,96,95,95,0,24,23,24,25,3,YMN,0,2,4,m,m,1,597,1,76,22
96,96,Resp,4,97,96,96,0,24,24,24,25,1,YFN,1,1,1,v,v,1,520,1,77,22
97,97,Resp,4,98,97,97,0,25,24,24,25,3,YMN,0,2,4,m,m,1,570,1,78,22
98,98,Resp,4,99,98,98,0,25,24,24,26,2,OFN,0,3,3,n,n,1,694,1,79,22
99,99,Resp,4,100,99,99,0,25,24,25,26,4,OMN,1,4,2,b,b,1,635,1,80,22
100,100,Resp,4,101,100,100,0,25,25,25,26,1,YFN,1,1,1,v,v,1,535,1,81,22
101,101,Resp,4,102,101,101,0,26,25,25,26,3,YMN,0,2,4,m,m,1,562,1,82,22
102,102,Resp,4,103,102,102,0,26,25,25,27,2,OFN,0,3,3,n,n,1,878,1,83,22
103,103,Resp,4,104,103,103,0,26,25,26,27,4,OMN,1,4,2,b,b,1,622,1,84,22
104,104,Resp,4,105,104,104,0,26,25,26,28,2,OFN,0,3,3,n,m,0,936,2,84,22
105,105,Resp,4,106,105,105,0,26,26,26,28,1,YFN,1,1,1,v,m,0,660,2,84,22
106,106,Resp,4,107,106,106,0,27,26,26,28,3,YMN,0,2,4,m,n,0,551,2,84,22
107,107,Resp,4,108,107,107,0,27,27,26,28,1,YFN,1,1,1,v,v,1,770,1,85,22
108,108,Resp,4,109,108,108,0,27,27,27,28,4,OMN,1,4,2,b,b,1,644,1,86,22
109,109,Resp,4,110,109,109,0,27,27,28,28,4,OMN,1,4,2,b,b,1,664,1,87,22
110,110,Resp,4,111,110,110,0,28,27,28,28,3,YMN,0,2,4,m,m,1,722,1,88,22
111,111,Resp,4,112,111,111,0,28,27,28,29,2,OFN,0,3,3,n,n,1,599,1,89,22
112,112,Resp,4,113,112,112,0,29,27,28,29,3,YMN,0,2,4,m,m,1,525,1,90,22
113,113,Resp,4,114,113,113,0,29,28,28,29,1,YFN,1,1,1,v,v,1,576,1,91,22
114,114,Resp,4,115,114,114,0,29,28,29,29,4,OMN,1,4,2,b,b,1,553,1,92,22
115,115,Resp,4,116,115,115,0,30,28,29,29,3,YMN,0,2,4,m,m,1,597,1,93,22
116,116,Resp,4,117,116,116,0,30,29,29,29,1,YFN,1,1,1,v,v,1,707,1,94,22
117,117,Resp,4,118,117,117,0,30,29,29,30,2,OFN,0,3,3,n,b,0,651,2,94,22
118,118,Resp,4,119,118,118,0,30,29,30,30,4,OMN,1,4,2,b,b,1,471,1,95,22
119,119,Resp,4,120,119,119,0,30,30,30,30,1,YFN,1,1,1,v,v,1,506,1,96,22
0,0,Resp,4,1,0,0,0,0,0,1,0,4,OMN,1,4,2,b,m,0,780,2,0,23
1,1,Resp,4,2,1,1,0,1,0,1,0,3,YMN,0,2,3,n,n,1,971,1,1,23
2,2,Resp,4,3,2,2,0,1,1,1,0,1,YFN,1,1,1,v,v,1,698,1,2,23
3,3,Resp,4,4,3,3,0,1,2,1,0,1,YFN,1,1,1,v,v,1,830,1,3,23
4,4,Resp,4,5,4,4,0,1,2,1,1,2,OFN,0,3,4,m,m,1,954,1,4,23
5,5,Resp,4,6,5,5,0,2,2,1,1,3,YMN,0,2,3,n,n,1,703,1,5,23
6,6,Resp,4,7,6,6,0,2,3,1,1,1,YFN,1,1,1,v,v,1,725,1,6,23
7,7,Resp,4,8,7,7,0,2,3,1,2,2,OFN,0,3,4,m,m,1,790,1,7,23
8,8,Resp,4,9,8,8,0,2,3,2,2,4,OMN,1,4,2,b,b,1,905,1,8,23
